Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TDGF1,Teratocarcinoma-derived growth factor 1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,49881,167,1.18 [1.08-1.29],0.0003335647285425
TDGF1,Teratocarcinoma-derived growth factor 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,46641,209,1.15 [1.06-1.24],0.0009507741320831
TDGF1,Teratocarcinoma-derived growth factor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,38927,577,1.09 [1.04-1.15],0.000414245047315
TDGF1,Teratocarcinoma-derived growth factor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,49082,3568,1.04 [1.02-1.06],0.0003665913307293
TDGF1,Teratocarcinoma-derived growth factor 1,Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,47983,198,1.18 [1.08-1.28],0.0001124458563974
TDGF1,Teratocarcinoma-derived growth factor 1,Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,48669,105,1.21 [1.08-1.35],0.0009814541374558
TDGF1,Teratocarcinoma-derived growth factor 1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,48186,2973,1.06 [1.04-1.08],2.712242580192564e-07
TDGF1,Teratocarcinoma-derived growth factor 1,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,49896,159,1.22 [1.12-1.34],1.0753326788101638e-05
TDGF1,Teratocarcinoma-derived growth factor 1,Chapter XIV Diseases of the genitourinary system,Cyst of kidney,49842,582,1.09 [1.03-1.14],0.0008667699142386
TDGF1,Teratocarcinoma-derived growth factor 1,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,50185,925,1.09 [1.05-1.14],4.392246362793788e-06
TDGF1,Teratocarcinoma-derived growth factor 1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,49821,5194,1.03 [1.02-1.05],7.356582791047339e-05
