Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
BABAM1,BRISC and BRCA1-A complex member 1,Chapter X Diseases of the respiratory system,Other pleural conditions,39856,84,2.12 [1.38-3.27],0.0006305591027668
BABAM1,BRISC and BRCA1-A complex member 1,Chapter XI Diseases of the digestive system,Coeliac disease,40789,206,1.78 [1.30-2.45],0.0003619674347564
