Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
HSPB1,Heat shock protein beta-1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,48000,830,1.17 [1.07-1.29],0.0008717201005059
HSPB1,Heat shock protein beta-1,Chapter II Neoplasms,Carcinoma in situ of breast,22151,135,0.71 [0.58-0.87],0.0009988845608543
HSPB1,Heat shock protein beta-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,50324,545,0.81 [0.73-0.90],8.233294544760948e-05
HSPB1,Heat shock protein beta-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",50227,448,0.76 [0.68-0.85],1.1173395439576542e-06
HSPB1,Heat shock protein beta-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,45523,6946,1.06 [1.03-1.09],0.0004254138469508
HSPB1,Heat shock protein beta-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,48369,9792,1.05 [1.02-1.08],0.0003806080760198
HSPB1,Heat shock protein beta-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,49438,3608,1.08 [1.04-1.13],0.0003686849358326
HSPB1,Heat shock protein beta-1,Chapter IX Diseases of the circulatory system,Hypertension,46020,12773,1.05 [1.02-1.07],0.0001062854477647
HSPB1,Heat shock protein beta-1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",46055,12808,1.05 [1.02-1.07],0.0001760533020628
HSPB1,Heat shock protein beta-1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,46627,10314,1.06 [1.03-1.08],3.2570629658948335e-05
HSPB1,Heat shock protein beta-1,Chapter XI Diseases of the digestive system,Impacted teeth,50538,102,1.69 [1.25-2.27],0.0006068659147733
HSPB1,Heat shock protein beta-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,43733,440,1.26 [1.10-1.44],0.0008899061567583
HSPB1,Heat shock protein beta-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,43480,187,1.45 [1.17-1.80],0.0006596438179098
