Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",17726,313,1.23 [1.09-1.39],0.0007481991837464
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",15522,272,1.25 [1.10-1.43],0.000812539217519
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACP1,Low molecular weight phosphotyrosine protein phosphatase,15313,268,0.58 [0.43-0.78],0.0002618296596649
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACVRL1,Serine/threonine-protein kinase receptor R3,17968,319,2.42 [1.73-3.37],1.9992686826029437e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADA2,Adenosine deaminase 2,18065,319,1.86 [1.51-2.29],4.227164310086667e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,15313,268,2.12 [1.63-2.77],2.808888165590636e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,18274,325,1.72 [1.27-2.31],0.0003772797094686
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,15728,278,2.17 [1.56-3.02],3.834422884740824e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,18081,324,1.75 [1.38-2.22],4.228579445086049e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRE1,Adhesion G protein-coupled receptor E1,15728,278,1.50 [1.23-1.83],7.7414775071131e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRG1,Adhesion G-protein coupled receptor G1,18081,324,1.21 [1.09-1.34],0.0001968332285692
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADM,Pro-adrenomedullin,18307,327,3.09 [2.13-4.48],2.674611563647987e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGR2,Anterior gradient protein 2 homolog,17625,313,1.32 [1.20-1.46],5.2015424054450424e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGRN,Agrin,18204,325,2.01 [1.58-2.56],1.1110239842987152e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGXT,Serine--pyruvate aminotransferase,18141,326,1.29 [1.14-1.46],6.154090274163246e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",18092,328,1.25 [1.11-1.41],0.0002297862183547
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMBP,Protein AMBP,18278,326,3.04 [1.91-4.85],3.0817591126982294e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMOT,Angiomotin,15427,271,1.65 [1.24-2.20],0.0005788117559177
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANG,Angiogenin,18123,320,1.66 [1.26-2.20],0.0003788597369847
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANGPT2,Angiopoietin-2,18307,327,1.61 [1.27-2.05],8.87610892386421e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANGPTL4,Angiopoietin-related protein 4,18176,324,1.61 [1.30-2.01],1.760239806233442e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANXA10,Annexin A10,17753,317,1.46 [1.32-1.62],1.701451922908199e-13
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,APOA2,Apolipoprotein A-II,15797,275,1.57 [1.25-1.97],9.811794915884504e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,APOC1,Apolipoprotein C-I,15761,277,0.57 [0.42-0.78],0.000476434443864
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AREG,Amphiregulin,18081,324,1.99 [1.62-2.45],8.823497356232013e-11
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ASGR1,Asialoglycoprotein receptor 1,17999,319,2.35 [1.77-3.13],4.136164641364104e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ASGR2,Asialoglycoprotein receptor 2,15797,275,2.60 [1.75-3.86],2.298895255368931e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ATRAID,All-trans retinoic acid-induced differentiation factor,15728,278,1.76 [1.38-2.25],6.075235889435376e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,B2M,Beta-2-microglobulin,15790,277,1.73 [1.41-2.13],1.6552446679501881e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,B4GALT1,"Beta-1,4-galactosyltransferase 1",18204,325,2.44 [1.75-3.41],1.598697030760423e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,17726,313,1.28 [1.10-1.48],0.0009808509912869
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BAMBI,BMP and activin membrane-bound inhibitor homolog,17726,313,1.75 [1.30-2.36],0.0002109928083913
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BMPER,BMP-binding endothelial regulator protein,15427,271,2.72 [1.69-4.37],3.827129793576085e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BSG,Basigin,18322,329,3.91 [2.51-6.09],1.6565119880861804e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BST2,Bone marrow stromal antigen 2,18306,326,1.56 [1.33-1.84],7.59264618431992e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BTN2A1,Butyrophilin subfamily 2 member A1,18204,325,2.66 [1.95-3.64],9.092917753133251e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BTN3A2,Butyrophilin subfamily 3 member A2,18126,328,1.69 [1.34-2.13],9.36266638492171e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,C19orf12,Protein C19orf12,17753,317,1.27 [1.12-1.45],0.0002484237025415
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,C1QA,Complement C1q subcomponent subunit A,18264,328,3.20 [2.18-4.70],3.367993711761237e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,C1QTNF5,Complement C1q tumor necrosis factor-related protein 5,15427,271,1.92 [1.40-2.64],6.011567616498987e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,C7,Complement component C7,15411,271,1.89 [1.34-2.67],0.0003181610190216
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CA12,Carbonic anhydrase 12,18081,324,1.72 [1.30-2.27],0.000130823736609
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CA5A,"Carbonic anhydrase 5A, mitochondrial",17839,315,1.23 [1.11-1.36],0.0001209006459523
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CA9,Carbonic anhydrase 9,18307,327,1.97 [1.66-2.34],6.987033936723364e-15
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CALB1,Calbindin,18081,324,1.56 [1.26-1.94],5.780505183788062e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CALCA,Calcitonin,17975,319,1.26 [1.10-1.44],0.0007343845909329
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CALCB,Calcitonin gene-related peptide 2,15736,277,1.56 [1.22-1.99],0.0003421904112012
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CAPG,Macrophage-capping protein,18027,320,1.30 [1.11-1.53],0.0009815641308354
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CBLIF,Cobalamin binding intrinsic factor,18117,325,1.87 [1.64-2.13],5.4303632869970916e-21
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCAR2,Cell cycle and apoptosis regulator protein 2,15736,277,1.29 [1.11-1.50],0.0009590893194433
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCDC80,Coiled-coil domain-containing protein 80,18141,326,1.83 [1.42-2.35],2.423385557850233e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL11,Eotaxin,18355,329,1.87 [1.44-2.44],2.8429274807357524e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL16,C-C motif chemokine 16,18372,328,1.70 [1.39-2.08],1.9008263601221178e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL19,C-C motif chemokine 19,18306,326,1.15 [1.08-1.23],3.4268817347477526e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL20,C-C motif chemokine 20,18355,329,1.33 [1.21-1.45],5.00202713416518e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL21,C-C motif chemokine 21,18204,325,1.65 [1.36-2.00],3.153516185978592e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL22,C-C motif chemokine 22,17931,323,1.48 [1.24-1.75],9.591453328132704e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL3,C-C motif chemokine 3,18126,328,1.27 [1.14-1.42],1.765473278393811e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL7,C-C motif chemokine 7,18126,328,1.48 [1.30-1.69],3.259441775139005e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCN3,CCN family member 3,18339,328,1.69 [1.30-2.20],7.77774961982833e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCN5,CCN family member 5,18154,319,1.61 [1.26-2.07],0.0001682157788869
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD14,Monocyte differentiation antigen CD14,17811,317,1.67 [1.32-2.11],1.8415308612768955e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD160,CD160 antigen,18355,329,1.72 [1.43-2.08],1.6611258209316468e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD163,Scavenger receptor cysteine-rich type 1 protein M130,18235,322,1.57 [1.27-1.95],4.0944866612135656e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD164,Sialomucin core protein 24,18154,319,1.58 [1.22-2.06],0.0006003108819861
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD200,OX-2 membrane glycoprotein,18126,328,1.74 [1.28-2.37],0.0004674000175951
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD27,CD27 antigen,18193,322,1.88 [1.54-2.30],7.5632663774265e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD274,Programmed cell death 1 ligand 1,17999,319,1.76 [1.36-2.28],2.072038019960103e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD276,CD276 antigen,18113,324,2.07 [1.57-2.73],2.7782829988790765e-07
