Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADA2,Adenosine deaminase 2,22125,229,1.67 [1.31-2.13],2.9312965790776003e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18699,197,2.20 [1.64-2.94],1.1343374802368724e-07
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19218,202,1.96 [1.33-2.90],0.0007453326152166
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAMTSL2,ADAMTS-like protein 2,19275,201,1.79 [1.28-2.50],0.0006363533814537
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AGR2,Anterior gradient protein 2 homolog,21590,220,1.23 [1.09-1.38],0.0008171328589056
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ANXA10,Annexin A10,21740,223,1.29 [1.13-1.46],9.710196565963524e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,APOA2,Apolipoprotein A-II,19301,202,1.59 [1.22-2.06],0.0005592162468209
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AREG,Amphiregulin,22139,222,1.76 [1.38-2.25],6.714854561025055e-06
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ASGR2,Asialoglycoprotein receptor 2,19301,202,2.39 [1.50-3.82],0.000245125218343
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ASPN,Asporin,19268,198,1.92 [1.34-2.74],0.0003676416658899
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ATRAID,All-trans retinoic acid-induced differentiation factor,19218,202,1.65 [1.26-2.15],0.0002512361375274
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,C1QA,Complement C1q subcomponent subunit A,22398,229,2.47 [1.55-3.94],0.0001506927898158
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,C7,Complement component C7,18824,194,2.22 [1.53-3.23],2.742665115064845e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CA9,Carbonic anhydrase 9,22432,231,1.60 [1.29-1.97],1.174012652301082e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CBLIF,Cobalamin binding intrinsic factor,22215,230,1.31 [1.12-1.52],0.0006042251812384
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CBLN4,Cerebellin-4,22432,231,0.53 [0.37-0.76],0.0005268700663758
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CCAR2,Cell cycle and apoptosis regulator protein 2,19227,202,1.33 [1.13-1.57],0.0006202296415754
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CCDC80,Coiled-coil domain-containing protein 80,22242,230,1.69 [1.26-2.26],0.0004505030639362
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CCL20,C-C motif chemokine 20,22500,230,1.25 [1.12-1.39],6.980699118325098e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CCL21,C-C motif chemokine 21,22310,230,1.59 [1.26-1.99],7.275821086702571e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CD83,CD83 antigen,22208,225,1.72 [1.27-2.34],0.0005410347840996
