Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Small fibre neuropathy,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28063,38,1.96 [1.35-2.84],0.0003834807543928
Chapter VI Diseases of the nervous system,Small fibre neuropathy,ADA2,Adenosine deaminase 2,27880,38,2.35 [1.28-4.32],0.0057098881840631
Chapter VI Diseases of the nervous system,Small fibre neuropathy,AGRN,Agrin,28189,36,3.21 [1.73-5.98],0.0002338401563801
Chapter VI Diseases of the nervous system,Small fibre neuropathy,AHCY,Adenosylhomocysteinase,28063,38,1.76 [1.21-2.57],0.0033186745846735
Chapter VI Diseases of the nervous system,Small fibre neuropathy,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",27889,37,1.44 [1.12-1.87],0.004978523806287
Chapter VI Diseases of the nervous system,Small fibre neuropathy,AMBP,Protein AMBP,28280,37,7.36 [1.89-28.71],0.0040456865199861
Chapter VI Diseases of the nervous system,Small fibre neuropathy,ASGR1,Asialoglycoprotein receptor 1,27876,37,3.86 [1.85-8.04],0.0003167097194795
Chapter VI Diseases of the nervous system,Small fibre neuropathy,AZU1,Azurocidin,27221,34,1.45 [1.11-1.89],0.0065310741540554
Chapter VI Diseases of the nervous system,Small fibre neuropathy,B2M,Beta-2-microglobulin,24426,31,1.76 [1.18-2.62],0.0058719271912854
Chapter VI Diseases of the nervous system,Small fibre neuropathy,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,27377,36,1.82 [1.25-2.65],0.0017466143246426
Chapter VI Diseases of the nervous system,Small fibre neuropathy,BAMBI,BMP and activin membrane-bound inhibitor homolog,27377,36,2.55 [1.29-5.01],0.0068253082377105
Chapter VI Diseases of the nervous system,Small fibre neuropathy,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",24389,31,2.30 [1.32-4.01],0.0031911341048616
Chapter VI Diseases of the nervous system,Small fibre neuropathy,BST2,Bone marrow stromal antigen 2,28332,37,1.81 [1.28-2.56],0.0007297885610548
Chapter VI Diseases of the nervous system,Small fibre neuropathy,BTN3A2,Butyrophilin subfamily 3 member A2,28043,37,2.50 [1.45-4.33],0.0010463153088721
Chapter VI Diseases of the nervous system,Small fibre neuropathy,CASP10,Caspase-10,27397,37,1.72 [1.19-2.49],0.0040440695143486
Chapter VI Diseases of the nervous system,Small fibre neuropathy,CCDC80,Coiled-coil domain-containing protein 80,28063,38,3.14 [1.68-5.87],0.0003361809565456
Chapter VI Diseases of the nervous system,Small fibre neuropathy,CCL16,C-C motif chemokine 16,28413,38,2.35 [1.33-4.16],0.003313881745725
Chapter VI Diseases of the nervous system,Small fibre neuropathy,CCL18,C-C motif chemokine 18,27664,38,1.40 [1.08-1.80],0.0099933765837715
Chapter VI Diseases of the nervous system,Small fibre neuropathy,CCL27,C-C motif chemokine 27,28063,38,1.93 [1.22-3.05],0.0051615356998867
Chapter VI Diseases of the nervous system,Small fibre neuropathy,CD14,Monocyte differentiation antigen CD14,27447,37,2.42 [1.39-4.22],0.0018857442990963
Chapter VI Diseases of the nervous system,Small fibre neuropathy,CD274,Programmed cell death 1 ligand 1,27876,37,2.54 [1.34-4.81],0.0043175534577373
Chapter VI Diseases of the nervous system,Small fibre neuropathy,CD46,Membrane cofactor protein,27872,38,2.81 [1.44-5.48],0.0023906539510415
Chapter VI Diseases of the nervous system,Small fibre neuropathy,CD59,CD59 glycoprotein,27021,36,3.44 [1.56-7.61],0.0022282229634834
