Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,AGRN,Agrin,24954,97,2.17 [1.36-3.46],0.0011577785770205
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ALPP,"Alkaline phosphatase, placental type",24746,97,1.32 [1.12-1.55],0.0007644458523331
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,BCL7A,B-cell CLL/lymphoma 7 protein family member A,20793,82,0.49 [0.33-0.74],0.000589306955161
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,C1QTNF6,Complement C1q tumor necrosis factor-related protein 6,21511,85,1.86 [1.17-2.96],0.0087243064496981
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,C2orf69,UPF0565 protein C2orf69,20937,84,1.41 [1.10-1.82],0.0066529317126994
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,CALCA,Calcitonin,24635,98,1.40 [1.09-1.80],0.0086267721973744
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,CCN4,CCN family member 4,25068,99,0.42 [0.25-0.69],0.0006225071032711
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,CDH1,Cadherin-1,24006,92,1.61 [1.18-2.20],0.0027316196925422
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,CRNN,Cornulin,24110,96,0.69 [0.53-0.90],0.0055967066555197
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,CTRL,Chymotrypsin-like protease CTRL-1,21482,85,0.66 [0.49-0.89],0.0061688124847873
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,DAND5,DAN domain family member 5,20930,85,0.55 [0.40-0.74],0.000107112730277
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,DHPS,Deoxyhypusine synthase,21455,87,1.78 [1.33-2.37],9.469851518446572e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ENDOU,Poly(U)-specific endoribonuclease,19911,78,0.49 [0.32-0.75],0.0010181513650139
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ERBB3,Receptor tyrosine-protein kinase erbB-3,24737,97,3.50 [1.54-7.98],0.002838560222781
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,GAST,Gastrin,21482,85,1.22 [1.05-1.41],0.008936274470578
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,GIPC2,PDZ domain-containing protein GIPC2,21482,85,2.61 [1.42-4.78],0.0019642378877802
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ITGAL,Integrin alpha-L,20930,85,0.58 [0.39-0.86],0.0067902440187119
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,21581,86,3.05 [1.53-6.10],0.0015944413051471
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,LRRN1,Leucine-rich repeat neuronal protein 1,24374,94,0.52 [0.33-0.83],0.0058486892597945
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,LTBP3,Latent-transforming growth factor beta-binding protein 3,24236,95,1.40 [1.10-1.78],0.0066361028675226
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,MAGEA3,Melanoma-associated antigen 3,21145,86,1.41 [1.12-1.78],0.0029930016895186
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,MMP15,Matrix metalloproteinase-15,21550,87,1.46 [1.17-1.83],0.0008816957397648
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,MMP3,Stromelysin-1,24834,99,1.63 [1.15-2.31],0.006585612512918
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,OCLN,Occludin,21511,85,1.80 [1.16-2.77],0.0082469823649083
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,OXT,Oxytocin-neurophysin 1,25082,99,1.19 [1.05-1.34],0.0060640961118825
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,PLA2G1B,Phospholipase A2,25103,99,0.52 [0.35-0.78],0.0015004153846174
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,PMS1,PMS1 protein homolog 1,20937,84,1.59 [1.19-2.12],0.0017812998634015
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,PON3,Serum paraoxonase/lactonase 3,24954,97,0.66 [0.48-0.90],0.0083146933912549
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,PTX3,Pentraxin-related protein PTX3,24826,96,1.80 [1.18-2.75],0.0065646250690332
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,RNF168,E3 ubiquitin-protein ligase RNF168,20930,85,0.38 [0.20-0.72],0.0032563524760689
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,S100A13,Protein S100-A13,20930,85,0.41 [0.22-0.77],0.0053736469051943
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,SLITRK1,SLIT and NTRK-like protein 1,20930,85,0.33 [0.18-0.63],0.0007820542983696
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,SUSD4,Sushi domain-containing protein 4,21455,87,1.62 [1.13-2.33],0.0086210517673897
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,VSIG10,V-set and immunoglobulin domain-containing protein 10,21455,87,1.64 [1.15-2.34],0.0062252812244085
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,VSIG4,V-set and immunoglobulin domain-containing protein 4,24799,99,1.86 [1.20-2.90],0.005899280002453
