Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastric ulcer,A1BG,Alpha-1B-glycoprotein,19886,256,0.40 [0.21-0.77],0.0060583478583029
Chapter XI Diseases of the digestive system,Gastric ulcer,ADA2,Adenosine deaminase 2,22714,288,1.46 [1.15-1.85],0.001997500656506
Chapter XI Diseases of the digestive system,Gastric ulcer,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,22906,286,0.73 [0.58-0.91],0.0056638498335457
Chapter XI Diseases of the digestive system,Gastric ulcer,ADAMTSL2,ADAMTS-like protein 2,19869,256,1.86 [1.35-2.57],0.0001523242992564
Chapter XI Diseases of the digestive system,Gastric ulcer,ADGRG1,Adhesion G-protein coupled receptor G1,22784,286,1.26 [1.10-1.45],0.0010139507527207
Chapter XI Diseases of the digestive system,Gastric ulcer,AGR2,Anterior gradient protein 2 homolog,22141,274,1.20 [1.08-1.33],0.0008180065698403
Chapter XI Diseases of the digestive system,Gastric ulcer,ANGPTL4,Angiopoietin-related protein 4,22920,287,1.53 [1.22-1.92],0.0002383329301563
Chapter XI Diseases of the digestive system,Gastric ulcer,ANXA10,Annexin A10,22324,276,1.36 [1.21-1.53],2.637053088155197e-07
Chapter XI Diseases of the digestive system,Gastric ulcer,AREG,Amphiregulin,22784,286,1.58 [1.29-1.92],7.401650133373829e-06
Chapter XI Diseases of the digestive system,Gastric ulcer,ASGR1,Asialoglycoprotein receptor 1,22736,290,1.89 [1.36-2.64],0.0001683499981122
Chapter XI Diseases of the digestive system,Gastric ulcer,ATRN,"Attractin, Isoform 2",19886,256,0.36 [0.18-0.73],0.0046625899250642
Chapter XI Diseases of the digestive system,Gastric ulcer,BSG,Basigin,23101,292,2.90 [1.75-4.82],3.693751509214786e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,BST2,Bone marrow stromal antigen 2,23087,293,1.30 [1.10-1.53],0.0016494136077983
Chapter XI Diseases of the digestive system,Gastric ulcer,C8B,Complement component C8 beta chain,19886,256,0.57 [0.39-0.84],0.0040917547819801
Chapter XI Diseases of the digestive system,Gastric ulcer,CBLIF,Cobalamin binding intrinsic factor,22825,289,1.25 [1.07-1.46],0.0041742226713659
Chapter XI Diseases of the digestive system,Gastric ulcer,CCL20,C-C motif chemokine 20,23143,292,1.16 [1.04-1.29],0.0071775620039701
Chapter XI Diseases of the digestive system,Gastric ulcer,CCL21,C-C motif chemokine 21,22954,287,1.32 [1.07-1.64],0.0095771074284154
Chapter XI Diseases of the digestive system,Gastric ulcer,CCL25,C-C motif chemokine 25,23143,292,1.32 [1.07-1.62],0.0090325662450547
Chapter XI Diseases of the digestive system,Gastric ulcer,CD1C,T-cell surface glycoprotein CD1c,22906,286,0.56 [0.37-0.84],0.0057433629568697
Chapter XI Diseases of the digestive system,Gastric ulcer,CD209,CD209 antigen,22911,290,0.67 [0.51-0.88],0.0037389240573644
Chapter XI Diseases of the digestive system,Gastric ulcer,CD27,CD27 antigen,22906,286,1.64 [1.28-2.09],8.897132883118075e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,CD302,CD302 antigen,22784,286,1.75 [1.26-2.44],0.000806546649194
Chapter XI Diseases of the digestive system,Gastric ulcer,CD34,Hematopoietic progenitor cell antigen CD34,23003,292,0.55 [0.36-0.84],0.0057422094172362
Chapter XI Diseases of the digestive system,Gastric ulcer,CD80,T-lymphocyte activation antigen CD80,19874,258,1.70 [1.23-2.35],0.001256013015763
Chapter XI Diseases of the digestive system,Gastric ulcer,CD83,CD83 antigen,22842,289,1.64 [1.22-2.19],0.0009004169722688
Chapter XI Diseases of the digestive system,Gastric ulcer,CDH1,Cadherin-1,22081,280,1.37 [1.12-1.68],0.0027103772941242
Chapter XI Diseases of the digestive system,Gastric ulcer,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,19795,254,0.82 [0.71-0.94],0.0049143021449916
Chapter XI Diseases of the digestive system,Gastric ulcer,CFC1,Cryptic protein,22312,277,1.39 [1.16-1.67],0.0004125284652235
Chapter XI Diseases of the digestive system,Gastric ulcer,CHGA,Chromogranin-A,19869,256,1.47 [1.29-1.66],1.6902222586999683e-09
Chapter XI Diseases of the digestive system,Gastric ulcer,CHI3L1,Chitinase-3-like protein 1,22315,279,1.25 [1.11-1.42],0.0003086670818609
Chapter XI Diseases of the digestive system,Gastric ulcer,CINP,Cyclin-dependent kinase 2-interacting protein,19499,255,0.58 [0.41-0.82],0.00193149794942
Chapter XI Diseases of the digestive system,Gastric ulcer,CKMT1A_CKMT1B,"Creatine kinase U-type, mitochondrial",22759,284,1.26 [1.07-1.49],0.0066896807404512
Chapter XI Diseases of the digestive system,Gastric ulcer,CLEC3B,Tetranectin,19428,250,0.43 [0.24-0.78],0.0049428443184671
Chapter XI Diseases of the digestive system,Gastric ulcer,CLEC4G,C-type lectin domain family 4 member G,22842,289,0.61 [0.44-0.83],0.0017531299014393
Chapter XI Diseases of the digestive system,Gastric ulcer,CLEC4M,C-type lectin domain family 4 member M,19838,256,0.73 [0.58-0.93],0.009644725626888
Chapter XI Diseases of the digestive system,Gastric ulcer,CNTN1,Contactin-1,23151,293,0.59 [0.41-0.87],0.0070996099925919
Chapter XI Diseases of the digestive system,Gastric ulcer,CRISP2,Cysteine-rich secretory protein 2,23065,289,0.79 [0.67-0.94],0.008725403702444
Chapter XI Diseases of the digestive system,Gastric ulcer,CTSZ,Cathepsin Z,22840,292,1.60 [1.16-2.20],0.0038092578218674
Chapter XI Diseases of the digestive system,Gastric ulcer,CXADR,Coxsackievirus and adenovirus receptor,22842,289,1.42 [1.18-1.70],0.0002071672413851
Chapter XI Diseases of the digestive system,Gastric ulcer,CXCL9,C-X-C motif chemokine 9,22954,287,1.24 [1.07-1.44],0.0034155749496072
Chapter XI Diseases of the digestive system,Gastric ulcer,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",22784,286,1.33 [1.07-1.65],0.0097751466642321
Chapter XI Diseases of the digestive system,Gastric ulcer,DDC,Aromatic-L-amino-acid decarboxylase,22825,289,1.51 [1.24-1.85],4.125708252820573e-05
