Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Viral pneumonia,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26460,185,1.21 [1.05-1.39],0.0088529414100119
Chapter X Diseases of the respiratory system,Viral pneumonia,ACE,Angiotensin-converting enzyme,23575,168,0.48 [0.28-0.81],0.0060350322795474
Chapter X Diseases of the respiratory system,Viral pneumonia,ACE2,Angiotensin-converting enzyme 2,26641,194,1.35 [1.10-1.66],0.0039778467492435
Chapter X Diseases of the respiratory system,Viral pneumonia,ACP5,Tartrate-resistant acid phosphatase type 5,27222,196,1.91 [1.35-2.71],0.0002672550185046
Chapter X Diseases of the respiratory system,Viral pneumonia,ACVRL1,Serine/threonine-protein kinase receptor R3,26880,195,3.39 [2.07-5.55],1.173975444535768e-06
Chapter X Diseases of the respiratory system,Viral pneumonia,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,26927,195,1.62 [1.13-2.31],0.007919421384409
Chapter X Diseases of the respiratory system,Viral pneumonia,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23468,167,1.82 [1.18-2.81],0.0068189941991348
Chapter X Diseases of the respiratory system,Viral pneumonia,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,22889,162,1.67 [1.19-2.34],0.0030866060042473
Chapter X Diseases of the respiratory system,Viral pneumonia,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27179,197,0.63 [0.48-0.81],0.0005071802127237
Chapter X Diseases of the respiratory system,Viral pneumonia,ADAMTSL2,ADAMTS-like protein 2,23547,168,1.74 [1.19-2.54],0.0039260205441687
Chapter X Diseases of the respiratory system,Viral pneumonia,ADGRG1,Adhesion G-protein coupled receptor G1,26994,192,1.29 [1.11-1.50],0.0007482191085166
Chapter X Diseases of the respiratory system,Viral pneumonia,ADIPOQ,Adiponectin,23589,170,0.67 [0.54-0.83],0.0002104478183833
Chapter X Diseases of the respiratory system,Viral pneumonia,ADM,Pro-adrenomedullin,27355,196,3.32 [2.03-5.43],1.6572370070733383e-06
Chapter X Diseases of the respiratory system,Viral pneumonia,AGR2,Anterior gradient protein 2 homolog,26257,192,1.24 [1.09-1.40],0.0008058173093267
Chapter X Diseases of the respiratory system,Viral pneumonia,AGR3,Anterior gradient protein 3,26424,185,1.37 [1.13-1.65],0.0010706904654451
Chapter X Diseases of the respiratory system,Viral pneumonia,AGRN,Agrin,27233,196,2.52 [1.86-3.42],2.121177894721972e-09
Chapter X Diseases of the respiratory system,Viral pneumonia,AKR7L,Aflatoxin B1 aldehyde reductase member 4,22889,162,1.28 [1.07-1.53],0.0062160129319584
Chapter X Diseases of the respiratory system,Viral pneumonia,AMBP,Protein AMBP,27321,196,5.88 [3.15-10.99],2.8201144142860115e-08
Chapter X Diseases of the respiratory system,Viral pneumonia,ANG,Angiogenin,27011,193,1.58 [1.12-2.22],0.0089661565660602
Chapter X Diseases of the respiratory system,Viral pneumonia,ANGPTL2,Angiopoietin-related protein 2,27140,195,1.67 [1.23-2.26],0.0009916773846968
Chapter X Diseases of the respiratory system,Viral pneumonia,APOA1,Apolipoprotein A-I,23589,170,0.34 [0.18-0.64],0.0008012490250934
Chapter X Diseases of the respiratory system,Viral pneumonia,APOD,Apolipoprotein D,22488,162,0.43 [0.27-0.69],0.0004827296296376
Chapter X Diseases of the respiratory system,Viral pneumonia,AREG,Amphiregulin,26994,192,1.89 [1.51-2.35],1.4667681038998004e-08
Chapter X Diseases of the respiratory system,Viral pneumonia,ASGR1,Asialoglycoprotein receptor 1,26927,195,2.96 [2.07-4.24],2.514264862603992e-09
Chapter X Diseases of the respiratory system,Viral pneumonia,B2M,Beta-2-microglobulin,23589,170,1.47 [1.14-1.90],0.0033622301460301
Chapter X Diseases of the respiratory system,Viral pneumonia,B4GALT1,"Beta-1,4-galactosyltransferase 1",27233,196,2.17 [1.42-3.33],0.0003631918597937
Chapter X Diseases of the respiratory system,Viral pneumonia,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,26460,185,1.33 [1.11-1.59],0.0018691316992683
Chapter X Diseases of the respiratory system,Viral pneumonia,BAMBI,BMP and activin membrane-bound inhibitor homolog,26460,185,1.78 [1.28-2.50],0.0007162066821375
Chapter X Diseases of the respiratory system,Viral pneumonia,BCAN,Brevican core protein,26927,195,0.58 [0.40-0.83],0.0034321954309517
Chapter X Diseases of the respiratory system,Viral pneumonia,BCL2,Apoptosis regulator Bcl-2,23468,167,1.36 [1.10-1.69],0.0044670980946225
Chapter X Diseases of the respiratory system,Viral pneumonia,BMPER,BMP-binding endothelial regulator protein,23020,165,2.54 [1.74-3.73],1.7254868252347626e-06
Chapter X Diseases of the respiratory system,Viral pneumonia,BSG,Basigin,27389,198,5.06 [2.78-9.24],1.231075380903169e-07
Chapter X Diseases of the respiratory system,Viral pneumonia,BST2,Bone marrow stromal antigen 2,27372,197,1.40 [1.16-1.68],0.0004142140267358
Chapter X Diseases of the respiratory system,Viral pneumonia,BTN2A1,Butyrophilin subfamily 2 member A1,27233,196,2.67 [1.70-4.20],2.019028822806936e-05
Chapter X Diseases of the respiratory system,Viral pneumonia,BTN3A2,Butyrophilin subfamily 3 member A2,27105,196,1.72 [1.29-2.28],0.0001976209013673
Chapter X Diseases of the respiratory system,Viral pneumonia,C2,Complement C2,27154,194,2.53 [1.37-4.69],0.003089494071927
Chapter X Diseases of the respiratory system,Viral pneumonia,C4BPB,C4b-binding protein beta chain,27179,197,1.67 [1.23-2.25],0.0009065830428888
Chapter X Diseases of the respiratory system,Viral pneumonia,CA6,Carbonic anhydrase 6,27009,197,0.66 [0.54-0.80],1.8555598068309413e-05
Chapter X Diseases of the respiratory system,Viral pneumonia,CALCA,Calcitonin,26878,195,1.62 [1.37-1.91],1.7693360386631455e-08
Chapter X Diseases of the respiratory system,Viral pneumonia,CCL14,C-C motif chemokine 14,27011,193,1.60 [1.24-2.05],0.0002782661688125
Chapter X Diseases of the respiratory system,Viral pneumonia,CCL15,C-C motif chemokine 15,27459,199,1.74 [1.35-2.25],1.8250710059949128e-05
Chapter X Diseases of the respiratory system,Viral pneumonia,CCL16,C-C motif chemokine 16,27459,199,1.45 [1.16-1.83],0.0014007890847466
Chapter X Diseases of the respiratory system,Viral pneumonia,CCL17,C-C motif chemokine 17,27046,195,1.24 [1.08-1.42],0.0023127821897136
Chapter X Diseases of the respiratory system,Viral pneumonia,CCL20,C-C motif chemokine 20,27437,198,1.24 [1.10-1.40],0.0005836284693807
Chapter X Diseases of the respiratory system,Viral pneumonia,CCL4,C-C motif chemokine 4,27137,195,1.30 [1.12-1.51],0.0006756982543654
Chapter X Diseases of the respiratory system,Viral pneumonia,CCL7,C-C motif chemokine 7,27105,196,1.43 [1.22-1.67],6.1262254346983164e-06
Chapter X Diseases of the respiratory system,Viral pneumonia,CCL8,C-C motif chemokine 8,27321,196,1.37 [1.11-1.68],0.0027579416696526
Chapter X Diseases of the respiratory system,Viral pneumonia,CCN3,CCN family member 3,27413,199,1.94 [1.39-2.72],0.0001051008720447
Chapter X Diseases of the respiratory system,Viral pneumonia,CCN4,CCN family member 4,27355,196,1.45 [1.10-1.92],0.0079091807414971
Chapter X Diseases of the respiratory system,Viral pneumonia,CD14,Monocyte differentiation antigen CD14,26502,189,1.70 [1.27-2.28],0.0003893386969306
Chapter X Diseases of the respiratory system,Viral pneumonia,CD27,CD27 antigen,27179,197,2.26 [1.70-3.01],2.4302553362500812e-08
Chapter X Diseases of the respiratory system,Viral pneumonia,CD274,Programmed cell death 1 ligand 1,26927,195,1.99 [1.44-2.74],2.9203130630027057e-05
Chapter X Diseases of the respiratory system,Viral pneumonia,CD300A,CMRF35-like molecule 8,23020,165,3.72 [2.35-5.90],2.300585617527661e-08
Chapter X Diseases of the respiratory system,Viral pneumonia,CD300C,CMRF35-like molecule 6,27372,197,2.39 [1.74-3.30],1.0063300985237365e-07
Chapter X Diseases of the respiratory system,Viral pneumonia,CD300E,CMRF35-like molecule 2,27269,196,1.98 [1.46-2.68],9.289743388354031e-06
Chapter X Diseases of the respiratory system,Viral pneumonia,CD302,CD302 antigen,26994,192,2.25 [1.54-3.30],3.226121551564193e-05
Chapter X Diseases of the respiratory system,Viral pneumonia,CD34,Hematopoietic progenitor cell antigen CD34,27278,197,0.43 [0.26-0.72],0.0012747888767411
Chapter X Diseases of the respiratory system,Viral pneumonia,CD46,Membrane cofactor protein,26921,192,1.87 [1.26-2.79],0.0020015713223604
Chapter X Diseases of the respiratory system,Viral pneumonia,CD48,CD48 antigen,27191,196,1.98 [1.30-3.02],0.001531538384322
Chapter X Diseases of the respiratory system,Viral pneumonia,CD5,T-cell surface glycoprotein CD5,27321,196,1.77 [1.23-2.54],0.0019985888083501
Chapter X Diseases of the respiratory system,Viral pneumonia,CD59,CD59 glycoprotein,26100,190,2.80 [1.74-4.50],2.2225140080289817e-05
Chapter X Diseases of the respiratory system,Viral pneumonia,CD72,B-cell differentiation antigen CD72,23020,165,1.65 [1.18-2.31],0.0036574658988315
Chapter X Diseases of the respiratory system,Viral pneumonia,CD74,HLA class II histocompatibility antigen gamma chain,27372,197,2.63 [1.89-3.66],1.115111714138934e-08
Chapter X Diseases of the respiratory system,Viral pneumonia,CD79B,B-cell antigen receptor complex-associated protein beta chain,27437,198,1.82 [1.39-2.38],1.332672895363631e-05
Chapter X Diseases of the respiratory system,Viral pneumonia,CD83,CD83 antigen,27105,196,1.68 [1.17-2.41],0.0052603206441717
Chapter X Diseases of the respiratory system,Viral pneumonia,CDCP1,CUB domain-containing protein 1,26927,195,1.67 [1.36-2.05],1.12734118664632e-06
Chapter X Diseases of the respiratory system,Viral pneumonia,CDH2,Cadherin-2,27122,195,1.78 [1.27-2.50],0.0009086186573853
Chapter X Diseases of the respiratory system,Viral pneumonia,CDHR2,Cadherin-related family member 2,26994,192,1.37 [1.15-1.63],0.0003659514313787
Chapter X Diseases of the respiratory system,Viral pneumonia,CDHR5,Cadherin-related family member 5,27122,195,1.66 [1.17-2.34],0.004377298934186
