Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACY1,Aminoacylase-1,24810,60,0.55 [0.37-0.82],0.0031619005146051
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,20900,55,1.67 [1.18-2.38],0.0042025500921675
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,24864,60,0.51 [0.32-0.83],0.006200723394223
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ADGRG2,Adhesion G-protein coupled receptor G2,24810,60,0.39 [0.21-0.75],0.0044984525750656
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,AGR2,Anterior gradient protein 2 homolog,24037,57,1.41 [1.14-1.75],0.0018406409369126
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ANXA4,Annexin A4,24688,60,0.64 [0.46-0.89],0.0079295875191954
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,APOA4,Apolipoprotein A-IV,21549,54,1.83 [1.18-2.85],0.0073667281180357
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ASGR2,Asialoglycoprotein receptor 2,21543,54,3.59 [1.42-9.07],0.0068320969151786
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ATRAID,All-trans retinoic acid-induced differentiation factor,21438,55,1.60 [1.17-2.18],0.0028758754514017
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,B4GALT1,"Beta-1,4-galactosyltransferase 1",24918,61,2.78 [1.41-5.48],0.0030637831906552
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CBLN4,Cerebellin-4,25029,60,0.37 [0.18-0.73],0.0045952158175161
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CCN5,CCN family member 5,24795,60,2.04 [1.19-3.51],0.009855601329038
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CD40LG,CD40 ligand,25096,61,0.68 [0.51-0.90],0.0065207810350736
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CD84,SLAM family member 5,24789,59,0.30 [0.15-0.62],0.0011517175561111
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CD86,T-lymphocyte activation antigen CD86,21438,55,0.36 [0.25-0.51],2.24274896848592e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CHGA,Chromogranin-A,21504,53,1.74 [1.42-2.14],1.418644635029785e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CKAP4,Cytoskeleton-associated protein 4,24968,61,3.02 [1.44-6.31],0.0033131869222087
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CNTN1,Contactin-1,25112,61,0.30 [0.14-0.67],0.0031798788334631
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CNTN5,Contactin-5,24877,60,0.40 [0.21-0.76],0.0048562392473788
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,COPE,Coatomer subunit epsilon,24232,57,1.51 [1.12-2.02],0.0061048534558627
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CR2,Complement receptor type 2,24879,61,0.52 [0.32-0.84],0.008442364608697
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CRYM,Ketimine reductase mu-crystallin,20833,54,0.53 [0.34-0.83],0.0052743818119776
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CSF2,Granulocyte-macrophage colony-stimulating factor,20826,53,2.17 [1.43-3.30],0.0002588465614926
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CTSH,Pro-cathepsin H,24284,59,1.53 [1.12-2.10],0.0078050094523249
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CXCL16,C-X-C motif chemokine 16,25065,61,3.26 [1.36-7.81],0.0081161642739955
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,DBH,Dopamine beta-hydroxylase,21506,54,0.76 [0.63-0.90],0.0019750987712539
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,DPEP1,Dipeptidase 1,24596,59,0.55 [0.36-0.84],0.0058119123911608
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,DSC2,Desmocollin-2,24496,59,2.60 [1.36-5.00],0.0040674733661556
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,DSG2,Desmoglein-2,24795,60,3.22 [1.42-7.29],0.0050776363885289
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,EDA2R,Tumor necrosis factor receptor superfamily member 27,25029,60,2.71 [1.53-4.83],0.0006836654270341
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,EDAR,Tumor necrosis factor receptor superfamily member EDAR,24789,59,0.67 [0.52-0.87],0.0024739228000244
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,EDNRB,Endothelin receptor type B,20900,55,1.54 [1.11-2.13],0.0097635579372174
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,EPHA2,Ephrin type-A receptor 2,23932,55,2.67 [1.31-5.47],0.0071695234702172
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ERBB2,Receptor tyrosine-protein kinase erbB-2,24864,60,0.32 [0.19-0.53],9.80944504494324e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,EVPL,Envoplakin,21113,54,2.30 [1.43-3.70],0.0006076109276806
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,FAM3B,Protein FAM3B,24707,58,2.31 [1.25-4.26],0.0075173813047358
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,FGFBP2,Fibroblast growth factor-binding protein 2,21504,53,2.10 [1.30-3.38],0.0023204625502378
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,GAST,Gastrin,21451,54,1.32 [1.12-1.56],0.0007714447095386
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,GDF15,Growth/differentiation factor 15,25112,61,1.79 [1.32-2.44],0.0002052730137491
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,GDF2,Growth/differentiation factor 2,24810,60,0.38 [0.20-0.73],0.0034795164381198
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,IL25,Interleukin-25,20690,51,3.21 [1.77-5.82],0.0001209351527518
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,IL5RA,Interleukin-5 receptor subunit alpha,24789,59,0.56 [0.36-0.87],0.0099128878232809
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,IL7,Interleukin-7,24789,59,0.58 [0.40-0.84],0.0041408149900588
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,KIT,Mast/stem cell growth factor receptor Kit,24850,61,0.35 [0.17-0.76],0.0072824929934628
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,KRT19,"Keratin, type I cytoskeletal 19",24758,59,1.69 [1.26-2.28],0.000532332829409
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,LAMP3,Lysosome-associated membrane glycoprotein 3,25054,61,2.05 [1.35-3.10],0.000716462609314
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,LEFTY2,Left-right determination factor 2,24997,60,0.43 [0.28-0.66],0.0001423344130356
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,24339,59,2.01 [1.23-3.28],0.0050916612684232
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,LRG1,Leucine-rich alpha-2-glycoprotein,21549,54,2.95 [1.30-6.69],0.0095967605002649
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,MELTF,Melanotransferrin,21517,54,3.25 [1.51-6.97],0.0024753750716112
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,MMP3,Stromelysin-1,24795,60,2.77 [2.00-3.83],7.098352498355491e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,MSLN,Mesothelin,24673,58,1.68 [1.13-2.51],0.0099289564858869
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,MYL3,Myosin light chain 3,20914,53,1.62 [1.16-2.27],0.0048101670407364
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,21438,55,3.01 [1.58-5.72],0.0007775567661212
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,NECTIN4,Nectin-4,24864,60,2.65 [1.40-5.03],0.0027712059783663
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,NEFL,Neurofilament light polypeptide,24159,57,2.01 [1.28-3.16],0.0022780724101994
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,NMI,N-myc-interactor,21330,54,0.56 [0.38-0.83],0.0040228103199955
