Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ABCA2,ATP-binding cassette sub-family A member 2,20812,39,2.18 [1.30-3.64],0.0030990207495932
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",21503,40,2.49 [1.33-4.66],0.004459936213568
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],BRK1,Protein BRICK1,24219,44,2.06 [1.20-3.53],0.0084763248340314
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],C5,Complement C5,21535,40,5.01 [1.59-15.83],0.0060428892074019
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],CBLIF,Cobalamin binding intrinsic factor,24770,47,1.60 [1.13-2.26],0.0076651364908685
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],CBLN4,Cerebellin-4,25015,46,0.32 [0.15-0.70],0.0041459666446487
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],CCL23,C-C motif chemokine 23,24904,47,2.60 [1.54-4.39],0.0003581007620189
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],CD27,CD27 antigen,24848,44,2.42 [1.39-4.20],0.0017174943200994
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],CD300E,CMRF35-like molecule 2,24944,46,2.20 [1.22-3.95],0.0084630295845132
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],CD4,T-cell surface glycoprotein CD4,24738,46,1.73 [1.18-2.55],0.0053428181332527
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,21423,40,0.58 [0.41-0.81],0.0014543645265701
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],CHGA,Chromogranin-A,21490,39,1.54 [1.17-2.03],0.0019160885090392
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],CKB,Creatine kinase B-type,21490,39,2.27 [1.40-3.67],0.0008985252946834
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],CNDP1,Beta-Ala-His dipeptidase,24865,47,0.53 [0.33-0.84],0.006518476921556
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],DLL1,Delta-like protein 1,24848,44,3.29 [1.44-7.48],0.0045966060655409
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ELN,Elastin,21503,40,3.85 [1.75-8.49],0.00081347523764
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,24904,47,0.50 [0.36-0.69],2.0653953416132946e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],EPHA2,Ephrin type-A receptor 2,23919,42,3.36 [1.79-6.33],0.0001675049736111
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],FABP3,"Fatty acid-binding protein, heart",21503,40,1.93 [1.23-3.03],0.0044557155198114
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],GAST,Gastrin,21437,40,1.30 [1.06-1.58],0.0099767571379226
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],GM2A,Ganglioside GM2 activator,20983,37,1.78 [1.18-2.67],0.0054792180658102
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],GRIN2B,"Glutamate receptor ionotropic, NMDA 2B",20818,39,1.72 [1.34-2.21],2.2243187699455537e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],IL33,Interleukin-33,24326,46,2.22 [1.23-4.01],0.0083464578823266
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],LEP,Leptin,24797,47,0.53 [0.38-0.74],0.0002046026604952
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],LGALS1,Galectin-1,24797,47,2.48 [1.31-4.70],0.0053632338203387
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],LTA4H,Leukotriene A-4 hydrolase,25015,46,1.65 [1.13-2.40],0.0097529202954539
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],PLAUR,Urokinase plasminogen activator surface receptor,24608,47,3.22 [1.39-7.49],0.0065870949256929
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],RNF149,E3 ubiquitin-protein ligase RNF149,20898,37,4.51 [1.99-10.21],0.0003132151421931
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],SH2D1A,SH2 domain-containing protein 1A,24776,46,1.56 [1.16-2.09],0.0032265894749943
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],SLC27A4,Long-chain fatty acid transport protein 4,24219,44,1.45 [1.14-1.85],0.0022864876471252
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],SMPDL3B,Acid sphingomyelinase-like phosphodiesterase 3b,21408,40,1.40 [1.11-1.78],0.004750268417609
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],TFF2,Trefoil factor 2,24869,47,1.67 [1.16-2.39],0.0056615931231415
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],TREH,Trehalase,21490,39,0.52 [0.36-0.76],0.0006107447479402
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],TSC1,Hamartin,20886,41,1.40 [1.09-1.80],0.0093554537305406
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],VSIG2,V-set and immunoglobulin domain-containing protein 2,21408,40,2.19 [1.43-3.35],0.0002818846378174
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],XRCC4,DNA repair protein XRCC4,24219,44,2.18 [1.31-3.64],0.0028129537363123
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],YAP1,Transcriptional coactivator YAP1,21437,40,3.73 [1.55-8.99],0.0033071607608305
