Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of tongue,ABCA2,ATP-binding cassette sub-family A member 2,22879,107,1.97 [1.37-2.84],0.000268370618432
Chapter XI Diseases of the digestive system,Diseases of tongue,ACVRL1,Serine/threonine-protein kinase receptor R3,26963,123,2.83 [1.55-5.15],0.0006732109851762
Chapter XI Diseases of the digestive system,Diseases of tongue,ALCAM,CD166 antigen,27520,128,2.72 [1.27-5.80],0.0097257045852693
Chapter XI Diseases of the digestive system,Diseases of tongue,ANKRD54,Ankyrin repeat domain-containing protein 54,26536,123,0.62 [0.44-0.86],0.004855768801532
Chapter XI Diseases of the digestive system,Diseases of tongue,ASAH1,Acid ceramidase,23426,109,1.56 [1.17-2.09],0.0024281014061726
Chapter XI Diseases of the digestive system,Diseases of tongue,CA8,Carbonic anhydrase-related protein,22953,103,1.83 [1.21-2.76],0.004219479166471
Chapter XI Diseases of the digestive system,Diseases of tongue,CD302,CD302 antigen,27073,123,1.90 [1.17-3.10],0.0098257810992363
Chapter XI Diseases of the digestive system,Diseases of tongue,CD59,CD59 glycoprotein,26176,122,2.68 [1.56-4.58],0.0003425431674468
Chapter XI Diseases of the digestive system,Diseases of tongue,CD79B,B-cell antigen receptor complex-associated protein beta chain,27518,126,1.60 [1.15-2.23],0.0052792474269072
Chapter XI Diseases of the digestive system,Diseases of tongue,CDH6,Cadherin-6,27195,124,2.01 [1.36-2.95],0.0004068340904422
Chapter XI Diseases of the digestive system,Diseases of tongue,CEACAM18,Carcinoembryonic antigen-related cell adhesion molecule 18,23185,109,1.33 [1.11-1.59],0.0018174482410283
Chapter XI Diseases of the digestive system,Diseases of tongue,CHGA,Chromogranin-A,23623,110,1.29 [1.07-1.56],0.0079918826390064
Chapter XI Diseases of the digestive system,Diseases of tongue,CLEC1A,C-type lectin domain family 1 member A,26709,122,1.87 [1.16-2.99],0.0094662301509536
Chapter XI Diseases of the digestive system,Diseases of tongue,COL6A3,Collagen alpha-3(VI) chain,27520,128,2.21 [1.47-3.33],0.0001416509527046
