Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,A1BG,Alpha-1B-glycoprotein,20929,253,0.78 [0.39-1.53],0.4648575325072084
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,AAMDC,Mth938 domain-containing protein,20360,247,1.13 [0.90-1.41],0.3013316559497775
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,AARSD1,Alanyl-tRNA editing protein Aarsd1,23866,287,0.99 [0.82-1.19],0.8913835692483513
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ABCA2,ATP-binding cassette sub-family A member 2,20242,247,0.90 [0.64-1.27],0.547409427295011
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ABHD14B,Protein ABHD14B,23723,284,1.27 [1.07-1.51],0.0074727514774639
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ABL1,Tyrosine-protein kinase ABL1,23866,287,1.20 [1.04-1.39],0.0151498337322605
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ABO,Histo-blood group ABO system transferase,20904,254,0.97 [0.89-1.05],0.4844676705575949
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ABRAXAS2,BRISC complex subunit Abraxas 2,20242,247,1.18 [0.99-1.41],0.0701735824773346
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",23400,282,1.13 [1.00-1.28],0.0498076203979694
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",20500,249,0.92 [0.76-1.11],0.384530024055506
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20891,252,1.09 [0.95-1.24],0.2096000220685201
