Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of pancreas,A1BG,Alpha-1B-glycoprotein,22242,137,1.16 [0.45-2.96],0.7606988156158929
Chapter XI Diseases of the digestive system,Other diseases of pancreas,AAMDC,Mth938 domain-containing protein,21637,138,0.88 [0.65-1.20],0.4200248806649667
Chapter XI Diseases of the digestive system,Other diseases of pancreas,AARSD1,Alanyl-tRNA editing protein Aarsd1,25350,161,1.10 [0.86-1.41],0.4379743945354909
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ABCA2,ATP-binding cassette sub-family A member 2,21493,131,1.26 [0.82-1.93],0.2828909409635648
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ABHD14B,Protein ABHD14B,25191,158,1.06 [0.84-1.35],0.6162492521958773
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ABL1,Tyrosine-protein kinase ABL1,25350,161,1.07 [0.87-1.30],0.5375594912668387
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ABO,Histo-blood group ABO system transferase,22206,137,1.03 [0.92-1.15],0.6416759246931265
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ABRAXAS2,BRISC complex subunit Abraxas 2,21493,131,1.03 [0.80-1.33],0.7982606469532546
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",24853,157,1.06 [0.89-1.26],0.5075812282965305
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",21783,138,0.91 [0.71-1.17],0.4736164629531521
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",22198,137,0.94 [0.78-1.13],0.4853785915969343
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACAN,Aggrecan core protein,25229,162,1.88 [1.15-3.09],0.0123967715029892
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACE,Angiotensin-converting enzyme,22206,137,1.77 [0.96-3.25],0.0678360036402108
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACE2,Angiotensin-converting enzyme 2,24987,158,1.33 [1.04-1.72],0.0242932420432834
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACHE,Acetylcholinesterase,21735,133,1.33 [0.82-2.16],0.2556300766871326
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACOT13,Acyl-coenzyme A thioesterase 13,22093,138,0.97 [0.84-1.12],0.7003197330988876
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,25455,162,0.91 [0.69-1.21],0.5231375047433784
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACP1,Low molecular weight phosphotyrosine protein phosphatase,21567,138,1.25 [0.89-1.76],0.2048113589731015
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACP5,Tartrate-resistant acid phosphatase type 5,25577,161,1.32 [0.87-1.99],0.1898730272562536
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACP6,Lysophosphatidic acid phosphatase type 6,25618,161,1.02 [0.82-1.26],0.8688338426429175
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACRBP,Acrosin-binding protein,22081,138,0.97 [0.63-1.47],0.8705567680932924
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACRV1,Acrosomal protein SP-10,21567,138,0.94 [0.59-1.51],0.8007344125889246
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACSL1,Long-chain-fatty-acid--CoA ligase 1,21493,131,0.87 [0.55-1.40],0.5747888353856225
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACTA2,"Actin, aortic smooth muscle",24987,158,1.10 [0.81-1.48],0.5349915753463528
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACTN2,Alpha-actinin-2,21493,131,1.21 [0.91-1.61],0.1937114658945923
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACTN4,Alpha-actinin-4,24950,155,1.28 [0.89-1.85],0.183143191762031
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACVRL1,Serine/threonine-protein kinase receptor R3,25232,159,1.93 [1.12-3.35],0.0187300960060402
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACY1,Aminoacylase-1,25455,162,1.12 [0.89-1.40],0.328955055053471
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,21493,131,0.88 [0.65-1.20],0.4305796487597279
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACYP1,Acylphosphatase-1,21646,131,1.05 [0.82-1.36],0.6823694299941692
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADA,Adenosine deaminase,25711,160,1.26 [0.86-1.86],0.2391674100682731
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADA2,Adenosine deaminase 2,25302,159,1.33 [0.96-1.84],0.0889830602134452
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,21567,138,1.34 [0.87-2.07],0.1782295768155374
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,24987,158,1.32 [0.83-2.10],0.2339657252577572
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,25274,159,1.70 [1.14-2.52],0.0088445194827604
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,25711,160,1.24 [0.82-1.88],0.3023234171290688
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,25628,160,1.81 [1.12-2.93],0.0161585383916179
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,22093,138,1.61 [0.97-2.68],0.0637965583559626
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,21567,138,1.04 [0.62-1.74],0.8797298871071249
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,25767,163,0.72 [0.40-1.30],0.279287067895857
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,25350,161,1.07 [0.78-1.47],0.680125939858712
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,24987,158,0.83 [0.50-1.37],0.4694245148037761
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,21567,138,1.74 [1.19-2.55],0.0044907437034172
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,25537,162,1.00 [0.73-1.37],0.9991814276450236
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAMTSL2,ADAMTS-like protein 2,22194,139,1.42 [0.88-2.30],0.1544003584551581
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAMTSL4,ADAMTS-like protein 4,21637,138,1.60 [0.79-3.21],0.1899797483123962
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAMTSL5,ADAMTS-like protein 5,22198,137,0.85 [0.56-1.30],0.4644699235425229
