Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Parkinson's disease,A1BG,Alpha-1B-glycoprotein,24248,146,1.23 [0.49-3.06],0.65781010260068
Chapter VI Diseases of the nervous system,Parkinson's disease,AAMDC,Mth938 domain-containing protein,23580,142,0.91 [0.67-1.23],0.5232135381626777
Chapter VI Diseases of the nervous system,Parkinson's disease,AARSD1,Alanyl-tRNA editing protein Aarsd1,27643,316,1.13 [0.95-1.35],0.1536090269908664
Chapter VI Diseases of the nervous system,Parkinson's disease,ABCA2,ATP-binding cassette sub-family A member 2,23433,141,0.78 [0.49-1.26],0.3151990969104035
Chapter VI Diseases of the nervous system,Parkinson's disease,ABHD14B,Protein ABHD14B,27481,312,1.01 [0.85-1.20],0.907007380725508
Chapter VI Diseases of the nervous system,Parkinson's disease,ABL1,Tyrosine-protein kinase ABL1,27643,316,1.02 [0.88-1.19],0.7633189840485671
Chapter VI Diseases of the nervous system,Parkinson's disease,ABO,Histo-blood group ABO system transferase,24213,146,1.05 [0.94-1.17],0.4011208922242866
Chapter VI Diseases of the nervous system,Parkinson's disease,ABRAXAS2,BRISC complex subunit Abraxas 2,23433,141,0.90 [0.70-1.15],0.3932156747353529
Chapter VI Diseases of the nervous system,Parkinson's disease,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27113,306,1.08 [0.96-1.22],0.1945765300168972
Chapter VI Diseases of the nervous system,Parkinson's disease,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23748,144,1.02 [0.82-1.27],0.8610368726747026
Chapter VI Diseases of the nervous system,Parkinson's disease,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24201,146,0.99 [0.83-1.18],0.937764263992138
Chapter VI Diseases of the nervous system,Parkinson's disease,ACAN,Aggrecan core protein,27524,308,1.15 [0.80-1.65],0.4513168705010667
Chapter VI Diseases of the nervous system,Parkinson's disease,ACE,Angiotensin-converting enzyme,24213,146,0.94 [0.52-1.72],0.8434911924178207
Chapter VI Diseases of the nervous system,Parkinson's disease,ACE2,Angiotensin-converting enzyme 2,27256,312,1.20 [0.99-1.44],0.0567503186656451
Chapter VI Diseases of the nervous system,Parkinson's disease,ACHE,Acetylcholinesterase,23688,140,0.81 [0.48-1.36],0.4276852515796877
Chapter VI Diseases of the nervous system,Parkinson's disease,ACOT13,Acyl-coenzyme A thioesterase 13,24075,147,1.07 [0.93-1.23],0.3703091875224908
Chapter VI Diseases of the nervous system,Parkinson's disease,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27768,318,1.00 [0.82-1.22],0.9998850619143216
Chapter VI Diseases of the nervous system,Parkinson's disease,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23513,145,0.92 [0.64-1.32],0.6328794832744928
Chapter VI Diseases of the nervous system,Parkinson's disease,ACP5,Tartrate-resistant acid phosphatase type 5,27893,314,0.99 [0.72-1.36],0.9518154422202172
Chapter VI Diseases of the nervous system,Parkinson's disease,ACP6,Lysophosphatidic acid phosphatase type 6,27948,319,0.93 [0.81-1.07],0.3299444971655124
Chapter VI Diseases of the nervous system,Parkinson's disease,ACRBP,Acrosin-binding protein,24064,147,1.14 [0.78-1.66],0.5046634083250007
Chapter VI Diseases of the nervous system,Parkinson's disease,ACRV1,Acrosomal protein SP-10,23513,145,0.63 [0.39-1.00],0.0508240680643247
Chapter VI Diseases of the nervous system,Parkinson's disease,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23433,141,0.85 [0.54-1.35],0.5029481927606088
Chapter VI Diseases of the nervous system,Parkinson's disease,ACTA2,"Actin, aortic smooth muscle",27256,312,1.07 [0.86-1.33],0.5696392281356231
Chapter VI Diseases of the nervous system,Parkinson's disease,ACTN2,Alpha-actinin-2,23433,141,1.30 [1.00-1.69],0.0524344749584227
Chapter VI Diseases of the nervous system,Parkinson's disease,ACTN4,Alpha-actinin-4,27210,311,1.00 [0.74-1.37],0.9844272116107632
Chapter VI Diseases of the nervous system,Parkinson's disease,ACVRL1,Serine/threonine-protein kinase receptor R3,27529,312,1.08 [0.72-1.63],0.7076026724114208
Chapter VI Diseases of the nervous system,Parkinson's disease,ACY1,Aminoacylase-1,27768,318,0.92 [0.78-1.09],0.3194696990426401
Chapter VI Diseases of the nervous system,Parkinson's disease,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23433,141,0.94 [0.70-1.27],0.694123633194409
Chapter VI Diseases of the nervous system,Parkinson's disease,ACYP1,Acylphosphatase-1,23592,139,1.08 [0.85-1.38],0.52086321372418
Chapter VI Diseases of the nervous system,Parkinson's disease,ADA,Adenosine deaminase,28052,321,0.90 [0.67-1.21],0.4810938172554551
Chapter VI Diseases of the nervous system,Parkinson's disease,ADA2,Adenosine deaminase 2,27588,316,1.21 [0.96-1.53],0.1056713902967766
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23513,145,0.89 [0.54-1.48],0.664814866505048
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27256,312,0.94 [0.68-1.31],0.7273355627856335
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,27571,312,0.90 [0.68-1.20],0.4772881991851664
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,28052,321,0.88 [0.67-1.15],0.3491039156863861
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27957,317,1.18 [0.83-1.68],0.3525291648871844
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24075,147,1.02 [0.60-1.72],0.954692568203432
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23513,145,0.92 [0.54-1.55],0.7546341986296164
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28105,319,0.48 [0.32-0.72],0.0004210173251907
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27643,316,0.89 [0.72-1.10],0.2833817753496516
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27256,312,1.04 [0.76-1.43],0.7908228821786174
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23513,145,1.35 [0.87-2.08],0.1782506098238636
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27862,316,1.09 [0.87-1.36],0.4700198820708295
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTSL2,ADAMTS-like protein 2,24199,146,1.05 [0.64-1.74],0.8387473195499984
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTSL4,ADAMTS-like protein 4,23580,142,0.31 [0.15-0.62],0.0010494192146859
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTSL5,ADAMTS-like protein 5,24201,146,0.70 [0.47-1.05],0.0882702591320163
Chapter VI Diseases of the nervous system,Parkinson's disease,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27113,306,1.00 [0.76-1.32],0.9885099818900984
Chapter VI Diseases of the nervous system,Parkinson's disease,ADD1,Alpha-adducin,23688,140,1.00 [0.80-1.26],0.9898978496658885
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRB3,Adhesion G protein-coupled receptor B3,27529,312,1.18 [0.87-1.59],0.2837777152571233
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRD1,Adhesion G-protein coupled receptor D1,23688,140,0.85 [0.54-1.33],0.4723386444723157
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRE1,Adhesion G protein-coupled receptor E1,24075,147,1.13 [0.85-1.49],0.4079988877704252
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRE2,Adhesion G protein-coupled receptor E2,27902,318,0.57 [0.40-0.82],0.0025967094767123
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRE5,Adhesion G protein-coupled receptor E5,27968,319,0.63 [0.45-0.89],0.0091593728505919
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRF5,Adhesion G protein-coupled receptor F5,24201,146,1.76 [1.05-2.96],0.03227822499215
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRG1,Adhesion G-protein coupled receptor G1,27643,316,1.19 [1.04-1.37],0.0134338606016614
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRG2,Adhesion G-protein coupled receptor G2,27768,318,0.50 [0.35-0.72],0.0001857677292338
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRV1,Adhesion G-protein coupled receptor V1,23418,144,0.90 [0.70-1.15],0.3926078405858559
Chapter VI Diseases of the nervous system,Parkinson's disease,ADH1B,All-trans-retinol dehydrogenase,23688,140,0.92 [0.73-1.15],0.4505642757531098
Chapter VI Diseases of the nervous system,Parkinson's disease,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,27256,312,0.96 [0.85-1.08],0.4691559170556038
Chapter VI Diseases of the nervous system,Parkinson's disease,ADIPOQ,Adiponectin,24248,146,1.22 [0.96-1.54],0.1043913419728241
Chapter VI Diseases of the nervous system,Parkinson's disease,ADM,Pro-adrenomedullin,27997,319,1.05 [0.72-1.53],0.7920113890683991
Chapter VI Diseases of the nervous system,Parkinson's disease,ADRA2A,Alpha-2A adrenergic receptor,23433,141,0.97 [0.77-1.23],0.8106434959211342
Chapter VI Diseases of the nervous system,Parkinson's disease,AFAP1,Actin filament-associated protein 1,23688,140,0.86 [0.70-1.05],0.1351892488295659
Chapter VI Diseases of the nervous system,Parkinson's disease,AFM,Afamin,24248,146,0.62 [0.27-1.42],0.2576771937403294
Chapter VI Diseases of the nervous system,Parkinson's disease,AFP,Alpha-fetoprotein,27489,311,1.00 [0.86-1.16],0.9889403908666806
Chapter VI Diseases of the nervous system,Parkinson's disease,AGBL2,Cytosolic carboxypeptidase 2,23418,144,0.97 [0.82-1.16],0.745669886125512
Chapter VI Diseases of the nervous system,Parkinson's disease,AGER,Advanced glycosylation end product-specific receptor,27717,316,0.85 [0.67-1.08],0.1836459115266487
Chapter VI Diseases of the nervous system,Parkinson's disease,AGR2,Anterior gradient protein 2 homolog,26845,303,1.05 [0.95-1.16],0.332901824989679
Chapter VI Diseases of the nervous system,Parkinson's disease,AGR3,Anterior gradient protein 3,27065,306,0.77 [0.65-0.93],0.0050743487781305
Chapter VI Diseases of the nervous system,Parkinson's disease,AGRN,Agrin,27902,318,0.87 [0.65-1.18],0.3692178673650631
Chapter VI Diseases of the nervous system,Parkinson's disease,AGRP,Agouti-related protein,28052,321,1.14 [0.94-1.38],0.1774581991370891
Chapter VI Diseases of the nervous system,Parkinson's disease,AGT,Angiotensinogen,24213,146,0.77 [0.45-1.31],0.3386776348604937
Chapter VI Diseases of the nervous system,Parkinson's disease,AGXT,Serine--pyruvate aminotransferase,27768,318,1.08 [0.95-1.23],0.2195593206020356
Chapter VI Diseases of the nervous system,Parkinson's disease,AHCY,Adenosylhomocysteinase,27768,318,0.96 [0.83-1.11],0.622548640226561
Chapter VI Diseases of the nervous system,Parkinson's disease,AHNAK,Neuroblast differentiation-associated protein AHNAK,23580,142,0.38 [0.22-0.66],0.0006277298980622
Chapter VI Diseases of the nervous system,Parkinson's disease,AHNAK2,Protein AHNAK2,23580,142,0.49 [0.26-0.90],0.0218752446079096
Chapter VI Diseases of the nervous system,Parkinson's disease,AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,24064,147,0.94 [0.74-1.20],0.6368936124649296
Chapter VI Diseases of the nervous system,Parkinson's disease,AHSG,Alpha-2-HS-glycoprotein,24213,146,0.79 [0.46-1.37],0.3960479409791105
Chapter VI Diseases of the nervous system,Parkinson's disease,AHSP,Alpha-hemoglobin-stabilizing protein,27727,315,1.07 [0.96-1.20],0.2369100986281207
Chapter VI Diseases of the nervous system,Parkinson's disease,AIDA,"Axin interactor, dorsalization-associated protein",23523,146,1.02 [0.85-1.22],0.8538125461648176
Chapter VI Diseases of the nervous system,Parkinson's disease,AIF1,Allograft inflammatory factor 1,27113,306,0.89 [0.73-1.08],0.2229316869055177
Chapter VI Diseases of the nervous system,Parkinson's disease,AIF1L,Allograft inflammatory factor 1-like,23580,142,1.15 [0.89-1.48],0.2892161471082545
Chapter VI Diseases of the nervous system,Parkinson's disease,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",27592,316,0.97 [0.88-1.07],0.5350662246756006
Chapter VI Diseases of the nervous system,Parkinson's disease,AK1,Adenylate kinase isoenzyme 1,27768,318,1.02 [0.88-1.18],0.8160786158490815
Chapter VI Diseases of the nervous system,Parkinson's disease,AK2,"Adenylate kinase 2, mitochondrial",24145,145,1.05 [0.90-1.22],0.5178780256709478
Chapter VI Diseases of the nervous system,Parkinson's disease,AKAP12,A-kinase anchor protein 12,23688,140,0.61 [0.27-1.39],0.239311362796067
Chapter VI Diseases of the nervous system,Parkinson's disease,AKR1B1,Aldo-keto reductase family 1 member B1,27113,306,1.01 [0.88-1.15],0.9362406059112292
Chapter VI Diseases of the nervous system,Parkinson's disease,AKR1B10,Aldo-keto reductase family 1 member B10,23523,146,0.86 [0.65-1.14],0.3096042973204495
Chapter VI Diseases of the nervous system,Parkinson's disease,AKR1C4,Aldo-keto reductase family 1 member C4,27256,312,1.13 [0.96-1.32],0.1462132406879183
Chapter VI Diseases of the nervous system,Parkinson's disease,AKR7L,Aflatoxin B1 aldehyde reductase member 4,23513,145,1.09 [0.88-1.36],0.4440114505384075
Chapter VI Diseases of the nervous system,Parkinson's disease,AKT1S1,Proline-rich AKT1 substrate 1,27083,307,0.99 [0.85-1.15],0.8847249958130586
Chapter VI Diseases of the nervous system,Parkinson's disease,AKT2,RAC-beta serine/threonine-protein kinase,24162,146,1.02 [0.90-1.16],0.7505213660785145
Chapter VI Diseases of the nervous system,Parkinson's disease,AKT3,RAC-gamma serine/threonine-protein kinase,26982,306,0.89 [0.74-1.07],0.210197388522318
Chapter VI Diseases of the nervous system,Parkinson's disease,ALCAM,CD166 antigen,28105,319,0.89 [0.54-1.49],0.6646245653114808
Chapter VI Diseases of the nervous system,Parkinson's disease,ALDH1A1,Retinal dehydrogenase 1,27768,315,1.11 [0.93-1.32],0.2610533773695982
Chapter VI Diseases of the nervous system,Parkinson's disease,ALDH2,"Aldehyde dehydrogenase, mitochondrial",24064,147,1.24 [0.99-1.56],0.0665899515741407
Chapter VI Diseases of the nervous system,Parkinson's disease,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",27676,316,1.00 [0.86-1.16],0.9622765535455936
