Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Allergic asthma (mode),A1BG,Alpha-1B-glycoprotein,17257,115,0.55 [0.20-1.49],0.2416190750060729
Chapter X Diseases of the respiratory system,Allergic asthma (mode),AAMDC,Mth938 domain-containing protein,16790,116,1.18 [0.86-1.64],0.3084639316498231
Chapter X Diseases of the respiratory system,Allergic asthma (mode),AARSD1,Alanyl-tRNA editing protein Aarsd1,19649,122,1.29 [0.99-1.69],0.0636069988184535
Chapter X Diseases of the respiratory system,Allergic asthma (mode),ABCA2,ATP-binding cassette sub-family A member 2,16685,111,0.75 [0.44-1.28],0.2969318590184381
Chapter X Diseases of the respiratory system,Allergic asthma (mode),ABHD14B,Protein ABHD14B,19547,125,1.22 [0.93-1.59],0.1440261066078338
Chapter X Diseases of the respiratory system,Allergic asthma (mode),ABL1,Tyrosine-protein kinase ABL1,19649,122,1.12 [0.89-1.41],0.3158456423180286
Chapter X Diseases of the respiratory system,Allergic asthma (mode),ABO,Histo-blood group ABO system transferase,17231,114,1.06 [0.94-1.20],0.3318076166378221
Chapter X Diseases of the respiratory system,Allergic asthma (mode),ABRAXAS2,BRISC complex subunit Abraxas 2,16685,111,1.13 [0.86-1.48],0.3805812648636626
Chapter X Diseases of the respiratory system,Allergic asthma (mode),ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",19286,124,0.86 [0.70-1.05],0.1468461286953577
Chapter X Diseases of the respiratory system,Allergic asthma (mode),ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",16887,117,0.59 [0.41-0.86],0.0061638659987612
Chapter X Diseases of the respiratory system,Allergic asthma (mode),ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",17218,116,1.00 [0.82-1.22],0.9851310996574602
Chapter X Diseases of the respiratory system,Allergic asthma (mode),ACAN,Aggrecan core protein,19559,125,0.56 [0.32-0.99],0.0448024604162101
Chapter X Diseases of the respiratory system,Allergic asthma (mode),ACE,Angiotensin-converting enzyme,17231,114,0.75 [0.38-1.48],0.4009058207815877
Chapter X Diseases of the respiratory system,Allergic asthma (mode),ACE2,Angiotensin-converting enzyme 2,19371,127,1.34 [1.00-1.80],0.0523740010171418
Chapter X Diseases of the respiratory system,Allergic asthma (mode),ACHE,Acetylcholinesterase,16840,114,0.60 [0.33-1.09],0.0911869678106306
