Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,A1BG,Alpha-1B-glycoprotein,18322,261,0.31 [0.16-0.58],0.0002611020743581
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,AAMDC,Mth938 domain-containing protein,17805,261,1.10 [0.88-1.36],0.4081623204318471
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,AARSD1,Alanyl-tRNA editing protein Aarsd1,20929,312,0.96 [0.81-1.15],0.6860552990433268
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ABCA2,ATP-binding cassette sub-family A member 2,17702,260,1.04 [0.76-1.44],0.7889406380711412
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ABHD14B,Protein ABHD14B,20806,312,0.98 [0.82-1.16],0.7932301117427851
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ABL1,Tyrosine-protein kinase ABL1,20929,312,1.02 [0.88-1.18],0.8024502267912972
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ABO,Histo-blood group ABO system transferase,18294,263,1.00 [0.92-1.09],0.9520740517123034
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ABRAXAS2,BRISC complex subunit Abraxas 2,17702,260,1.07 [0.90-1.28],0.43139846424365
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20501,309,0.89 [0.79-1.01],0.0780528387740375
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",17946,260,1.05 [0.90-1.22],0.5448458230934831
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18288,267,1.01 [0.88-1.15],0.9066617837694064
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACAN,Aggrecan core protein,20819,311,1.05 [0.73-1.49],0.7990785580906805
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACE,Angiotensin-converting enzyme,18294,263,1.08 [0.68-1.70],0.746640873246779
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACE2,Angiotensin-converting enzyme 2,20601,312,0.83 [0.66-1.04],0.1025945694609507
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACHE,Acetylcholinesterase,17911,252,0.84 [0.57-1.23],0.3674650320733588
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACOT13,Acyl-coenzyme A thioesterase 13,18207,265,1.01 [0.91-1.12],0.8177354733930057
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,21013,314,0.91 [0.74-1.12],0.3888893660432777
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACP1,Low molecular weight phosphotyrosine protein phosphatase,17771,260,1.11 [0.86-1.43],0.4427014140772022
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACP5,Tartrate-resistant acid phosphatase type 5,21115,315,1.05 [0.77-1.43],0.7710218878709219
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACP6,Lysophosphatidic acid phosphatase type 6,21157,314,1.01 [0.87-1.17],0.9258630946358836
