Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,A1BG,Alpha-1B-glycoprotein,20159,2824,1.19 [0.97-1.46],0.1019716913714625
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AAMDC,Mth938 domain-containing protein,19585,2750,1.02 [0.96-1.10],0.4952105130300442
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AARSD1,Alanyl-tRNA editing protein Aarsd1,22911,3224,1.02 [0.96-1.08],0.4938210971035786
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABCA2,ATP-binding cassette sub-family A member 2,19480,2737,1.13 [1.02-1.24],0.0192332029457728
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABHD14B,Protein ABHD14B,22780,3209,1.03 [0.98-1.09],0.2224361806306962
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABL1,Tyrosine-protein kinase ABL1,22911,3224,1.08 [1.04-1.13],0.0004804250969202
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABO,Histo-blood group ABO system transferase,20128,2821,1.01 [0.99-1.04],0.3363322070965193
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABRAXAS2,BRISC complex subunit Abraxas 2,19480,2737,1.05 [0.99-1.10],0.1152719869819844
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22475,3177,1.08 [1.04-1.12],4.8601375540414905e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19726,2779,1.00 [0.95-1.05],0.9706717092547232
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20110,2819,1.03 [0.99-1.07],0.1733912147848309
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACAN,Aggrecan core protein,22838,3235,0.80 [0.72-0.90],9.114443708518617e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACE,Angiotensin-converting enzyme,20128,2821,0.93 [0.81-1.07],0.320060084785467
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACE2,Angiotensin-converting enzyme 2,22617,3203,1.21 [1.14-1.28],3.157160124550793e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACHE,Acetylcholinesterase,19682,2767,0.69 [0.62-0.78],1.433184097595371e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACOT13,Acyl-coenzyme A thioesterase 13,20013,2803,1.01 [0.98-1.05],0.3882646787653494
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,23028,3258,1.00 [0.94-1.07],0.9288306803453058
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19549,2739,0.97 [0.89-1.05],0.4349138848702126
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACP5,Tartrate-resistant acid phosphatase type 5,23143,3270,1.15 [1.04-1.27],0.005099866801417
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACP6,Lysophosphatidic acid phosphatase type 6,23177,3262,1.05 [1.00-1.10],0.0557040387311444
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACRBP,Acrosin-binding protein,20001,2807,1.10 [1.01-1.20],0.0360220463263486
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACRV1,Acrosomal protein SP-10,19549,2739,1.03 [0.93-1.14],0.5807311189267998
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACSL1,Long-chain-fatty-acid--CoA ligase 1,19480,2737,0.98 [0.89-1.08],0.6520778107421243
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACTA2,"Actin, aortic smooth muscle",22617,3203,1.12 [1.05-1.20],0.0008024905177286
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACTN2,Alpha-actinin-2,19480,2737,1.07 [1.00-1.14],0.0551886390957057
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACTN4,Alpha-actinin-4,22565,3163,0.99 [0.89-1.09],0.8050465728786679
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACVRL1,Serine/threonine-protein kinase receptor R3,22824,3218,1.34 [1.18-1.53],8.409107119479211e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACY1,Aminoacylase-1,23028,3258,1.13 [1.07-1.19],2.6466007258064785e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19480,2737,1.06 [0.99-1.13],0.0755389685378375
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACYP1,Acylphosphatase-1,19599,2757,1.03 [0.97-1.09],0.3036474349487314
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADA,Adenosine deaminase,23265,3283,1.00 [0.92-1.10],0.9626469569150669
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADA2,Adenosine deaminase 2,22880,3248,0.99 [0.92-1.06],0.7280049926862178
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19549,2739,1.13 [1.02-1.25],0.023628746760583
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,22617,3203,0.88 [0.79-0.97],0.0140240259023803
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22861,3225,1.02 [0.93-1.12],0.6435831267702319
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,23265,3283,0.99 [0.91-1.08],0.8421356871836856
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23196,3276,1.13 [1.01-1.26],0.0351004897525836
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20013,2803,1.23 [1.09-1.38],0.0009339443282519
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,19549,2739,0.94 [0.83-1.05],0.2812632272590546
