Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of appendix,A1BG,Alpha-1B-glycoprotein,24137,162,2.29 [0.97-5.42],0.0595789778793707
Chapter XI Diseases of the digestive system,Diseases of appendix,AAMDC,Mth938 domain-containing protein,23472,155,0.82 [0.61-1.11],0.1988016369200183
Chapter XI Diseases of the digestive system,Diseases of appendix,AARSD1,Alanyl-tRNA editing protein Aarsd1,27523,185,1.13 [0.90-1.42],0.2819533271413655
Chapter XI Diseases of the digestive system,Diseases of appendix,ABCA2,ATP-binding cassette sub-family A member 2,23327,158,1.19 [0.81-1.76],0.3801815959846764
Chapter XI Diseases of the digestive system,Diseases of appendix,ABHD14B,Protein ABHD14B,27364,182,0.98 [0.78-1.22],0.8350239973779046
Chapter XI Diseases of the digestive system,Diseases of appendix,ABL1,Tyrosine-protein kinase ABL1,27523,185,0.97 [0.80-1.18],0.7793320297763218
Chapter XI Diseases of the digestive system,Diseases of appendix,ABO,Histo-blood group ABO system transferase,24102,162,1.05 [0.94-1.16],0.3957978356354021
Chapter XI Diseases of the digestive system,Diseases of appendix,ABRAXAS2,BRISC complex subunit Abraxas 2,23327,158,0.93 [0.74-1.17],0.536447062393389
Chapter XI Diseases of the digestive system,Diseases of appendix,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26994,189,1.07 [0.91-1.25],0.4083550922456684
Chapter XI Diseases of the digestive system,Diseases of appendix,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23639,159,1.14 [0.96-1.36],0.1314613401393678
Chapter XI Diseases of the digestive system,Diseases of appendix,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24092,161,0.93 [0.78-1.10],0.3830511310341224
Chapter XI Diseases of the digestive system,Diseases of appendix,ACAN,Aggrecan core protein,27402,184,1.16 [0.73-1.84],0.5235283167527645
Chapter XI Diseases of the digestive system,Diseases of appendix,ACE,Angiotensin-converting enzyme,24102,162,0.73 [0.41-1.29],0.2742787113700477
Chapter XI Diseases of the digestive system,Diseases of appendix,ACE2,Angiotensin-converting enzyme 2,27138,187,0.92 [0.70-1.23],0.5863700026865304
Chapter XI Diseases of the digestive system,Diseases of appendix,ACHE,Acetylcholinesterase,23580,158,0.73 [0.44-1.19],0.2047936263315522
Chapter XI Diseases of the digestive system,Diseases of appendix,ACOT13,Acyl-coenzyme A thioesterase 13,23970,161,0.93 [0.81-1.06],0.2500017345118478
Chapter XI Diseases of the digestive system,Diseases of appendix,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27646,186,1.11 [0.87-1.43],0.3988194841691799
Chapter XI Diseases of the digestive system,Diseases of appendix,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23403,158,0.98 [0.70-1.38],0.9237193488573578
Chapter XI Diseases of the digestive system,Diseases of appendix,ACP5,Tartrate-resistant acid phosphatase type 5,27768,191,0.94 [0.63-1.41],0.7694798355184079
Chapter XI Diseases of the digestive system,Diseases of appendix,ACP6,Lysophosphatidic acid phosphatase type 6,27827,190,1.15 [0.94-1.41],0.1800373877327915
Chapter XI Diseases of the digestive system,Diseases of appendix,ACRBP,Acrosin-binding protein,23956,161,0.80 [0.53-1.21],0.2949369790175145
Chapter XI Diseases of the digestive system,Diseases of appendix,ACRV1,Acrosomal protein SP-10,23403,158,0.79 [0.50-1.23],0.2883424966694736
Chapter XI Diseases of the digestive system,Diseases of appendix,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23327,158,1.11 [0.76-1.61],0.5873019077696607
Chapter XI Diseases of the digestive system,Diseases of appendix,ACTA2,"Actin, aortic smooth muscle",27138,187,0.85 [0.62-1.17],0.3189642690081096
Chapter XI Diseases of the digestive system,Diseases of appendix,ACTN2,Alpha-actinin-2,23327,158,0.95 [0.72-1.27],0.73739683964846
Chapter XI Diseases of the digestive system,Diseases of appendix,ACTN4,Alpha-actinin-4,27091,184,0.90 [0.58-1.39],0.6425259479668396
Chapter XI Diseases of the digestive system,Diseases of appendix,ACVRL1,Serine/threonine-protein kinase receptor R3,27411,181,0.91 [0.52-1.59],0.7299838403091027
Chapter XI Diseases of the digestive system,Diseases of appendix,ACY1,Aminoacylase-1,27646,186,1.18 [0.96-1.45],0.1238718459745176
Chapter XI Diseases of the digestive system,Diseases of appendix,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23327,158,1.23 [0.95-1.60],0.1201228775640829
Chapter XI Diseases of the digestive system,Diseases of appendix,ACYP1,Acylphosphatase-1,23484,156,0.98 [0.78-1.24],0.8922053850178321
Chapter XI Diseases of the digestive system,Diseases of appendix,ADA,Adenosine deaminase,27931,191,0.90 [0.62-1.30],0.5609061415378538
Chapter XI Diseases of the digestive system,Diseases of appendix,ADA2,Adenosine deaminase 2,27467,184,0.86 [0.63-1.18],0.3546165066571157
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23403,158,1.30 [0.96-1.76],0.085742030699995
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27138,187,0.90 [0.58-1.37],0.611943970280653
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,27453,183,0.87 [0.59-1.27],0.4600782231483684
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,27931,191,1.09 [0.76-1.59],0.6329883856549011
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27837,189,1.13 [0.71-1.79],0.5997295404166452
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23970,161,1.33 [0.82-2.16],0.2530349572908906
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23403,158,1.47 [1.00-2.16],0.0484742468551153
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,27980,191,0.79 [0.45-1.37],0.3962518335239565
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27523,185,0.79 [0.61-1.02],0.0669274030284722
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27138,187,0.91 [0.59-1.42],0.684336618101649
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23403,158,0.91 [0.59-1.40],0.6581896423939639
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27741,185,0.86 [0.65-1.15],0.3102769914733708
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTSL2,ADAMTS-like protein 2,24090,161,0.95 [0.58-1.56],0.8465163419360804
