Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,A1BG,Alpha-1B-glycoprotein,18676,529,1.44 [0.89-2.32],0.1391851469923888
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AAMDC,Mth938 domain-containing protein,18167,512,0.97 [0.83-1.14],0.6925624836189268
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AARSD1,Alanyl-tRNA editing protein Aarsd1,21258,575,0.94 [0.83-1.07],0.3669208137390836
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABCA2,ATP-binding cassette sub-family A member 2,18050,508,1.11 [0.88-1.39],0.3704077207916597
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABHD14B,Protein ABHD14B,21141,584,1.02 [0.90-1.16],0.7621535527075055
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABL1,Tyrosine-protein kinase ABL1,21258,575,1.10 [0.99-1.22],0.0880663212755338
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABO,Histo-blood group ABO system transferase,18653,529,0.99 [0.94-1.05],0.8226886328926
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABRAXAS2,BRISC complex subunit Abraxas 2,18050,508,0.94 [0.83-1.07],0.3724440763958867
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20849,568,1.05 [0.96-1.15],0.2895329140740332
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18277,514,1.01 [0.89-1.13],0.924449813582316
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18646,524,1.00 [0.91-1.09],0.9386908898670104
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACAN,Aggrecan core protein,21148,594,0.88 [0.68-1.14],0.3351749186260975
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACE,Angiotensin-converting enzyme,18653,529,0.94 [0.68-1.29],0.6877197439272662
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACE2,Angiotensin-converting enzyme 2,20953,579,1.37 [1.20-1.57],2.516188482186816e-06
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACHE,Acetylcholinesterase,18251,518,0.73 [0.56-0.96],0.0239235487750722
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACOT13,Acyl-coenzyme A thioesterase 13,18550,522,0.99 [0.92-1.07],0.871875952705073
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,21330,596,1.08 [0.95-1.25],0.247311682019198
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACP1,Low molecular weight phosphotyrosine protein phosphatase,18134,512,0.88 [0.73-1.07],0.2098736776817799
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACP5,Tartrate-resistant acid phosphatase type 5,21438,591,0.99 [0.79-1.25],0.9498305269009668
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACP6,Lysophosphatidic acid phosphatase type 6,21484,588,1.06 [0.95-1.19],0.2725071524134026
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACRBP,Acrosin-binding protein,18542,520,0.98 [0.79-1.22],0.8901154178886348
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACRV1,Acrosomal protein SP-10,18134,512,0.85 [0.66-1.09],0.190123439737316
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACSL1,Long-chain-fatty-acid--CoA ligase 1,18050,508,0.96 [0.76-1.20],0.7024503134716718
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACTA2,"Actin, aortic smooth muscle",20953,579,1.26 [1.09-1.45],0.0013766058497159
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACTN2,Alpha-actinin-2,18050,508,1.06 [0.91-1.23],0.4715176753462951
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACTN4,Alpha-actinin-4,20932,575,1.16 [0.94-1.42],0.1660257778452143
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACVRL1,Serine/threonine-protein kinase receptor R3,21175,585,1.38 [1.02-1.86],0.0390388071147924
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACY1,Aminoacylase-1,21330,596,1.03 [0.91-1.16],0.6498496369005466
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18050,508,1.04 [0.89-1.21],0.5950393509811802
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACYP1,Acylphosphatase-1,18177,518,0.98 [0.86-1.11],0.7221022657328189
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADA,Adenosine deaminase,21568,594,0.96 [0.78-1.19],0.7105500080934997
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADA2,Adenosine deaminase 2,21188,585,1.38 [1.16-1.64],0.0002473178947111
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18134,512,1.11 [0.87-1.40],0.4064088618628535
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,20953,579,1.14 [0.90-1.46],0.279423350213342
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,21211,585,1.04 [0.84-1.28],0.720644456286917
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,21568,594,1.03 [0.83-1.27],0.8115892863589078
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,21495,590,1.20 [0.92-1.55],0.1735600943764944
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18550,522,1.72 [1.32-2.25],6.491666716340963e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,18134,512,1.02 [0.78-1.33],0.9078679080373706
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,21604,597,0.69 [0.50-0.93],0.0165656095960929
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,21258,575,1.19 [1.00-1.42],0.0471467787533495
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,20953,579,1.00 [0.79-1.28],0.9778323577385772
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,18134,512,1.25 [0.99-1.58],0.0555118045268358
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,21416,592,0.75 [0.64-0.88],0.0004743385313611
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAMTSL2,ADAMTS-like protein 2,18632,528,1.34 [1.04-1.74],0.0260840603127468
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAMTSL4,ADAMTS-like protein 4,18167,512,1.04 [0.72-1.50],0.8245027824711051
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADAMTSL5,ADAMTS-like protein 5,18646,524,0.80 [0.65-0.99],0.0426401058202763
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,20849,568,1.05 [0.87-1.28],0.6126246631132187
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADD1,Alpha-adducin,18251,518,0.92 [0.81-1.03],0.1531785861564237
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADGRB3,Adhesion G protein-coupled receptor B3,21175,585,1.00 [0.81-1.25],0.9771043021811416
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADGRD1,Adhesion G-protein coupled receptor D1,18251,518,0.77 [0.61-0.97],0.0283215270602503
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADGRE1,Adhesion G protein-coupled receptor E1,18550,522,1.21 [1.05-1.41],0.0099744172544601
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADGRE2,Adhesion G protein-coupled receptor E2,21445,594,0.86 [0.66-1.11],0.2503166579796957
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADGRE5,Adhesion G protein-coupled receptor E5,21491,595,0.89 [0.70-1.15],0.3774876760999002
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADGRF5,Adhesion G protein-coupled receptor F5,18646,524,1.44 [1.09-1.90],0.0098538021477786
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADGRG1,Adhesion G-protein coupled receptor G1,21258,575,1.12 [1.00-1.26],0.0513560072861541
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADGRG2,Adhesion G-protein coupled receptor G2,21330,596,0.49 [0.38-0.65],3.237030860407286e-07
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADGRV1,Adhesion G-protein coupled receptor V1,18038,506,0.91 [0.80-1.04],0.1630889823364311
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADH1B,All-trans-retinol dehydrogenase,18251,518,0.98 [0.87-1.10],0.728645941782053
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,20953,579,1.07 [0.98-1.16],0.1392742031331759
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADIPOQ,Adiponectin,18676,529,1.07 [0.94-1.21],0.3182365071399857
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADM,Pro-adrenomedullin,21523,589,2.03 [1.53-2.69],8.758921831794116e-07
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADRA2A,Alpha-2A adrenergic receptor,18050,508,0.99 [0.88-1.12],0.8803537563194653
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AFAP1,Actin filament-associated protein 1,18251,518,0.97 [0.88-1.08],0.5821339757433619
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AFM,Afamin,18676,529,0.86 [0.55-1.33],0.486820963365941
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AFP,Alpha-fetoprotein,21143,583,0.88 [0.79-0.98],0.0213157222586314
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AGBL2,Cytosolic carboxypeptidase 2,18038,506,0.99 [0.90-1.08],0.777919429152795
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AGER,Advanced glycosylation end product-specific receptor,21301,591,1.00 [0.83-1.19],0.9727913228231054
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AGR2,Anterior gradient protein 2 homolog,20636,568,1.23 [1.14-1.32],1.6052043750543944e-08
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AGR3,Anterior gradient protein 3,20813,567,1.21 [1.07-1.36],0.0019067662999014
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AGRN,Agrin,21445,594,1.54 [1.25-1.90],5.635334567071144e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AGRP,Agouti-related protein,21568,594,1.10 [0.96-1.26],0.172838243913412
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AGT,Angiotensinogen,18653,529,1.06 [0.75-1.50],0.729727037193071
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AGXT,Serine--pyruvate aminotransferase,21330,596,1.01 [0.92-1.11],0.7879756786265373
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AHCY,Adenosylhomocysteinase,21330,596,1.04 [0.94-1.16],0.4215389155013641
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AHNAK,Neuroblast differentiation-associated protein AHNAK,18167,512,0.97 [0.73-1.28],0.8174790349235583
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AHNAK2,Protein AHNAK2,18167,512,1.27 [0.95-1.69],0.1021621636987666
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,18542,520,0.84 [0.73-0.97],0.0140959349832458
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AHSG,Alpha-2-HS-glycoprotein,18653,529,0.97 [0.72-1.31],0.8328701343389844
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AHSP,Alpha-hemoglobin-stabilizing protein,21320,592,0.94 [0.87-1.02],0.1703928111857894
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AIDA,"Axin interactor, dorsalization-associated protein",18126,499,1.07 [0.97-1.18],0.1568067275690088
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AIF1,Allograft inflammatory factor 1,20849,568,0.99 [0.86-1.14],0.8986337049810492
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AIF1L,Allograft inflammatory factor 1-like,18167,512,1.00 [0.87-1.16],0.9851534725308696
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",21221,573,1.03 [0.96-1.11],0.3465078830701749
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AK1,Adenylate kinase isoenzyme 1,21330,596,0.95 [0.85-1.07],0.4128881251643728
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AK2,"Adenylate kinase 2, mitochondrial",18616,525,1.03 [0.96-1.12],0.3964928910029072
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AKAP12,A-kinase anchor protein 12,18251,518,0.96 [0.65-1.42],0.855576242808427
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AKR1B1,Aldo-keto reductase family 1 member B1,20849,568,1.10 [1.00-1.21],0.0470518191753552
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AKR1B10,Aldo-keto reductase family 1 member B10,18126,499,1.08 [0.95-1.24],0.2411441412255023
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AKR1C4,Aldo-keto reductase family 1 member C4,20953,579,1.00 [0.87-1.14],0.9788778026057834
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AKR7L,Aflatoxin B1 aldehyde reductase member 4,18134,512,1.13 [1.01-1.26],0.0314532091527871
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AKT1S1,Proline-rich AKT1 substrate 1,20830,573,0.96 [0.86-1.07],0.4716140030907089
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AKT2,RAC-beta serine/threonine-protein kinase,18620,523,1.00 [0.94-1.07],0.943678512895812
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AKT3,RAC-gamma serine/threonine-protein kinase,20748,566,1.05 [0.92-1.19],0.4811459921550747
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ALCAM,CD166 antigen,21604,597,1.05 [0.72-1.53],0.8094541766130718
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ALDH1A1,Retinal dehydrogenase 1,21353,592,0.94 [0.82-1.07],0.3479108498256656
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ALDH2,"Aldehyde dehydrogenase, mitochondrial",18542,520,1.05 [0.90-1.22],0.5400280270474089
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",21267,587,1.02 [0.92-1.14],0.6703789541955603
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",18620,523,0.94 [0.78-1.12],0.4878963138012896
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ALMS1,Alstrom syndrome protein 1,18277,514,0.90 [0.74-1.10],0.3039769290503797
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ALPI,Intestinal-type alkaline phosphatase,18134,512,0.98 [0.92-1.05],0.6437473322344847
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ALPP,"Alkaline phosphatase, placental type",21258,575,1.03 [0.96-1.11],0.3905396028742337
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMBN,Ameloblastin,20932,575,0.84 [0.64-1.12],0.2422464839360739
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMBP,Protein AMBP,21491,589,2.11 [1.48-3.03],4.336898947453669e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,18632,528,0.91 [0.66-1.25],0.544042688669868
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMFR,E3 ubiquitin-protein ligase AMFR,20830,573,1.11 [1.00-1.24],0.054463945554652
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMIGO1,Amphoterin-induced protein 1,18126,499,1.10 [0.94-1.28],0.2367692154375602
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMIGO2,Amphoterin-induced protein 2,21258,575,1.00 [0.72-1.39],0.98093038076504
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMN,Protein amnionless,20932,575,1.26 [1.09-1.46],0.0018973858573615
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMOT,Angiomotin,18251,518,1.21 [0.99-1.48],0.0655455603257348
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMOTL2,Angiomotin-like protein 2,18478,517,1.17 [1.00-1.37],0.0437646185792023
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMPD3,AMP deaminase 3,18616,525,0.92 [0.82-1.03],0.1346237203758155
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,17460,489,1.11 [0.93-1.32],0.2458587405610123
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMY2A,Pancreatic alpha-amylase,20506,568,1.01 [0.86-1.19],0.886533386559169
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AMY2B,Alpha-amylase 2B,19887,552,0.96 [0.82-1.13],0.6347495874093193
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ANG,Angiogenin,21254,586,1.13 [0.92-1.39],0.2547235559190483
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ANGPT1,Angiopoietin-1,21262,590,1.06 [0.97-1.16],0.1790368130848364
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ANGPT2,Angiopoietin-2,21523,589,1.04 [0.85-1.26],0.7228814991519592
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ANGPTL1,Angiopoietin-related protein 1,21041,588,1.01 [0.79-1.30],0.9216913719946044
