Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,A1BG,Alpha-1B-glycoprotein,23435,105,1.05 [0.37-3.03],0.922246241691198
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,AAMDC,Mth938 domain-containing protein,22798,107,0.90 [0.63-1.27],0.5465330303940021
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,AARSD1,Alanyl-tRNA editing protein Aarsd1,26718,118,0.99 [0.75-1.32],0.9647583236441564
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABCA2,ATP-binding cassette sub-family A member 2,22649,101,0.81 [0.47-1.40],0.45349133703529
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABHD14B,Protein ABHD14B,26564,118,0.87 [0.66-1.15],0.3412710873117569
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABL1,Tyrosine-protein kinase ABL1,26718,118,0.97 [0.76-1.24],0.8183011860980208
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABO,Histo-blood group ABO system transferase,23407,104,1.03 [0.91-1.18],0.6104809305800407
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABRAXAS2,BRISC complex subunit Abraxas 2,22649,101,0.90 [0.67-1.20],0.4700559318242612
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26217,113,0.99 [0.81-1.21],0.903959832847633
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",22952,106,1.09 [0.87-1.37],0.44471461677426
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23399,106,0.85 [0.69-1.06],0.1469035977483867
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACAN,Aggrecan core protein,26613,118,1.03 [0.58-1.82],0.9290690945016572
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACE,Angiotensin-converting enzyme,23407,104,1.04 [0.51-2.15],0.9063336360637776
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACE2,Angiotensin-converting enzyme 2,26354,115,0.97 [0.69-1.36],0.8582159261009489
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACHE,Acetylcholinesterase,22902,105,1.35 [0.79-2.32],0.2749238849179835
