Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,A1BG,Alpha-1B-glycoprotein,18569,422,0.72 [0.43-1.22],0.2285457237261041
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AAMDC,Mth938 domain-containing protein,18075,420,0.97 [0.81-1.16],0.7363348770638507
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AARSD1,Alanyl-tRNA editing protein Aarsd1,21158,475,0.95 [0.82-1.10],0.4768984200377745
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABCA2,ATP-binding cassette sub-family A member 2,17951,409,1.21 [0.94-1.54],0.133943939599836
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABHD14B,Protein ABHD14B,21031,474,1.06 [0.92-1.22],0.3971814375346468
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABL1,Tyrosine-protein kinase ABL1,21158,475,1.03 [0.91-1.16],0.62288881517799
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABO,Histo-blood group ABO system transferase,18548,424,0.95 [0.89-1.01],0.1069838150700384
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABRAXAS2,BRISC complex subunit Abraxas 2,17951,409,0.94 [0.81-1.09],0.4087142458058694
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20747,466,1.13 [1.03-1.24],0.0133833512113184
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18183,420,1.06 [0.93-1.19],0.377907352240501
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18541,419,1.01 [0.91-1.12],0.7950828784283948
