Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Allergic rhinitis,A1BG,Alpha-1B-glycoprotein,24146,250,1.02 [0.51-2.01],0.9619236515838802
Chapter X Diseases of the respiratory system,Allergic rhinitis,AAMDC,Mth938 domain-containing protein,23485,246,1.02 [0.82-1.29],0.83623271073695
Chapter X Diseases of the respiratory system,Allergic rhinitis,AARSD1,Alanyl-tRNA editing protein Aarsd1,27510,289,1.10 [0.92-1.32],0.2930017624685949
Chapter X Diseases of the respiratory system,Allergic rhinitis,ABCA2,ATP-binding cassette sub-family A member 2,23331,242,0.66 [0.46-0.95],0.0238106684893259
Chapter X Diseases of the respiratory system,Allergic rhinitis,ABHD14B,Protein ABHD14B,27349,284,1.16 [0.97-1.38],0.1060282562087697
Chapter X Diseases of the respiratory system,Allergic rhinitis,ABL1,Tyrosine-protein kinase ABL1,27510,289,1.19 [1.03-1.38],0.0171990276342955
Chapter X Diseases of the respiratory system,Allergic rhinitis,ABO,Histo-blood group ABO system transferase,24113,250,1.00 [0.92-1.09],0.9451594839221632
Chapter X Diseases of the respiratory system,Allergic rhinitis,ABRAXAS2,BRISC complex subunit Abraxas 2,23331,242,1.12 [0.93-1.35],0.2158439205993346
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26987,283,1.06 [0.94-1.20],0.3460762993276254
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23648,251,1.02 [0.86-1.20],0.8516184319037174
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24099,252,1.20 [1.05-1.36],0.0058597829734294
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACAN,Aggrecan core protein,27390,292,0.96 [0.67-1.39],0.8418497108264468
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACE,Angiotensin-converting enzyme,24113,250,1.12 [0.70-1.79],0.6308127180916718
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACE2,Angiotensin-converting enzyme 2,27124,285,1.11 [0.90-1.37],0.3229641532218145
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACHE,Acetylcholinesterase,23593,246,0.67 [0.45-1.00],0.0507391002550609
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACOT13,Acyl-coenzyme A thioesterase 13,23972,250,1.07 [0.96-1.19],0.2292376627691876
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27634,292,1.17 [0.96-1.42],0.1109616959651211
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23419,245,0.97 [0.73-1.27],0.8122806202890175
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACP5,Tartrate-resistant acid phosphatase type 5,27757,295,1.10 [0.80-1.52],0.5474511524577369
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACP6,Lysophosphatidic acid phosphatase type 6,27815,292,0.95 [0.82-1.10],0.463395557225542
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACRBP,Acrosin-binding protein,23965,248,1.17 [0.87-1.57],0.30589878916874
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACRV1,Acrosomal protein SP-10,23419,245,0.74 [0.52-1.07],0.1063097308859919
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23331,242,0.65 [0.44-0.97],0.0345347396182298
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACTA2,"Actin, aortic smooth muscle",27124,285,0.81 [0.62-1.05],0.1151042170562672
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACTN2,Alpha-actinin-2,23331,242,1.02 [0.82-1.27],0.8690715571733463
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACTN4,Alpha-actinin-4,27082,288,0.73 [0.50-1.07],0.1063682900735699
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACVRL1,Serine/threonine-protein kinase receptor R3,27397,284,0.81 [0.51-1.28],0.3612602794276329
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACY1,Aminoacylase-1,27634,292,1.15 [0.97-1.36],0.0985904200123615
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23331,242,0.76 [0.60-0.95],0.0165181656789576
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACYP1,Acylphosphatase-1,23497,244,1.10 [0.91-1.32],0.3253996792491114
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADA,Adenosine deaminase,27918,294,1.00 [0.75-1.34],0.9953079805160135
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADA2,Adenosine deaminase 2,27453,288,1.11 [0.86-1.42],0.4272074310450335
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23419,245,0.87 [0.61-1.26],0.4646283813357565
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27124,285,0.66 [0.47-0.94],0.0211064415177825
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,27439,285,0.83 [0.61-1.12],0.2250871270291125
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,27918,294,0.90 [0.68-1.20],0.4805273981025991
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27823,293,0.90 [0.62-1.30],0.5728765811640788
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23972,250,0.81 [0.54-1.23],0.3243703596771026
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23419,245,0.78 [0.52-1.17],0.2297220624940486
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,27969,296,0.73 [0.47-1.13],0.1603518573160161
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27510,289,1.00 [0.80-1.26],0.9695483246170024
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27124,285,0.83 [0.57-1.21],0.3291689597038926
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23419,245,0.97 [0.68-1.37],0.846030084472406
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27730,292,1.05 [0.83-1.32],0.6835599320385953
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAMTSL2,ADAMTS-like protein 2,24097,249,0.83 [0.56-1.24],0.3703939703025359
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAMTSL4,ADAMTS-like protein 4,23485,246,0.79 [0.47-1.34],0.3920756668636432
