Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Sleep apnoea,A1BG,Alpha-1B-glycoprotein,24114,283,0.70 [0.37-1.34],0.2881662207000477
Chapter VI Diseases of the nervous system,Sleep apnoea,AAMDC,Mth938 domain-containing protein,23448,272,1.01 [0.81-1.26],0.9140579575622404
Chapter VI Diseases of the nervous system,Sleep apnoea,AARSD1,Alanyl-tRNA editing protein Aarsd1,27484,324,0.92 [0.77-1.10],0.362117666741696
Chapter VI Diseases of the nervous system,Sleep apnoea,ABCA2,ATP-binding cassette sub-family A member 2,23306,272,1.18 [0.87-1.59],0.2849120347254964
Chapter VI Diseases of the nervous system,Sleep apnoea,ABHD14B,Protein ABHD14B,27329,323,1.08 [0.92-1.28],0.3502603715265299
Chapter VI Diseases of the nervous system,Sleep apnoea,ABL1,Tyrosine-protein kinase ABL1,27484,324,1.11 [0.96-1.27],0.1605941634291999
Chapter VI Diseases of the nervous system,Sleep apnoea,ABO,Histo-blood group ABO system transferase,24080,281,1.02 [0.94-1.10],0.6316878249236682
Chapter VI Diseases of the nervous system,Sleep apnoea,ABRAXAS2,BRISC complex subunit Abraxas 2,23306,272,0.96 [0.80-1.14],0.6075477235717857
Chapter VI Diseases of the nervous system,Sleep apnoea,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26959,318,1.13 [1.01-1.26],0.0363301045664205
Chapter VI Diseases of the nervous system,Sleep apnoea,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23619,276,0.86 [0.71-1.04],0.1220752419969175
Chapter VI Diseases of the nervous system,Sleep apnoea,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24067,281,0.92 [0.81-1.05],0.228919578936707
Chapter VI Diseases of the nervous system,Sleep apnoea,ACAN,Aggrecan core protein,27365,324,0.93 [0.66-1.30],0.6582850017736228
Chapter VI Diseases of the nervous system,Sleep apnoea,ACE,Angiotensin-converting enzyme,24080,281,0.98 [0.64-1.51],0.934873846512376
Chapter VI Diseases of the nervous system,Sleep apnoea,ACE2,Angiotensin-converting enzyme 2,27103,318,1.43 [1.22-1.67],6.876146066543208e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,ACHE,Acetylcholinesterase,23558,278,0.78 [0.55-1.10],0.1583373527366355
Chapter VI Diseases of the nervous system,Sleep apnoea,ACOT13,Acyl-coenzyme A thioesterase 13,23943,278,1.02 [0.93-1.13],0.6375049222518279
Chapter VI Diseases of the nervous system,Sleep apnoea,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27608,325,1.00 [0.82-1.20],0.96715968926333
Chapter VI Diseases of the nervous system,Sleep apnoea,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23387,274,1.11 [0.86-1.42],0.4223789075299669
Chapter VI Diseases of the nervous system,Sleep apnoea,ACP5,Tartrate-resistant acid phosphatase type 5,27731,325,1.29 [0.95-1.74],0.1051718203205441
Chapter VI Diseases of the nervous system,Sleep apnoea,ACP6,Lysophosphatidic acid phosphatase type 6,27789,327,1.01 [0.88-1.17],0.8658817144523894
Chapter VI Diseases of the nervous system,Sleep apnoea,ACRBP,Acrosin-binding protein,23933,280,1.02 [0.76-1.37],0.9022366744715024
Chapter VI Diseases of the nervous system,Sleep apnoea,ACRV1,Acrosomal protein SP-10,23387,274,0.83 [0.59-1.17],0.2958808393495777
Chapter VI Diseases of the nervous system,Sleep apnoea,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23306,272,0.99 [0.72-1.37],0.9495095036691248
Chapter VI Diseases of the nervous system,Sleep apnoea,ACTA2,"Actin, aortic smooth muscle",27103,318,1.24 [1.02-1.50],0.0295007770047943
Chapter VI Diseases of the nervous system,Sleep apnoea,ACTN2,Alpha-actinin-2,23306,272,1.05 [0.86-1.28],0.631303142495725
Chapter VI Diseases of the nervous system,Sleep apnoea,ACTN4,Alpha-actinin-4,27056,319,1.14 [0.85-1.52],0.3933520198431914
Chapter VI Diseases of the nervous system,Sleep apnoea,ACVRL1,Serine/threonine-protein kinase receptor R3,27377,324,1.81 [1.25-2.64],0.0018281711764471
Chapter VI Diseases of the nervous system,Sleep apnoea,ACY1,Aminoacylase-1,27608,325,1.22 [1.06-1.41],0.0060387345788865
Chapter VI Diseases of the nervous system,Sleep apnoea,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23306,272,1.32 [1.09-1.60],0.0037705347131139
Chapter VI Diseases of the nervous system,Sleep apnoea,ACYP1,Acylphosphatase-1,23463,277,0.98 [0.82-1.17],0.8528726574138854
Chapter VI Diseases of the nervous system,Sleep apnoea,ADA,Adenosine deaminase,27893,332,0.89 [0.67-1.18],0.4207416720464041
Chapter VI Diseases of the nervous system,Sleep apnoea,ADA2,Adenosine deaminase 2,27433,321,1.23 [0.98-1.54],0.0696299860156335
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23387,274,1.21 [0.91-1.59],0.1866796468662694
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27103,318,0.90 [0.65-1.24],0.5043908429408668
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,27419,324,1.30 [0.99-1.71],0.0628528870203219
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,27893,332,1.15 [0.87-1.52],0.3140243630916914
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27798,328,1.34 [0.95-1.88],0.0960344416550257
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23943,278,1.40 [0.99-1.98],0.0588002594972728
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23387,274,0.81 [0.55-1.20],0.2905881703644984
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,27943,329,0.69 [0.46-1.02],0.0640168189184822
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27484,324,1.09 [0.88-1.35],0.4296591167683259
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27103,318,1.08 [0.81-1.46],0.5928430334817938
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23387,274,1.01 [0.72-1.40],0.9744765776462854
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27704,328,0.87 [0.71-1.08],0.2145777582548266
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTSL2,ADAMTS-like protein 2,24064,279,1.70 [1.26-2.30],0.000507476100208
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTSL4,ADAMTS-like protein 4,23448,272,1.04 [0.65-1.68],0.8642989948183
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTSL5,ADAMTS-like protein 5,24067,281,0.97 [0.72-1.29],0.8146437559967578
