Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADA2,Adenosine deaminase 2,27563,159,1.43 [1.03-1.99],0.0305121194053726
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,28029,161,0.56 [0.41-0.76],0.0002185368443369
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTSL2,ADAMTS-like protein 2,24180,142,1.67 [1.02-2.74],0.0431771718763256
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AFM,Afamin,24229,142,3.27 [1.39-7.67],0.0065164011922864
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AFP,Alpha-fetoprotein,27467,156,1.32 [1.08-1.61],0.006867821242258
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AGR2,Anterior gradient protein 2 homolog,26826,154,1.15 [1.00-1.32],0.0428424831493059
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AGXT,Serine--pyruvate aminotransferase,27741,155,1.19 [1.00-1.42],0.0459576324511883
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AMFR,E3 ubiquitin-protein ligase AMFR,27063,154,1.23 [1.02-1.48],0.0320031220992284
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ANGPTL2,Angiopoietin-related protein 2,27794,161,1.67 [1.19-2.35],0.0033318735054544
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ANXA10,Annexin A10,27063,154,1.34 [1.16-1.55],5.9901860738858885e-05
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,APOA2,Apolipoprotein A-II,24194,142,1.41 [1.02-1.97],0.0390949784787012
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ASAH2,Neutral ceramidase,27549,156,1.35 [1.01-1.81],0.0443558676814338
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ASGR1,Asialoglycoprotein receptor 1,27549,156,1.79 [1.13-2.84],0.0134602827974068
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ATP5F1D,"ATP synthase subunit delta, mitochondrial",23418,139,0.67 [0.44-1.00],0.0493778394407224
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ATRAID,All-trans retinoic acid-induced differentiation factor,24056,140,0.52 [0.28-1.00],0.0492974756248345
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,BCL7B,B-cell CLL/lymphoma 7 protein family member B,24045,143,1.37 [1.03-1.81],0.0294865178859135
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,BTN2A1,Butyrophilin subfamily 2 member A1,27880,162,0.59 [0.35-0.99],0.044075652349802
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,C19orf12,Protein C19orf12,27063,154,1.22 [1.01-1.47],0.0441139948050973
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,C1QTNF9,Complement C1q and tumor necrosis factor-related protein 9A,23621,135,0.70 [0.51-0.95],0.0225105601770909
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,C2,Complement C2,27788,159,1.97 [1.01-3.85],0.0476435021984261
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,CA14,Carbonic anhydrase 14,27974,157,0.65 [0.44-0.99],0.0421126917501664
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,CA4,Carbonic anhydrase 4,28079,157,0.53 [0.29-0.95],0.0342121982867622
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,CA5A,"Carbonic anhydrase 5A, mitochondrial",27232,157,1.20 [1.04-1.38],0.0146981512920319
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,CALCB,Calcitonin gene-related peptide 2,24126,142,0.58 [0.35-0.94],0.0289697684271421
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,CCL20,C-C motif chemokine 20,28029,161,1.15 [1.00-1.32],0.043243338470555
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,CCL4,C-C motif chemokine 4,27790,162,1.18 [1.00-1.38],0.0477764381502064
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,CCND2,G1/S-specific cyclin-D2,23729,139,1.77 [1.13-2.77],0.012483922460913
