Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Dental caries,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22821,199,1.39 [1.10-1.76],0.0051528250485715
Chapter XI Diseases of the digestive system,Dental caries,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27137,234,1.65 [1.11-2.46],0.0140226816281396
Chapter XI Diseases of the digestive system,Dental caries,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27037,233,0.77 [0.60-1.00],0.0475502910406764
Chapter XI Diseases of the digestive system,Dental caries,ADAMTSL2,ADAMTS-like protein 2,23495,204,1.60 [1.08-2.38],0.0199923144270958
Chapter XI Diseases of the digestive system,Dental caries,ADM,Pro-adrenomedullin,27175,234,1.73 [1.13-2.66],0.0124399092145656
Chapter XI Diseases of the digestive system,Dental caries,AHCY,Adenosylhomocysteinase,26958,231,1.23 [1.04-1.45],0.0154234493219079
Chapter XI Diseases of the digestive system,Dental caries,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",26785,234,1.13 [1.02-1.26],0.0208949093945487
Chapter XI Diseases of the digestive system,Dental caries,AMBP,Protein AMBP,27137,234,2.06 [1.17-3.64],0.0120895325968444
Chapter XI Diseases of the digestive system,Dental caries,ANGPT2,Angiopoietin-2,27175,234,1.56 [1.18-2.06],0.0018200466484263
Chapter XI Diseases of the digestive system,Dental caries,ANGPTL2,Angiopoietin-related protein 2,26998,234,1.40 [1.05-1.86],0.0204755077462881
Chapter XI Diseases of the digestive system,Dental caries,ANXA5,Annexin A5,26226,224,1.86 [1.35-2.56],0.0001613017387943
Chapter XI Diseases of the digestive system,Dental caries,APOBR,Apolipoprotein B receptor,22887,196,0.73 [0.54-1.00],0.0479847762597548
Chapter XI Diseases of the digestive system,Dental caries,APOL1,Apolipoprotein L1,23506,203,1.20 [1.01-1.43],0.0387313984536765
Chapter XI Diseases of the digestive system,Dental caries,AREG,Amphiregulin,26834,234,1.47 [1.21-1.79],0.0001142808183556
Chapter XI Diseases of the digestive system,Dental caries,ASGR2,Asialoglycoprotein receptor 2,23506,203,1.90 [1.17-3.08],0.0092421245435333
Chapter XI Diseases of the digestive system,Dental caries,ATF2,Cyclic AMP-dependent transcription factor ATF-2,26305,226,1.23 [1.09-1.38],0.0006952517107334
Chapter XI Diseases of the digestive system,Dental caries,B2M,Beta-2-microglobulin,23534,204,1.41 [1.09-1.82],0.0093667667463757
Chapter XI Diseases of the digestive system,Dental caries,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,26332,228,1.20 [1.01-1.44],0.0407389856275757
Chapter XI Diseases of the digestive system,Dental caries,BAX,Apoptosis regulator BAX,26265,225,1.18 [1.03-1.34],0.0149678967005761
Chapter XI Diseases of the digestive system,Dental caries,BCAN,Brevican core protein,26764,229,0.61 [0.43-0.86],0.00444464123627
Chapter XI Diseases of the digestive system,Dental caries,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,22821,199,1.37 [1.04-1.79],0.0242518167490223
Chapter XI Diseases of the digestive system,Dental caries,BRD2,Bromodomain-containing protein 2,22724,200,1.55 [1.15-2.07],0.0034271238527075
Chapter XI Diseases of the digestive system,Dental caries,BST2,Bone marrow stromal antigen 2,27184,234,1.29 [1.08-1.55],0.005264808639114
Chapter XI Diseases of the digestive system,Dental caries,BTN1A1,Butyrophilin subfamily 1 member A1,23310,203,0.57 [0.38-0.86],0.0080849045208241
