Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Alzheimer disease,ACHE,Acetylcholinesterase,23711,321,1.45 [1.06-1.99],0.0216731049746253
Chapter VI Diseases of the nervous system,Alzheimer disease,ACTA2,"Actin, aortic smooth muscle",27280,358,1.27 [1.05-1.52],0.0117176935548745
Chapter VI Diseases of the nervous system,Alzheimer disease,ADA2,Adenosine deaminase 2,27612,360,1.27 [1.03-1.58],0.0284641191726581
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23537,317,1.45 [1.06-1.97],0.0184661030872033
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23537,317,1.36 [1.00-1.86],0.0490142029247334
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23537,317,1.40 [1.05-1.89],0.0237425963646992
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27887,366,0.77 [0.63-0.95],0.0133172710505476
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTSL2,ADAMTS-like protein 2,24222,329,1.56 [1.13-2.15],0.0062996559805542
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTSL4,ADAMTS-like protein 4,23601,312,1.83 [1.14-2.92],0.0116101372161113
Chapter VI Diseases of the nervous system,Alzheimer disease,ADGRG1,Adhesion G-protein coupled receptor G1,27667,361,1.26 [1.11-1.42],0.0003070135009639
Chapter VI Diseases of the nervous system,Alzheimer disease,ADIPOQ,Adiponectin,24271,326,1.25 [1.06-1.46],0.0064163386683648
Chapter VI Diseases of the nervous system,Alzheimer disease,ADM,Pro-adrenomedullin,28022,367,1.71 [1.20-2.44],0.0032651681401482
Chapter VI Diseases of the nervous system,Alzheimer disease,AGER,Advanced glycosylation end product-specific receptor,27742,364,0.79 [0.63-0.99],0.0406469013098973
Chapter VI Diseases of the nervous system,Alzheimer disease,AGR2,Anterior gradient protein 2 homolog,26871,352,1.12 [1.02-1.22],0.0135825049688442
Chapter VI Diseases of the nervous system,Alzheimer disease,AHNAK,Neuroblast differentiation-associated protein AHNAK,23601,312,0.60 [0.41-0.87],0.0064625763850766
Chapter VI Diseases of the nervous system,Alzheimer disease,AIF1,Allograft inflammatory factor 1,27137,356,1.21 [1.02-1.45],0.0321898075931608
Chapter VI Diseases of the nervous system,Alzheimer disease,AMBP,Protein AMBP,27984,367,1.71 [1.09-2.69],0.0194661109022343
Chapter VI Diseases of the nervous system,Alzheimer disease,AMOTL2,Angiomotin-like protein 2,24006,321,0.73 [0.56-0.95],0.0189464111136481
Chapter VI Diseases of the nervous system,Alzheimer disease,ANPEP,Aminopeptidase N,27836,364,1.54 [1.13-2.09],0.0057229208114608
Chapter VI Diseases of the nervous system,Alzheimer disease,APOA2,Apolipoprotein A-II,24236,322,1.88 [1.53-2.32],3.066518894181566e-09
Chapter VI Diseases of the nervous system,Alzheimer disease,APOC1,Apolipoprotein C-I,24219,325,0.64 [0.46-0.88],0.0066434763971186
Chapter VI Diseases of the nervous system,Alzheimer disease,APOE,Apolipoprotein E,24271,326,0.43 [0.37-0.50],7.170302465633321e-27
Chapter VI Diseases of the nervous system,Alzheimer disease,AREG,Amphiregulin,27667,361,1.27 [1.04-1.54],0.0194184675228923
Chapter VI Diseases of the nervous system,Alzheimer disease,ASAH2,Neutral ceramidase,27597,353,0.80 [0.68-0.94],0.007257682772393
Chapter VI Diseases of the nervous system,Alzheimer disease,BCAN,Brevican core protein,27597,353,0.45 [0.35-0.60],1.2707539709671177e-08
Chapter VI Diseases of the nervous system,Alzheimer disease,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",24224,324,1.39 [1.02-1.90],0.0372093366220523
Chapter VI Diseases of the nervous system,Alzheimer disease,BHMT2,S-methylmethionine--homocysteine S-methyltransferase BHMT2,23455,313,1.77 [1.15-2.73],0.0097931112644577
Chapter VI Diseases of the nervous system,Alzheimer disease,BMPER,BMP-binding endothelial regulator protein,23711,321,1.64 [1.05-2.57],0.0295083548251875
