Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Acute gastritis,ADA2,Adenosine deaminase 2,20696,93,2.01 [1.33-3.03],0.0009026378003885
Chapter XI Diseases of the digestive system,Acute gastritis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,20995,90,2.70 [1.46-4.99],0.0015001289601697
Chapter XI Diseases of the digestive system,Acute gastritis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18102,74,2.41 [1.28-4.53],0.0062499268491731
Chapter XI Diseases of the digestive system,Acute gastritis,ADGRE1,Adhesion G protein-coupled receptor E1,18102,74,1.66 [1.15-2.39],0.0071542292760331
Chapter XI Diseases of the digestive system,Acute gastritis,ADGRE5,Adhesion G protein-coupled receptor E5,20988,92,1.87 [1.09-3.21],0.0226444734984098
Chapter XI Diseases of the digestive system,Acute gastritis,ADGRG1,Adhesion G-protein coupled receptor G1,20771,88,1.57 [1.23-2.00],0.0002681856874505
Chapter XI Diseases of the digestive system,Acute gastritis,AGR2,Anterior gradient protein 2 homolog,20157,89,1.24 [1.04-1.48],0.0185260332511483
Chapter XI Diseases of the digestive system,Acute gastritis,AGRN,Agrin,20942,91,2.14 [1.29-3.56],0.0034304964172811
Chapter XI Diseases of the digestive system,Acute gastritis,ALCAM,CD166 antigen,21099,92,5.90 [2.41-14.42],9.923755349377754e-05
Chapter XI Diseases of the digestive system,Acute gastritis,AMBP,Protein AMBP,20995,93,6.12 [2.79-13.42],6.161938012174853e-06
Chapter XI Diseases of the digestive system,Acute gastritis,AMOT,Angiomotin,17804,71,1.77 [1.07-2.93],0.0273895807247268
Chapter XI Diseases of the digestive system,Acute gastritis,AMOTL2,Angiomotin-like protein 2,18035,74,1.46 [1.04-2.06],0.0286271197525149
Chapter XI Diseases of the digestive system,Acute gastritis,APOM,Apolipoprotein M,20870,93,0.35 [0.18-0.68],0.0018831102728192
Chapter XI Diseases of the digestive system,Acute gastritis,AREG,Amphiregulin,20771,88,1.63 [1.18-2.25],0.0029761614570339
Chapter XI Diseases of the digestive system,Acute gastritis,ARNTL,Aryl hydrocarbon receptor nuclear translocator-like protein 1,17614,72,1.47 [1.13-1.92],0.0046512927122725
Chapter XI Diseases of the digestive system,Acute gastritis,ASGR2,Asialoglycoprotein receptor 2,18198,74,2.88 [1.34-6.17],0.0065871899846418
Chapter XI Diseases of the digestive system,Acute gastritis,ATRAID,All-trans retinoic acid-induced differentiation factor,18102,74,1.63 [1.21-2.19],0.0012820121256766
Chapter XI Diseases of the digestive system,Acute gastritis,B2M,Beta-2-microglobulin,18220,73,1.59 [1.16-2.19],0.0044540300948476
Chapter XI Diseases of the digestive system,Acute gastritis,BAMBI,BMP and activin membrane-bound inhibitor homolog,20372,91,1.90 [1.11-3.25],0.0198899795574271
Chapter XI Diseases of the digestive system,Acute gastritis,BCL2L15,Bcl-2-like protein 15,17691,69,1.37 [1.01-1.85],0.0430653163981985
Chapter XI Diseases of the digestive system,Acute gastritis,BCL7B,B-cell CLL/lymphoma 7 protein family member B,18096,74,1.46 [1.00-2.12],0.0498693818929521
Chapter XI Diseases of the digestive system,Acute gastritis,BGLAP,Osteocalcin,18180,76,0.79 [0.62-1.00],0.0464812450401621
Chapter XI Diseases of the digestive system,Acute gastritis,BLMH,Bleomycin hydrolase,21099,92,1.68 [1.02-2.76],0.0427454020745131
Chapter XI Diseases of the digestive system,Acute gastritis,BSG,Basigin,21027,88,3.25 [1.27-8.33],0.0140797758106402
Chapter XI Diseases of the digestive system,Acute gastritis,BST2,Bone marrow stromal antigen 2,21030,90,1.45 [1.08-1.94],0.0128538650151099
Chapter XI Diseases of the digestive system,Acute gastritis,BTD,Biotinidase,18220,73,0.34 [0.13-0.90],0.0306509896064214
Chapter XI Diseases of the digestive system,Acute gastritis,BTN2A1,Butyrophilin subfamily 2 member A1,20942,91,3.48 [1.83-6.61],0.0001363363402753
Chapter XI Diseases of the digestive system,Acute gastritis,C1GALT1C1,C1GALT1-specific chaperone 1,17614,72,1.70 [1.02-2.82],0.0413474044932294
Chapter XI Diseases of the digestive system,Acute gastritis,C1QBP,"Complement component 1 Q subcomponent-binding protein, mitochondrial",18172,75,1.27 [1.05-1.54],0.0128036559826858
Chapter XI Diseases of the digestive system,Acute gastritis,C4BPB,C4b-binding protein beta chain,20917,93,1.64 [1.06-2.54],0.0250274807135252
Chapter XI Diseases of the digestive system,Acute gastritis,C9,Complement component C9,18198,74,1.96 [1.21-3.18],0.0064454237530049
Chapter XI Diseases of the digestive system,Acute gastritis,CA4,Carbonic anhydrase 4,21099,92,2.52 [1.21-5.28],0.0139767850581842
Chapter XI Diseases of the digestive system,Acute gastritis,CA9,Carbonic anhydrase 9,21027,93,1.47 [1.00-2.14],0.0483222074994525
Chapter XI Diseases of the digestive system,Acute gastritis,CALB1,Calbindin,20771,88,1.77 [1.12-2.78],0.0138559961593357
Chapter XI Diseases of the digestive system,Acute gastritis,CANT1,Soluble calcium-activated nucleotidase 1,20772,92,3.29 [1.35-8.05],0.0089790400781224
Chapter XI Diseases of the digestive system,Acute gastritis,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,17727,72,1.41 [1.00-1.97],0.0467614816959268
Chapter XI Diseases of the digestive system,Acute gastritis,CCL14,C-C motif chemokine 14,20761,93,1.56 [1.07-2.26],0.0199929588269611
Chapter XI Diseases of the digestive system,Acute gastritis,CCL15,C-C motif chemokine 15,21099,92,1.49 [1.01-2.19],0.0447018032622732
Chapter XI Diseases of the digestive system,Acute gastritis,CCL18,C-C motif chemokine 18,20519,93,1.25 [1.00-1.55],0.0472885837728953
Chapter XI Diseases of the digestive system,Acute gastritis,CCL26,C-C motif chemokine 26,20801,90,1.19 [1.01-1.41],0.0330790578071616
Chapter XI Diseases of the digestive system,Acute gastritis,CCN3,CCN family member 3,21068,92,1.87 [1.13-3.10],0.0144703881072384
Chapter XI Diseases of the digestive system,Acute gastritis,CCND2,G1/S-specific cyclin-D2,17834,71,0.61 [0.39-0.96],0.0313021555914415
Chapter XI Diseases of the digestive system,Acute gastritis,CD109,CD109 antigen,20851,90,0.57 [0.33-0.97],0.0378392425196242
Chapter XI Diseases of the digestive system,Acute gastritis,CD14,Monocyte differentiation antigen CD14,20384,92,1.61 [1.04-2.50],0.032307740169656
Chapter XI Diseases of the digestive system,Acute gastritis,CD160,CD160 antigen,21062,88,1.84 [1.26-2.68],0.0014466665101658
Chapter XI Diseases of the digestive system,Acute gastritis,CD163,Scavenger receptor cysteine-rich type 1 protein M130,20909,93,1.63 [1.08-2.47],0.020128542085604
Chapter XI Diseases of the digestive system,Acute gastritis,CD1C,T-cell surface glycoprotein CD1c,20917,93,0.44 [0.22-0.89],0.0217507651079918
Chapter XI Diseases of the digestive system,Acute gastritis,CD27,CD27 antigen,20917,93,1.91 [1.27-2.88],0.0019097618048034
Chapter XI Diseases of the digestive system,Acute gastritis,CD274,Programmed cell death 1 ligand 1,20714,88,1.72 [1.08-2.75],0.0223690089621119
Chapter XI Diseases of the digestive system,Acute gastritis,CD28,T-cell-specific surface glycoprotein CD28,20372,91,1.60 [1.04-2.46],0.0317390066109695
Chapter XI Diseases of the digestive system,Acute gastritis,CD300A,CMRF35-like molecule 8,17804,71,4.59 [2.25-9.37],2.921682365703277e-05
Chapter XI Diseases of the digestive system,Acute gastritis,CD300C,CMRF35-like molecule 6,21030,90,1.95 [1.16-3.28],0.0116921598529719
Chapter XI Diseases of the digestive system,Acute gastritis,CD300E,CMRF35-like molecule 2,20952,93,2.20 [1.46-3.30],0.0001454837105431
Chapter XI Diseases of the digestive system,Acute gastritis,CD300LF,CMRF35-like molecule 1,21027,93,1.47 [1.03-2.08],0.0320146514844811
Chapter XI Diseases of the digestive system,Acute gastritis,CD302,CD302 antigen,20771,88,3.09 [1.81-5.26],3.537788392569737e-05
Chapter XI Diseases of the digestive system,Acute gastritis,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,20771,88,1.82 [1.02-3.26],0.0433074977942319
Chapter XI Diseases of the digestive system,Acute gastritis,CD3D,T-cell surface glycoprotein CD3 delta chain,17602,70,1.51 [1.03-2.23],0.0360133421488343
Chapter XI Diseases of the digestive system,Acute gastritis,CD3G,T-cell surface glycoprotein CD3 gamma chain,17691,69,0.64 [0.42-0.97],0.037409757567657
Chapter XI Diseases of the digestive system,Acute gastritis,CD4,T-cell surface glycoprotein CD4,20765,90,1.67 [1.11-2.51],0.013260833436778
