Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",28013,1005,1.33 [1.16-1.52],4.546025214411188e-05
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,27506,2786,1.16 [1.07-1.26],0.0004850447089323
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,28087,1006,1.27 [1.11-1.45],0.0005545875757363
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,27021,647,1.40 [1.18-1.66],9.902922113441452e-05
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,26129,624,1.47 [1.24-1.75],8.682172514475838e-06
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,26379,175,1.55 [1.13-2.14],0.0068923502314565
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,21088,1221,1.27 [1.13-1.44],0.0001382155121161
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,26134,288,1.90 [1.49-2.43],2.852966113213716e-07
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,28255,1174,1.23 [1.08-1.39],0.0013466835999863
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,27618,610,1.56 [1.32-1.85],2.842728936124552e-07
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,28301,714,1.36 [1.16-1.59],0.0001762398254387
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other septicaemia,28212,625,1.41 [1.19-1.67],7.233257590700755e-05
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other viral diseases,28309,171,1.53 [1.11-2.11],0.009944380613855
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,27255,247,1.50 [1.14-1.96],0.0034334808645521
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Lung cancer and mesothelioma,21114,177,1.56 [1.13-2.14],0.0065788712273288
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",24573,70,1.99 [1.21-3.27],0.0067535309556614
C4BPB,C4b-binding protein beta chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,26948,59,3.24 [2.01-5.20],1.2286484591609423e-06
