Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
ZNF174,Zinc finger protein 174,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",20709,103,1.63 [1.19-2.25],0.0025051491839688
ZNF174,Zinc finger protein 174,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",20690,340,0.61 [0.42-0.88],0.0080128691380778
ZNF174,Zinc finger protein 174,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",23876,106,1.67 [1.24-2.26],0.0007671752953403
ZNF174,Zinc finger protein 174,Chapter IX Diseases of the circulatory system,Other intracranial haemorrhages,23244,34,1.88 [1.23-2.89],0.0037633886578925
ZNF174,Zinc finger protein 174,Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,23852,194,1.47 [1.14-1.90],0.0028794743122131
ZNF174,Zinc finger protein 174,Chapter VI Diseases of the nervous system,Hemiplegia,23798,140,1.51 [1.13-2.02],0.0053536719974495
ZNF174,Zinc finger protein 174,Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",23861,99,1.58 [1.14-2.19],0.0061281174265049
ZNF174,Zinc finger protein 174,Chapter XI Diseases of the digestive system,Oesophagitis,19485,421,1.31 [1.08-1.59],0.0073172052841591
ZNF174,Zinc finger protein 174,Chapter XI Diseases of the digestive system,Other diseases of liver,23688,518,1.27 [1.06-1.53],0.0099151479177947
ZNF174,Zinc finger protein 174,Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,22636,131,1.54 [1.15-2.05],0.0034911845211537
ZNF174,Zinc finger protein 174,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other enthesopathies,20951,106,1.54 [1.12-2.10],0.0072699070786981
ZNF174,Zinc finger protein 174,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,22820,971,0.75 [0.62-0.91],0.0038834795023191
