Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TBR1,T-box brain protein 1,Chapter II Neoplasms,Benign neoplasm: Caecum,23928,178,1.34 [1.08-1.67],0.0085280936535002
TBR1,T-box brain protein 1,Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",23505,49,1.59 [1.14-2.21],0.0063833620114562
TBR1,T-box brain protein 1,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,22815,99,0.40 [0.21-0.75],0.0045336376925875
TBR1,T-box brain protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,23539,377,0.70 [0.53-0.91],0.0076155798489682
