Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TXNL1,Thioredoxin-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,17610,1021,0.90 [0.84-0.97],0.0048476404910181
TXNL1,Thioredoxin-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic single thyroid nodule,22394,53,0.51 [0.31-0.83],0.0071180740238251
TXNL1,Thioredoxin-like protein 1,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,23576,518,0.86 [0.78-0.96],0.0055422765240525
TXNL1,Thioredoxin-like protein 1,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,23410,133,1.25 [1.09-1.42],0.0011776767651529
TXNL1,Thioredoxin-like protein 1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,23407,130,1.24 [1.09-1.42],0.0015956034459663
TXNL1,Thioredoxin-like protein 1,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,23215,157,0.69 [0.55-0.87],0.0018594192010894
TXNL1,Thioredoxin-like protein 1,Chapter VI Diseases of the nervous system,Other sleep disorders,22736,500,0.84 [0.76-0.93],0.0011890809674997
TXNL1,Thioredoxin-like protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,23757,337,1.14 [1.04-1.25],0.0053047557315079
TXNL1,Thioredoxin-like protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Primary open-angle glaucoma, strict",23500,80,1.26 [1.07-1.48],0.0049710409187468
TXNL1,Thioredoxin-like protein 1,Chapter XI Diseases of the digestive system,Coeliac disease,22553,96,1.59 [1.43-1.77],5.3773185551204234e-17
TXNL1,Thioredoxin-like protein 1,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,21991,1558,1.07 [1.02-1.12],0.0027666999214767
TXNL1,Thioredoxin-like protein 1,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,20250,2110,0.93 [0.89-0.97],0.0018371856993886
TXNL1,Thioredoxin-like protein 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22573,116,1.53 [1.38-1.70],5.352174833635184e-16
TXNL1,Thioredoxin-like protein 1,Chapter XI Diseases of the digestive system,Other diseases of intestines,22364,4224,0.94 [0.91-0.97],0.0002922325762873
TXNL1,Thioredoxin-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,23068,576,1.11 [1.03-1.20],0.0043265891786223
TXNL1,Thioredoxin-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,23480,185,1.18 [1.05-1.33],0.0047507413357078
TXNL1,Thioredoxin-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polymyalgia rheumatica,23369,74,1.27 [1.08-1.51],0.0043613320279067
