Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
BCL2L1,Bcl-2-like protein 1,Chapter II Neoplasms,Melanoma in situ,21166,40,1.51 [1.11-2.06],0.0082756424965872
BCL2L1,Bcl-2-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,23839,1961,1.06 [1.01-1.10],0.0092327656019687
BCL2L1,Bcl-2-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,21059,167,1.22 [1.05-1.41],0.0095936386758016
BCL2L1,Bcl-2-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,23015,2123,1.12 [1.07-1.16],2.316004462863927e-07
BCL2L1,Bcl-2-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23930,3038,1.10 [1.06-1.14],1.026918184503069e-07
BCL2L1,Bcl-2-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",21005,113,1.34 [1.12-1.61],0.0014410173273746
BCL2L1,Bcl-2-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,24188,1341,1.09 [1.03-1.14],0.0019370820224838
BCL2L1,Bcl-2-like protein 1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,23902,1198,1.09 [1.03-1.15],0.0017655697236276
BCL2L1,Bcl-2-like protein 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22811,5399,1.06 [1.03-1.09],5.141703318088309e-06
BCL2L1,Bcl-2-like protein 1,Chapter IX Diseases of the circulatory system,Hypertension,23319,4393,1.07 [1.04-1.10],1.3095454915557526e-05
BCL2L1,Bcl-2-like protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",23327,4401,1.07 [1.04-1.10],1.5306645757420605e-05
BCL2L1,Bcl-2-like protein 1,Chapter X Diseases of the respiratory system,Chronic sinusitis,23322,146,1.23 [1.05-1.44],0.009668887056388
BCL2L1,Bcl-2-like protein 1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,22828,3787,1.04 [1.01-1.08],0.0067006658900023
BCL2L1,Bcl-2-like protein 1,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,24359,566,1.11 [1.03-1.20],0.0095775563625051
BCL2L1,Bcl-2-like protein 1,Chapter X Diseases of the respiratory system,Other diseases of pleura,24390,1116,1.09 [1.03-1.15],0.0035897492239399
BCL2L1,Bcl-2-like protein 1,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,24479,760,1.11 [1.04-1.19],0.0023716536168394
BCL2L1,Bcl-2-like protein 1,Chapter XI Diseases of the digestive system,Impacted teeth,24444,68,1.39 [1.10-1.76],0.005360278163419
BCL2L1,Bcl-2-like protein 1,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23894,786,1.10 [1.02-1.17],0.0074553206129515
BCL2L1,Bcl-2-like protein 1,Chapter XI Diseases of the digestive system,Ulcerative colitis,23243,135,1.32 [1.12-1.56],0.0008845862366045
BCL2L1,Bcl-2-like protein 1,Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",23225,117,1.28 [1.07-1.52],0.0064533319606538
BCL2L1,Bcl-2-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,21601,204,1.22 [1.07-1.40],0.0031894734279997
BCL2L1,Bcl-2-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],21548,151,1.27 [1.09-1.49],0.0024223407342234
BCL2L1,Bcl-2-like protein 1,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,24390,18,0.54 [0.35-0.85],0.00743298058222
BCL2L1,Bcl-2-like protein 1,Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",10239,340,0.87 [0.78-0.96],0.0064404031731836
BCL2L1,Bcl-2-like protein 1,Chapter XIV Diseases of the genitourinary system,Irregular menses,13251,110,0.75 [0.62-0.89],0.0013660270410832
