Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
BRD2,Bromodomain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,23627,91,0.33 [0.16-0.70],0.0035212815047814
BRD2,Bromodomain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",20624,343,0.62 [0.43-0.89],0.0090770482315977
BRD2,Bromodomain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,23621,85,0.30 [0.14-0.65],0.0021894753521511
BRD2,Bromodomain-containing protein 2,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,23453,133,1.69 [1.21-2.36],0.0020341526245394
BRD2,Bromodomain-containing protein 2,Chapter IX Diseases of the circulatory system,Secondary right heart disease,23450,130,1.73 [1.25-2.40],0.0010061276486812
BRD2,Bromodomain-containing protein 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified visual disturbances,23483,97,1.74 [1.14-2.65],0.0098560779576064
BRD2,Bromodomain-containing protein 2,Chapter XI Diseases of the digestive system,Coeliac disease,22596,96,2.30 [1.71-3.09],3.379684372421509e-08
BRD2,Bromodomain-containing protein 2,Chapter XI Diseases of the digestive system,Impacted teeth,23736,67,1.98 [1.27-3.08],0.0024155883069909
BRD2,Bromodomain-containing protein 2,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22616,116,2.27 [1.74-2.98],2.308662613294037e-09
BRD2,Bromodomain-containing protein 2,Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,22866,168,1.58 [1.14-2.19],0.0060355230056749
BRD2,Bromodomain-containing protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other intervertebral disc disorders,21795,558,0.68 [0.52-0.90],0.006351905272561
BRD2,Bromodomain-containing protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polymyalgia rheumatica,23413,74,1.86 [1.19-2.92],0.0069585284465987
