Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IDI2,Isopentenyl-diphosphate delta-isomerase 2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27288,984,1.27 [1.13-1.41],2.744132619749382e-05
IDI2,Isopentenyl-diphosphate delta-isomerase 2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,26900,596,1.26 [1.09-1.45],0.0015195327627665
IDI2,Isopentenyl-diphosphate delta-isomerase 2,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,26632,328,1.35 [1.12-1.62],0.0014207037154676
IDI2,Isopentenyl-diphosphate delta-isomerase 2,Chapter I Certain infectious and parasitic diseases,Viral warts,27517,43,1.77 [1.18-2.67],0.0060240019065796
IDI2,Isopentenyl-diphosphate delta-isomerase 2,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",23942,63,1.76 [1.24-2.50],0.0015868299379281
IDI2,Isopentenyl-diphosphate delta-isomerase 2,Chapter II Neoplasms,"Non-follicular lymphoma, hilmo, excluding all cancers",23938,59,1.67 [1.15-2.44],0.0071415251294907
IDI2,Isopentenyl-diphosphate delta-isomerase 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,27390,106,1.62 [1.22-2.16],0.0007933221749201
IDI2,Isopentenyl-diphosphate delta-isomerase 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,23763,180,1.65 [1.32-2.05],7.839487799074944e-06
IDI2,Isopentenyl-diphosphate delta-isomerase 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of magnesium metabolism,23703,120,1.77 [1.37-2.29],1.3244130772228362e-05
IDI2,Isopentenyl-diphosphate delta-isomerase 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,23959,376,1.42 [1.20-1.68],3.4246860432019095e-05
IDI2,Isopentenyl-diphosphate delta-isomerase 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,27566,270,1.34 [1.09-1.64],0.0048319381352823
IDI2,Isopentenyl-diphosphate delta-isomerase 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,27657,133,1.47 [1.12-1.94],0.0061673316247506
IDI2,Isopentenyl-diphosphate delta-isomerase 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,27256,1485,1.13 [1.03-1.24],0.0075659310341981
IDI2,Isopentenyl-diphosphate delta-isomerase 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,23995,412,1.41 [1.20-1.65],3.3341749182249005e-05
IDI2,Isopentenyl-diphosphate delta-isomerase 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,25739,6023,1.08 [1.03-1.13],0.0012934968870892
