Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TWF2,Twinfilin-2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,23823,2418,1.07 [1.02-1.12],0.0033269106083273
TWF2,Twinfilin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,21097,166,1.30 [1.10-1.54],0.0025023641768671
TWF2,Twinfilin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,23074,2143,1.16 [1.11-1.22],6.490771187009806e-10
TWF2,Twinfilin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,24391,92,1.40 [1.12-1.75],0.0035473406632305
TWF2,Twinfilin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,24238,1131,1.11 [1.04-1.19],0.00126365947671
TWF2,Twinfilin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,24385,86,1.37 [1.09-1.74],0.0081431344938625
TWF2,Twinfilin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23996,3065,1.13 [1.09-1.18],1.9553596498314827e-09
TWF2,Twinfilin-2,"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",21041,110,1.42 [1.15-1.75],0.0009416877432964
TWF2,Twinfilin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,24251,1361,1.11 [1.04-1.17],0.0008917795841542
TWF2,Twinfilin-2,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,23965,1202,1.11 [1.04-1.18],0.0013770567066058
TWF2,Twinfilin-2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22863,5412,1.08 [1.05-1.11],6.928020717431489e-07
TWF2,Twinfilin-2,Chapter IX Diseases of the circulatory system,Hypertension,23370,4405,1.08 [1.05-1.12],3.180397036449225e-06
TWF2,Twinfilin-2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",23378,4413,1.08 [1.05-1.12],3.617255177512544e-06
TWF2,Twinfilin-2,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",24116,1343,1.09 [1.03-1.16],0.004250514863808
TWF2,Twinfilin-2,Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",21915,1260,1.09 [1.02-1.16],0.0098897798945415
TWF2,Twinfilin-2,Chapter X Diseases of the respiratory system,Chronic sinusitis,23378,149,1.27 [1.06-1.52],0.0089773685820726
TWF2,Twinfilin-2,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,22881,3802,1.06 [1.02-1.10],0.0019268207915852
TWF2,Twinfilin-2,Chapter X Diseases of the respiratory system,Emphysema,21889,168,1.26 [1.06-1.49],0.0079953966384818
TWF2,Twinfilin-2,Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,24033,804,1.11 [1.03-1.20],0.0061816235958325
TWF2,Twinfilin-2,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,24543,769,1.11 [1.03-1.21],0.0078419200693987
TWF2,Twinfilin-2,Chapter XI Diseases of the digestive system,Impacted teeth,24508,67,1.42 [1.09-1.85],0.0091748810210356
TWF2,Twinfilin-2,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23955,789,1.12 [1.04-1.22],0.0033532807363176
TWF2,Twinfilin-2,Chapter XI Diseases of the digestive system,Oesophageal obstruction,19746,133,1.30 [1.08-1.57],0.0054852797889985
TWF2,Twinfilin-2,Chapter XI Diseases of the digestive system,Ulcerative colitis,23301,135,1.36 [1.13-1.63],0.0013140442998938
TWF2,Twinfilin-2,Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",23283,117,1.33 [1.09-1.63],0.0048168132239585
TWF2,Twinfilin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,21715,264,1.21 [1.06-1.39],0.0062315031182381
TWF2,Twinfilin-2,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,24452,18,0.43 [0.25-0.76],0.0034917845375624
TWF2,Twinfilin-2,Chapter XIV Diseases of the genitourinary system,Irregular menses,13273,109,0.66 [0.53-0.83],0.0004049460305113
