Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,ACAN,Aggrecan core protein,44094,168,3.97 [2.45-6.44],2.3853313229366774e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CCN3,CCN family member 3,44997,171,2.41 [1.77-3.27],1.6805947657043938e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,COL9A1,Collagen alpha-1(IX) chain,44463,168,2.88 [2.34-3.54],1.521526706630889e-23
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,DCN,Decorin,43680,165,4.56 [2.78-7.46],1.6435083344911e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,HSPB6,Heat shock protein beta-6,44914,175,2.77 [2.12-3.63],1.180502229186538e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MB,Myoglobin,45071,171,1.86 [1.53-2.26],4.620300522896761e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYBPC1,"Myosin-binding protein C, slow-type",38744,150,1.80 [1.53-2.12],2.0468668040537136e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYL3,Myosin light chain 3,37733,146,1.85 [1.53-2.24],2.6187267936528104e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYOM2,Myomesin-2,37485,146,1.81 [1.47-2.22],2.1629948971118823e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYOM3,Myomesin-3,37911,146,1.69 [1.44-1.98],7.801026616501559e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,PRELP,Prolargin,44508,170,3.74 [2.31-6.06],8.37317134375935e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,RBFOX3,RNA binding protein fox-1 homolog 3,38700,150,2.07 [1.65-2.59],3.1299415798850907e-10
