Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,31715,1005,1.52 [1.31-1.78],7.724828422090856e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,37584,1218,0.71 [0.63-0.79],2.985462161672052e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADM,Pro-adrenomedullin,37796,1222,1.80 [1.47-2.20],1.2200098737910376e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AGR2,Anterior gradient protein 2 homolog,36332,1166,1.18 [1.12-1.24],8.571341798781745e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AMBP,Protein AMBP,37742,1221,2.66 [2.06-3.43],3.801920545174407e-14
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ANXA10,Annexin A10,36615,1176,1.21 [1.14-1.28],2.3889325163238484e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AREG,Amphiregulin,37288,1210,1.44 [1.29-1.60],3.985722418589387e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ASGR1,Asialoglycoprotein receptor 1,37166,1197,2.23 [1.89-2.62],1.0265223718027053e-21
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ASGR2,Asialoglycoprotein receptor 2,32695,1044,1.83 [1.47-2.29],6.571276351402791e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,B4GALT1,"Beta-1,4-galactosyltransferase 1",37609,1232,1.71 [1.43-2.05],6.464416407136878e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BTN2A1,Butyrophilin subfamily 2 member A1,37609,1232,1.81 [1.51-2.18],2.883467889657199e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BTN3A2,Butyrophilin subfamily 3 member A2,37400,1224,1.42 [1.25-1.62],6.231626758873928e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,C1QA,Complement C1q subcomponent subunit A,37704,1218,2.16 [1.72-2.72],2.682229802918555e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CA6,Carbonic anhydrase 6,37339,1210,0.78 [0.72-0.85],7.238530483136326e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CANT1,Soluble calcium-activated nucleotidase 1,37374,1222,2.06 [1.59-2.65],2.9613588430242303e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCDC80,Coiled-coil domain-containing protein 80,37477,1224,1.46 [1.28-1.67],4.586221921500176e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL16,C-C motif chemokine 16,37948,1229,1.49 [1.34-1.66],2.545244073332039e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL20,C-C motif chemokine 20,37882,1226,1.20 [1.14-1.26],5.357710935189727e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL27,C-C motif chemokine 27,37477,1224,1.28 [1.17-1.40],3.358870516007233e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCN3,CCN family member 3,37883,1226,1.83 [1.59-2.11],1.8637551012503653e-17
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD27,CD27 antigen,37584,1218,1.48 [1.32-1.66],7.325554031151849e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300A,CMRF35-like molecule 8,31951,1028,1.80 [1.48-2.19],4.403955302232243e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300C,CMRF35-like molecule 6,37814,1218,1.57 [1.36-1.81],1.043326202167745e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300E,CMRF35-like molecule 2,37675,1220,1.51 [1.34-1.70],2.131183184219281e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD302,CD302 antigen,37288,1210,1.83 [1.57-2.14],2.889842055203177e-14
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD4,T-cell surface glycoprotein CD4,37341,1223,1.55 [1.34-1.80],4.433310455585437e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD74,HLA class II histocompatibility antigen gamma chain,37814,1218,1.54 [1.34-1.78],3.5915463420816475e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD79B,B-cell antigen receptor complex-associated protein beta chain,37882,1226,1.36 [1.23-1.51],1.0351747677368618e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD83,CD83 antigen,37400,1224,1.62 [1.40-1.87],6.478069338895311e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CDH2,Cadherin-2,37477,1224,1.57 [1.35-1.81],2.196322247444363e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CFH,Complement factor H,30780,990,2.34 [1.79-3.07],6.128013304259094e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHGA,Chromogranin-A,32665,1042,1.47 [1.40-1.56],1.697095662986452e-46
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHI3L1,Chitinase-3-like protein 1,36679,1198,1.25 [1.18-1.33],1.6389718344310294e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CKAP4,Cytoskeleton-associated protein 4,37702,1222,1.90 [1.61-2.24],3.236782012252066e-14
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CLEC4D,C-type lectin domain family 4 member D,37400,1224,1.36 [1.25-1.47],1.480263914533032e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CLMP,CXADR-like membrane protein,37796,1222,2.03 [1.60-2.58],6.84661119685136e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CNTN1,Contactin-1,37948,1229,0.56 [0.47-0.68],1.6202948451229699e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COL18A1,Collagen alpha-1(XVIII) chain,37646,1221,2.18 [1.75-2.70],1.6911742006660528e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COL6A3,Collagen alpha-3(VI) chain,37948,1229,1.77 [1.55-2.02],5.382169827675685e-17
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COLEC12,Collectin-12,37427,1225,1.95 [1.62-2.35],1.891223775581545e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CPM,Carboxypeptidase M,37636,1212,1.53 [1.32-1.77],2.390278688867552e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CSF1,Macrophage colony-stimulating factor 1,37609,1232,1.88 [1.57-2.26],9.45737957178507e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CST3,Cystatin-C,37573,1226,1.88 [1.58-2.22],3.054742438053766e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CSTB,Cystatin-B,36967,1202,1.49 [1.33-1.68],2.092861846012708e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CTSL,Cathepsin L1,37477,1224,2.04 [1.66-2.50],7.900678368616227e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CTSO,Cathepsin O,37882,1226,1.77 [1.50-2.08],5.305290544194331e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CTSZ,Cathepsin Z,37501,1222,1.63 [1.39-1.91],2.6353820456315155e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CXADR,Coxsackievirus and adenovirus receptor,37400,1224,1.31 [1.19-1.44],3.807576961956449e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CXCL9,C-X-C motif chemokine 9,37609,1232,1.25 [1.16-1.34],1.247289002692579e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,DNER,Delta and Notch-like epidermal growth factor-related receptor,37365,1225,0.49 [0.40-0.60],7.547083683315105e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EDA2R,Tumor necrosis factor receptor superfamily member 27,37796,1222,1.47 [1.30-1.67],2.494673801766555e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EDN1,Endothelin-1,31777,1021,1.74 [1.43-2.13],5.50473456458206e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EFNA1,Ephrin-A1,37400,1215,1.84 [1.56-2.18],1.487135763019388e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EFNA4,Ephrin-A4,37104,1196,1.81 [1.55-2.10],3.775760645404474e-14
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EGFR,Epidermal growth factor receptor,37948,1229,0.34 [0.25-0.46],1.0470250374272584e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EPHA1,Ephrin type-A receptor 1,37537,1230,1.69 [1.44-1.98],1.750544656847208e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EPHA2,Ephrin type-A receptor 2,36144,1184,1.81 [1.56-2.11],2.4964512006655254e-14
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EPHB4,Ephrin type-B receptor 4,37948,1229,1.71 [1.41-2.07],3.866761190715605e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,F9,Coagulation factor IX,37576,1227,2.45 [1.84-3.26],8.400757183152761e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FABP4,"Fatty acid-binding protein, adipocyte",37948,1229,1.36 [1.23-1.50],8.093533049798725e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FAM20A,Pseudokinase FAM20A,32662,1037,1.93 [1.57-2.37],2.75987796116912e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FAM3C,Protein FAM3C,37427,1223,1.70 [1.44-2.01],6.769803679760226e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FGF21,Fibroblast growth factor 21,37738,1219,1.13 [1.08-1.17],8.180868155454717e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FGF23,Fibroblast growth factor 23,37742,1220,1.38 [1.27-1.49],1.1601738978969694e-15
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FGFR2,Fibroblast growth factor receptor 2,37584,1218,2.18 [1.74-2.72],6.376143041077567e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FSTL3,Follistatin-related protein 3,37367,1225,1.84 [1.58-2.14],2.0380332303049183e-15
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GAST,Gastrin,32603,1034,1.30 [1.25-1.35],1.3443950072573788e-42
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GDF15,Growth/differentiation factor 15,37948,1229,1.54 [1.40-1.70],2.5412556009023844e-18
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GFRA1,GDNF family receptor alpha-1,37738,1219,2.08 [1.75-2.47],6.025560568300528e-17
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HAVCR1,Hepatitis A virus cellular receptor 1,37742,1221,1.27 [1.18-1.38],7.222747380566016e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HAVCR2,Hepatitis A virus cellular receptor 2,37469,1218,1.66 [1.45-1.91],8.800774839929874e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HGF,Hepatocyte growth factor,37882,1226,1.68 [1.46-1.93],2.46796195569408e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HJV,Hemojuvelin,32620,1036,1.43 [1.28-1.61],6.837957385631808e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HNMT,Histamine N-methyltransferase,36987,1190,1.36 [1.22-1.52],4.7420393368741923e-08
