Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
AXIN1,Axin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,23160,42,0.65 [0.49-0.87],0.003089976322802
AXIN1,Axin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,21933,174,0.79 [0.67-0.93],0.0041148249672683
AXIN1,Axin-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",21933,173,0.79 [0.67-0.93],0.0044247054273641
AXIN1,Axin-1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,22710,252,1.17 [1.04-1.32],0.0072974000769204
AXIN1,Axin-1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,15978,3754,0.92 [0.88-0.96],2.76546132225643e-05
AXIN1,Axin-1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20969,1665,0.90 [0.86-0.94],2.367444809349605e-05
AXIN1,Axin-1,Chapter IX Diseases of the circulatory system,Angina pectoris,20233,929,0.87 [0.82-0.93],3.1666791180952606e-05
AXIN1,Axin-1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,20703,1422,0.91 [0.87-0.96],0.0007100983426521
AXIN1,Axin-1,Chapter IX Diseases of the circulatory system,Conduction disorders,18614,167,0.81 [0.70-0.94],0.0050716064336613
AXIN1,Axin-1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,12169,601,0.83 [0.76-0.90],7.4482201593700705e-06
AXIN1,Axin-1,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,18576,129,0.72 [0.61-0.84],7.276701892580178e-05
AXIN1,Axin-1,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,17959,161,0.82 [0.71-0.95],0.008280959473632
AXIN1,Axin-1,Chapter XI Diseases of the digestive system,Diseases of liver,22846,144,0.80 [0.68-0.93],0.0041997426460739
AXIN1,Axin-1,Chapter XI Diseases of the digestive system,Other diseases of liver,22785,83,0.76 [0.62-0.93],0.009147374673888
AXIN1,Axin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,17061,164,0.82 [0.71-0.95],0.0073748283719537
