Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",19263,262,1.30 [1.12-1.51],0.0004829672318447
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter V Mental and behavioural disorders,Depression,22025,223,1.32 [1.13-1.54],0.0005611888489852
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter V Mental and behavioural disorders,Depression or dysthymia,18976,192,1.32 [1.11-1.56],0.0015023486386622
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,14207,106,1.37 [1.09-1.71],0.0063963395443906
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter XI Diseases of the digestive system,Other diseases of biliary tract,21728,32,1.62 [1.17-2.24],0.0034263342488497
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,17120,3466,1.09 [1.03-1.15],0.0020064474388046
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,18571,2028,1.11 [1.04-1.18],0.0021984502121996
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,17575,1032,1.13 [1.04-1.24],0.0053076920914195
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,17101,558,1.17 [1.05-1.31],0.005471244526702
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,20451,302,1.31 [1.14-1.50],0.0001024779818321
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter XIV Diseases of the genitourinary system,Acute renal failure,20478,73,1.55 [1.22-1.95],0.0002629405759394
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,20495,90,1.61 [1.33-1.97],1.925415566972682e-06
AMFR,E3 ubiquitin-protein ligase AMFR,Chapter XIV Diseases of the genitourinary system,"Redundant prepuce, phimosis and paraphimosis",18899,162,1.29 [1.07-1.55],0.0075960026033584
