Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16807,198,1.43 [1.22-1.66],5.4563501832871e-06
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12941,660,1.25 [1.12-1.40],0.0001022900385284
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19217,100,1.35 [1.08-1.68],0.0084697096172052
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",15707,38,1.55 [1.16-2.07],0.0030372185338245
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,12416,60,1.50 [1.14-1.96],0.0036508431347042
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,13477,4728,1.09 [1.02-1.16],0.006094687455756
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",16942,1692,1.14 [1.06-1.24],0.0008300939207353
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XI Diseases of the digestive system,Other diseases of oesophagus,15319,69,1.42 [1.09-1.84],0.008581406516852
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,19462,514,1.22 [1.08-1.37],0.0014028208817651
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XI Diseases of the digestive system,Diseases of liver,19471,122,1.41 [1.15-1.71],0.0007136838204599
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XII Diseases of the skin and subcutaneous tissue,"Cutaneous abscess, furuncle and carbuncle",19026,85,1.38 [1.09-1.75],0.0084875981810028
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,16193,1780,1.12 [1.03-1.21],0.0063465942811582
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,14754,341,1.31 [1.14-1.50],0.0001671757915009
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,14549,136,1.33 [1.07-1.64],0.0086568209585063
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,15531,1943,1.14 [1.06-1.24],0.0005356841936661
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,17411,1071,1.17 [1.07-1.28],0.0007846496733513
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,17948,214,1.26 [1.06-1.51],0.0084698423011292
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,18005,54,1.57 [1.24-1.99],0.0001881816325027
RNF43,E3 ubiquitin-protein ligase RNF43,Chapter XIV Diseases of the genitourinary system,Urethral stricture,17768,114,1.52 [1.26-1.82],9.602816555250808e-06
