Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SCN3B,Sodium channel subunit beta-3,Chapter XI Diseases of the digestive system,Ventral hernia,15358,78,1.55 [1.18-2.03],0.00159930810508
SCN3B,Sodium channel subunit beta-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,17266,146,1.42 [1.11-1.81],0.0057027321600252
SCN3B,Sodium channel subunit beta-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],17258,138,1.41 [1.10-1.82],0.0072953109530359
