Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GALNT7,N-acetylgalactosaminyltransferase 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,20843,149,2.75 [1.33-5.66],0.0062243096942607
GALNT7,N-acetylgalactosaminyltransferase 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,21389,695,8.07 [5.65-11.53],1.7177544424231735e-30
GALNT7,N-acetylgalactosaminyltransferase 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,21362,668,7.95 [5.53-11.42],3.4531805701320465e-29
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,17982,84,0.21 [0.09-0.50],0.0003428674794585
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,23504,59,0.20 [0.07-0.53],0.0012417143481402
GALNT7,N-acetylgalactosaminyltransferase 7,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,23202,72,5.49 [2.01-14.99],0.0008900329767138
GALNT7,N-acetylgalactosaminyltransferase 7,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",20698,72,8.10 [2.87-22.86],7.636679538653931e-05
GALNT7,N-acetylgalactosaminyltransferase 7,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of ear,22656,98,0.33 [0.15-0.73],0.006117114324039
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,22217,88,0.24 [0.11-0.54],0.0006053465696341
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter X Diseases of the respiratory system,Early onset COPD,22295,188,0.28 [0.16-0.50],1.5060393595067932e-05
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",22327,220,0.34 [0.19-0.58],8.478816240574368e-05
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter X Diseases of the respiratory system,"Other chronic obstructive pulmonary disease, including avohilmo",22327,220,0.34 [0.19-0.58],8.478816240574368e-05
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter X Diseases of the respiratory system,Other diseases of pleura,21430,280,0.42 [0.26-0.68],0.0004484679574049
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,22231,124,0.31 [0.15-0.62],0.0010298814312683
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,22600,76,0.29 [0.12-0.72],0.0075478123126342
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter XI Diseases of the digestive system,Ventral hernia,18170,96,0.22 [0.10-0.49],0.0001770597192938
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter XI Diseases of the digestive system,Crohn's disease NAS,22199,57,0.23 [0.08-0.62],0.003745414181736
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,16574,183,0.40 [0.21-0.73],0.0028384237236557
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter XI Diseases of the digestive system,Constipation,22038,167,0.38 [0.20-0.70],0.0021073204089253
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter XI Diseases of the digestive system,Cholelithiasis,22339,265,0.49 [0.29-0.80],0.0050558984961263
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,20690,116,2.98 [1.34-6.64],0.007614944902146
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified soft tissue disorders,20437,142,0.41 [0.21-0.80],0.008786918929437
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,20806,306,0.41 [0.26-0.66],0.0002130239086597
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter XIV Diseases of the genitourinary system,Acute renal failure,20832,73,0.29 [0.12-0.73],0.0080922689415311
GALNT7,N-acetylgalactosaminyltransferase 7,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,20850,91,0.15 [0.07-0.34],2.314640080745026e-06
