Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ENO2,Gamma-enolase,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,16148,3779,0.89 [0.84-0.94],9.304400255125444e-05
ENO2,Gamma-enolase,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",21192,1686,0.85 [0.79-0.91],6.379687671656093e-06
ENO2,Gamma-enolase,Chapter IX Diseases of the circulatory system,Angina pectoris,20448,942,0.79 [0.72-0.87],1.836705354541711e-06
ENO2,Gamma-enolase,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,20923,1440,0.86 [0.80-0.93],0.0001795407268675
ENO2,Gamma-enolase,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,11833,136,0.69 [0.54-0.89],0.0035445019495399
ENO2,Gamma-enolase,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,12303,606,0.82 [0.72-0.93],0.0013984354673785
ENO2,Gamma-enolase,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,18762,129,0.60 [0.47-0.78],8.315204023231835e-05
ENO2,Gamma-enolase,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,15921,5636,0.93 [0.89-0.98],0.003159726647917
ENO2,Gamma-enolase,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",19985,2005,0.88 [0.83-0.94],0.0002129986109528
ENO2,Gamma-enolase,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,18631,651,0.83 [0.74-0.93],0.0009414160194214
ENO2,Gamma-enolase,Chapter XI Diseases of the digestive system,Other diseases of intestines,18461,1815,0.89 [0.83-0.95],0.0006214958619535
ENO2,Gamma-enolase,Chapter XI Diseases of the digestive system,Diseases of liver,23077,142,0.70 [0.55-0.88],0.0026222410594493
ENO2,Gamma-enolase,Chapter XI Diseases of the digestive system,Other diseases of liver,23016,81,0.64 [0.47-0.88],0.0053557512246113
ENO2,Gamma-enolase,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,20747,1491,0.90 [0.84-0.97],0.0066307231230285
