Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter VI Diseases of the nervous system,Epilepsy,19054,141,0.76 [0.63-0.92],0.0050018638178653
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,13798,3154,0.90 [0.86-0.95],0.0001376385650155
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,19930,53,0.63 [0.47-0.86],0.0033921526726797
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",18181,1391,0.87 [0.81-0.93],2.577497830696724e-05
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Angina pectoris,17562,772,0.84 [0.77-0.92],0.0001076854670083
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,17955,1186,0.88 [0.82-0.94],0.0003107494684862
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,10176,114,0.72 [0.58-0.90],0.0031691717470677
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,10581,519,0.78 [0.70-0.87],1.0180562808730968e-05
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,16160,114,0.58 [0.47-0.72],4.786221807593674e-07
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter XI Diseases of the digestive system,Diseases of liver,19772,122,0.75 [0.61-0.92],0.005511500237391
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,17683,53,1.09 [1.09-1.09],0.0
