Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20714.Liking for salami,PTGR1,Prostaglandin reductase 1,35360,0.218710709644032,0.0272110730315436,0.165377006502206,0.272044412785857,1.09002042557814e-15
Diet and food preferences,X20714.Liking for salami,ALCAM,CD166 antigen,36350,-0.805817798485441,0.101476109584194,-1.00471097327046,-0.606924623700421,2.31379941519262e-15
Diet and food preferences,X20714.Liking for salami,PTGDS,Prostaglandin-H2 D-isomerase,36202,-0.481934983714417,0.0658897732407744,-0.611078939266335,-0.3527910281625,2.87595161799857e-13
Diet and food preferences,X20714.Liking for salami,FOLR1,Folate receptor alpha,36266,-0.499431570321947,0.0690424419096017,-0.634754756464766,-0.364108384179128,5.19533146658321e-13
Diet and food preferences,X20714.Liking for salami,PCDH9,Protocadherin-9,35325,-0.483769167730647,0.0678910111520468,-0.616835549588659,-0.350702785872636,1.1547739040085e-12
Diet and food preferences,X20714.Liking for salami,BTN2A1,Butyrophilin subfamily 2 member A1,36293,-0.538258195811352,0.076279653903442,-0.687766317462099,-0.388750074160606,1.87081096770672e-12
Diet and food preferences,X20714.Liking for salami,FGFR2,Fibroblast growth factor receptor 2,36292,-0.632203195244006,0.0939201948384539,-0.816286777127376,-0.448119613360637,1.81319715346242e-11
Diet and food preferences,X20714.Liking for salami,HAVCR2,Hepatitis A virus cellular receptor 2,36265,-0.381090571542094,0.0567133719017708,-0.492248780469564,-0.269932362614623,1.96435666562942e-11
Diet and food preferences,X20714.Liking for salami,MANSC1,MANSC domain-containing protein 1,36292,-0.476232501857073,0.0719171179726958,-0.617190053083557,-0.335274950630589,3.80383775471046e-11
Diet and food preferences,X20714.Liking for salami,GFRA1,GDNF family receptor alpha-1,36310,-0.475567787444847,0.0724228451448774,-0.617516563928806,-0.333619010960887,5.51274979276814e-11
Diet and food preferences,X20714.Liking for salami,TGFBR2,TGF-beta receptor type-2,36292,-0.405583551515636,0.0619864918861698,-0.527077075612529,-0.284090027418743,6.44570329570136e-11
Diet and food preferences,X20714.Liking for salami,DSC2,Desmocollin-2,36179,-0.385755263637194,0.0598817649901816,-0.50312352301795,-0.268387004256438,1.25796005659677e-10
Diet and food preferences,X20714.Liking for salami,AGER,Advanced glycosylation end product-specific receptor,36255,-0.308688178537535,0.047985933212811,-0.402740607634645,-0.214635749440426,1.33391682834031e-10
Diet and food preferences,X20714.Liking for salami,EPHB6,Ephrin type-B receptor 6,36173,-0.400101416269007,0.0627251561484404,-0.52304272231995,-0.277160110218064,1.90096222919349e-10
Diet and food preferences,X20714.Liking for salami,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,36318,-0.40243080143811,0.0633302801660222,-0.526558150563514,-0.278303452312706,2.22041691875151e-10
Diet and food preferences,X20714.Liking for salami,DLL1,Delta-like protein 1,36292,-0.422679858814308,0.0668146628293322,-0.553636597959799,-0.291723119668817,2.66637331444342e-10
Diet and food preferences,X20714.Liking for salami,NECTIN4,Nectin-4,36292,-0.399345429108387,0.0636109538151153,-0.524022898586013,-0.274667959630761,3.63340707919248e-10
Diet and food preferences,X20714.Liking for salami,PRND,Prion-like protein doppel,35350,-0.280021109571055,0.0451618479791961,-0.36853833161028,-0.191503887531831,5.99823308476165e-10
Diet and food preferences,X20714.Liking for salami,PRRT3,Proline-rich transmembrane protein 3,35207,-0.378465285992632,0.0610464950170521,-0.498116416226054,-0.25881415575921,6.03636730404335e-10
Diet and food preferences,X20714.Liking for salami,POF1B,Protein POF1B,35166,-0.316474330459731,0.0513256969826834,-0.41707269654579,-0.215875964373672,7.46292476470765e-10
Diet and food preferences,X20714.Liking for salami,PODXL2,Podocalyxin-like protein 2,36292,-0.429580076321051,0.0700041607342211,-0.566788231360124,-0.292371921281977,8.8905849495888e-10
Diet and food preferences,X20714.Liking for salami,CD300E,CMRF35-like molecule 2,36299,-0.294649682808512,0.0480160715094948,-0.388761182967122,-0.200538182649903,8.89085337549687e-10
Diet and food preferences,X20714.Liking for salami,GPC1,Glypican-1,36318,-0.396115608860088,0.0652098926432583,-0.523926998440874,-0.268304219279301,1.30805555804684e-09
Diet and food preferences,X20714.Liking for salami,CD79B,B-cell antigen receptor complex-associated protein beta chain,36327,-0.249741770494362,0.0416816053589781,-0.331437716997959,-0.168045823990765,2.1783499774788e-09
Diet and food preferences,X20714.Liking for salami,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,36314,-0.310201027900133,0.0519005193191464,-0.41192604576566,-0.208476010034606,2.38503108714199e-09
Diet and food preferences,X20714.Liking for salami,VWC2,Brorin,36161,-0.298631526496876,0.0504444347867056,-0.397502618678819,-0.199760434314933,3.37234885913289e-09
Diet and food preferences,X20714.Liking for salami,CDHR2,Cadherin-related family member 2,36216,0.163128621170943,0.0279493313877242,0.108347931651004,0.217909310690883,5.56580008342626e-09
Diet and food preferences,X20714.Liking for salami,RNF149,E3 ubiquitin-protein ligase RNF149,35207,-0.438699476459573,0.0755698375707737,-0.586816358098289,-0.290582594820856,6.75694748783789e-09
Diet and food preferences,X20714.Liking for salami,C1QA,Complement C1q subcomponent subunit A,36289,-0.503758465594849,0.0868219633731988,-0.673929513806319,-0.33358741738338,6.8271309898983e-09
Diet and food preferences,X20714.Liking for salami,IL18BP,Interleukin-18-binding protein,36292,-0.372213958819768,0.0641563287411739,-0.497960363152469,-0.246467554487067,6.84848775741485e-09
Diet and food preferences,X20714.Liking for salami,NCS1,Neuronal calcium sensor 1,36318,-0.395507549793948,0.0687842178912055,-0.530324616860711,-0.260690482727185,9.29530323724859e-09
Diet and food preferences,X20714.Liking for salami,IL1R1,Interleukin-1 receptor type 1,36252,-0.502044910926539,0.087765720160457,-0.674065722441035,-0.330024099412043,1.10701641491042e-08
Diet and food preferences,X20714.Liking for salami,MIA,Melanoma-derived growth regulatory protein,36292,-0.298548950443932,0.0525546732490095,-0.40155611001199,-0.195541790875873,1.39434607046414e-08
Diet and food preferences,X20714.Liking for salami,PDCD1,Programmed cell death protein 1,36307,-0.24717122692361,0.0436586452600656,-0.332742171633339,-0.161600282213881,1.55954719613289e-08
Diet and food preferences,X20714.Liking for salami,CSF1,Macrophage colony-stimulating factor 1,36293,-0.423106781319565,0.0748694203279972,-0.56985084516244,-0.276362717476691,1.65454654522422e-08
Diet and food preferences,X20714.Liking for salami,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,36265,-0.387187680976714,0.0686541781396559,-0.52174987013044,-0.252625491822989,1.76950183308869e-08
Diet and food preferences,X20714.Liking for salami,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,35325,-0.390189935642639,0.0697095537453077,-0.526820660983442,-0.253559210301836,2.27073649433281e-08
Diet and food preferences,X20714.Liking for salami,LTBR,Tumor necrosis factor receptor superfamily member 3,36235,-0.393992868458826,0.0705128450856315,-0.532198044826664,-0.255787692090989,2.38936289551589e-08
