Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20620.Liking for blue cheese,BGLAP,Osteocalcin,35366,-0.199055592007453,0.0256890126289548,-0.249406056760204,-0.148705127254701,1.07902247158359e-14
Diet and food preferences,X20620.Liking for blue cheese,PTGDS,Prostaglandin-H2 D-isomerase,36202,-0.475864969944195,0.0670723694363505,-0.607326814039442,-0.344403125848948,1.42253657517072e-12
Diet and food preferences,X20620.Liking for blue cheese,C4BPB,C4b-binding protein beta chain,36292,-0.348324325036595,0.0491406364237932,-0.44463997242723,-0.252008677645961,1.48852809882889e-12
Diet and food preferences,X20620.Liking for blue cheese,PTGR1,Prostaglandin reductase 1,35360,0.18915115732475,0.0273137122251662,0.135616281363424,0.242686033286075,4.79804238457294e-12
Diet and food preferences,X20620.Liking for blue cheese,VWC2,Brorin,36161,-0.340504475422465,0.0512403039668699,-0.44093547119753,-0.2400734796474,3.25601657693934e-11
Diet and food preferences,X20620.Liking for blue cheese,PODXL2,Podocalyxin-like protein 2,36292,-0.465718953072453,0.0704111255281337,-0.603724759107595,-0.327713147037311,4.00541363832968e-11
Diet and food preferences,X20620.Liking for blue cheese,GFRA1,GDNF family receptor alpha-1,36310,-0.474905498230032,0.0721801192035587,-0.616378531869007,-0.333432464591057,5.05750343167172e-11
Diet and food preferences,X20620.Liking for blue cheese,ALCAM,CD166 antigen,36350,-0.643868052035629,0.101815522019313,-0.843426475193482,-0.444309628877775,2.70460650713585e-10
Diet and food preferences,X20620.Liking for blue cheese,DSC2,Desmocollin-2,36179,-0.375911433877261,0.0597200716029368,-0.492962774219017,-0.258860093535505,3.2696402759148e-10
Diet and food preferences,X20620.Liking for blue cheese,DLL1,Delta-like protein 1,36292,-0.422663129814948,0.0674407907854495,-0.554847079754429,-0.290479179875467,3.89202243525948e-10
Diet and food preferences,X20620.Liking for blue cheese,HAVCR2,Hepatitis A virus cellular receptor 2,36265,-0.357534767425876,0.0571776092998953,-0.469602881653671,-0.245466653198082,4.25960963719386e-10
Diet and food preferences,X20620.Liking for blue cheese,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,36265,-0.346829381789718,0.0556651079359976,-0.455932993344274,-0.237725770235163,4.91217229715412e-10
Diet and food preferences,X20620.Liking for blue cheese,FGFR2,Fibroblast growth factor receptor 2,36292,-0.578784588483324,0.0945935257980388,-0.76418789904748,-0.393381277919168,9.93952071965696e-10
Diet and food preferences,X20620.Liking for blue cheese,IL18R1,Interleukin-18 receptor 1,36327,-0.34503550245546,0.0579064820842809,-0.458532207340651,-0.23153879757027,2.66700100289839e-09
Diet and food preferences,X20620.Liking for blue cheese,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,36314,-0.313598964580174,0.0527619552893049,-0.417012396947211,-0.210185532213136,2.91906294946651e-09
Diet and food preferences,X20620.Liking for blue cheese,PCDH9,Protocadherin-9,35325,-0.407111795055926,0.0685331205868581,-0.541436711406168,-0.272786878705684,3.00015199354984e-09
Diet and food preferences,X20620.Liking for blue cheese,NECTIN4,Nectin-4,36292,-0.378642846930016,0.0640173202209355,-0.504116794563049,-0.253168899296982,3.47954585503116e-09
Diet and food preferences,X20620.Liking for blue cheese,TGFBR2,TGF-beta receptor type-2,36292,-0.365560052318964,0.0623859793068232,-0.487836571760338,-0.243283532877591,4.84623620954126e-09
Diet and food preferences,X20620.Liking for blue cheese,MANSC1,MANSC domain-containing protein 1,36292,-0.416187061748679,0.0714173763327358,-0.556165119360841,-0.276209004136517,5.8718960781899e-09
Diet and food preferences,X20620.Liking for blue cheese,CST3,Cystatin-C,36279,-0.414136278691606,0.0716280099529847,-0.554527178199456,-0.273745379183756,7.70677668643252e-09
Diet and food preferences,X20620.Liking for blue cheese,MIA,Melanoma-derived growth regulatory protein,36292,-0.307487798811813,0.0533147582033986,-0.411984724890474,-0.202990872733152,8.38882167069259e-09
Diet and food preferences,X20620.Liking for blue cheese,DRAXIN,Draxin,36181,-0.258756332342828,0.044881274522885,-0.346723630407682,-0.170789034277973,8.49665598277406e-09
Diet and food preferences,X20620.Liking for blue cheese,NBL1,Neuroblastoma suppressor of tumorigenicity 1,36292,-0.437929007666296,0.0761130453280388,-0.587110576509251,-0.28874743882334,9.09682536368097e-09
Diet and food preferences,X20620.Liking for blue cheese,NPDC1,Neural proliferation differentiation and control protein 1,36244,-0.373534741268147,0.0651685943772774,-0.50126518624761,-0.245804296288683,1.03464973351733e-08
