Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Physical activities,X1070.Time spent watching television (TV),MYOM3,Myomesin-3,48054,-0.209061154891113,0.0162585925404862,-0.240927996270466,-0.17719431351176,1.10959026549648e-37
Physical activities,X1070.Time spent watching television (TV),ITGAV,Integrin alpha-V,51526,-0.980084501176228,0.0789388954553152,-1.13480473626865,-0.82536426608381,2.80757197581724e-35
Physical activities,X1070.Time spent watching television (TV),REN,Renin,51358,0.197641456679063,0.0160024998074534,0.166276557056454,0.229006356301671,6.29523768616522e-35
Physical activities,X1070.Time spent watching television (TV),GDF15,Growth/differentiation factor 15,51623,0.351755475787336,0.0297777902536422,0.293391006890198,0.410119944684475,4.17978658948903e-32
Physical activities,X1070.Time spent watching television (TV),CFH,Complement factor H,47353,0.796489748114658,0.0678666096466791,0.663471193207167,0.929508303022149,1.0833914556346e-31
Physical activities,X1070.Time spent watching television (TV),FGFR2,Fibroblast growth factor receptor 2,51437,0.682977275777583,0.0589510382351572,0.567433240836675,0.798521310718491,5.98977088815877e-31
Physical activities,X1070.Time spent watching television (TV),LEP,Leptin,51358,0.218158877389223,0.0190916241910987,0.18073929397467,0.255578460803776,3.72575415077837e-30
Physical activities,X1070.Time spent watching television (TV),LGALS9,Galectin-9,51337,0.456891658113673,0.0404818898455933,0.37754715401631,0.536236162211036,1.84542161917924e-29
Physical activities,X1070.Time spent watching television (TV),ITGA11,Integrin alpha-11,51308,-0.419374956695455,0.0375635553967725,-0.492999525273129,-0.345750388117781,7.2741904163631e-29
Physical activities,X1070.Time spent watching television (TV),GFRA1,GDNF family receptor alpha-1,51489,0.4977823948552,0.0449186433540546,0.409741853881254,0.585822935829147,1.82332138577303e-28
Physical activities,X1070.Time spent watching television (TV),CCL22,C-C motif chemokine 22,51151,0.27330664049362,0.0247766818149857,0.224744344136248,0.321868936850992,3.21966392479033e-28
