Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20636.Liking for cheesecake,OXT,Oxytocin-neurophysin 1,36329,-0.0776862277849264,0.0138927993822649,-0.104916114574166,-0.0504563409956873,2.33004046562312e-08
Diet and food preferences,X20636.Liking for cheesecake,DMP1,Dentin matrix acidic phosphoprotein 1,35207,0.209504207195204,0.0378870838633309,0.135245522823076,0.283762891567332,3.34306892401318e-08
Diet and food preferences,X20636.Liking for cheesecake,FGF21,Fibroblast growth factor 21,36310,-0.0923239519844417,0.0171368700412371,-0.125912217265266,-0.058735686703617,7.375787025981e-08
Diet and food preferences,X20636.Liking for cheesecake,MAMDC4,Apical endosomal glycoprotein,35323,-0.227690120787622,0.0426129928275756,-0.311211586729671,-0.144168654845574,9.46142784111214e-08
Diet and food preferences,X20636.Liking for cheesecake,C4BPB,C4b-binding protein beta chain,36292,0.249559573673594,0.0482832733249288,0.154924357956734,0.344194789390455,2.42228033789603e-07
Diet and food preferences,X20636.Liking for cheesecake,CDHR5,Cadherin-related family member 5,36244,0.240606091887298,0.0486539482286186,0.145244353359206,0.33596783041539,7.78059711604247e-07
Diet and food preferences,X20636.Liking for cheesecake,TP53BP1,TP53-binding protein 1,35166,0.12363955371289,0.0252690662825464,0.0741121837990986,0.173166923626681,1.01960744373137e-06
Diet and food preferences,X20636.Liking for cheesecake,SUSD5,Sushi domain-containing protein 5,35182,0.326505062302491,0.0669977817667904,0.195189410039582,0.4578207145654,1.12540367715326e-06
Diet and food preferences,X20636.Liking for cheesecake,PTGR1,Prostaglandin reductase 1,35360,-0.127550006248243,0.0271645751659182,-0.180792573573442,-0.074307438923043,2.71782578310658e-06
Diet and food preferences,X20636.Liking for cheesecake,OMD,Osteomodulin,36293,0.214383148893187,0.0458179216815305,0.124580022397388,0.304186275388987,2.93591476812839e-06
Diet and food preferences,X20636.Liking for cheesecake,ACAN,Aggrecan core protein,36178,0.324394792340741,0.0705849576253788,0.186048275394999,0.462741309286483,4.38664550742481e-06
Diet and food preferences,X20636.Liking for cheesecake,HRC,Sarcoplasmic reticulum histidine-rich calcium-binding protein,35207,0.307486937035497,0.067776777230199,0.174644453664306,0.440329420406687,5.82372768831303e-06
Diet and food preferences,X20636.Liking for cheesecake,PTPRS,Receptor-type tyrosine-protein phosphatase S,36350,0.355386302211941,0.0784765200078937,0.201572322996469,0.509200281427412,6.03479083022121e-06
Diet and food preferences,X20636.Liking for cheesecake,CNDP1,Beta-Ala-His dipeptidase,36292,-0.186134650810234,0.0431466990213904,-0.270702180892159,-0.101567120728309,1.62506272743623e-05
Diet and food preferences,X20636.Liking for cheesecake,FBLN2,Fibulin-2,35366,0.309993972579091,0.0737889698659854,0.16536759164176,0.454620353516423,2.6938376654164e-05
Diet and food preferences,X20636.Liking for cheesecake,FGF23,Fibroblast growth factor 23,36308,0.172338857933377,0.0411781679027296,0.0916296488440266,0.253048067022727,2.88350686912739e-05
Diet and food preferences,X20636.Liking for cheesecake,KITLG,Kit ligand,36244,0.223909618577565,0.0539523010757227,0.118163108469149,0.329656128685982,3.36186526223878e-05
Diet and food preferences,X20636.Liking for cheesecake,ACY1,Aminoacylase-1,36244,-0.139420457961665,0.0336522658536544,-0.205378899034828,-0.0734620168885026,3.46843852858015e-05
Diet and food preferences,X20636.Liking for cheesecake,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,35325,0.120580082869652,0.0291283975565849,0.0634884236587453,0.177671742080558,3.52575092323262e-05
Diet and food preferences,X20636.Liking for cheesecake,PCDH9,Protocadherin-9,35325,0.280115551240962,0.0681998941270061,0.14644375875203,0.413787343729894,4.05576563961512e-05
Diet and food preferences,X20636.Liking for cheesecake,FLT3LG,Fms-related tyrosine kinase 3 ligand,36327,-0.233268986267005,0.0571647039244394,-0.345311805958907,-0.121226166575104,4.54008357379045e-05
Diet and food preferences,X20636.Liking for cheesecake,PAG1,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1,36114,0.141312653636903,0.0348423927177054,0.0730215639102008,0.209603743363606,5.05194098350628e-05
Diet and food preferences,X20636.Liking for cheesecake,ESM1,Endothelial cell-specific molecule 1,36263,0.221205424333393,0.0563239833851008,0.110810416898596,0.331600431768191,8.66959316571354e-05
Diet and food preferences,X20636.Liking for cheesecake,MANSC1,MANSC domain-containing protein 1,36292,0.278716873775565,0.0713085392883105,0.138952136770477,0.418481610780654,9.36955908189857e-05
Diet and food preferences,X20636.Liking for cheesecake,SPINK2,Serine protease inhibitor Kazal-type 2,35224,0.235764551843386,0.0619132385724772,0.114414604241331,0.357114499445441,0.000141497931224291
Diet and food preferences,X20636.Liking for cheesecake,LTBP2,Latent-transforming growth factor beta-binding protein 2,36350,0.233425851820477,0.0621244372810007,0.111661954749716,0.355189748891238,0.000173060094289388
Diet and food preferences,X20636.Liking for cheesecake,APOL1,Apolipoprotein L1,35359,-0.145299385830381,0.0388448414618798,-0.221435275095666,-0.0691634965650968,0.000185318851448816
Diet and food preferences,X20636.Liking for cheesecake,PRTN3,Myeloblastin,36087,0.145255371457056,0.0389505493162285,0.0689122947972485,0.221598448116864,0.000193612284141273
Diet and food preferences,X20636.Liking for cheesecake,WIF1,Wnt inhibitory factor 1,36318,0.206740194356304,0.0556593031834212,0.0976479601167988,0.31583242859581,0.000205256240486423
Diet and food preferences,X20636.Liking for cheesecake,MIA,Melanoma-derived growth regulatory protein,36292,0.193978164113585,0.052847414983268,0.0903972307463796,0.29755909748079,0.000243823998866986
Diet and food preferences,X20636.Liking for cheesecake,FGFBP1,Fibroblast growth factor-binding protein 1,36292,0.217765714028551,0.0598737642171523,0.100413136162932,0.335118291894169,0.000277703086087856
