Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X2149.Lifetime number of sexual partners,PTGR1,Prostaglandin reductase 1,44909,0.172518318605199,0.0178728778661604,0.137487477987524,0.207549159222873,5.5197474057457e-22
Health and medical history,X2149.Lifetime number of sexual partners,OXT,Oxytocin-neurophysin 1,47365,0.0856340889815712,0.009114410368409,0.0677698446594895,0.103498333303653,6.35460251057007e-21
Health and medical history,X2149.Lifetime number of sexual partners,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,44835,-0.161399555928281,0.0189770225668199,-0.198594520159248,-0.124204591697314,1.97841239640868e-17
Health and medical history,X2149.Lifetime number of sexual partners,FGF21,Fibroblast growth factor 21,47323,0.0874634555399138,0.0109108827746677,0.0660781253015651,0.108848785778262,1.15676759281952e-15
Health and medical history,X2149.Lifetime number of sexual partners,ADA2,Adenosine deaminase 2,47137,-0.232385289626419,0.02935500909187,-0.289921107446484,-0.174849471806354,2.58702648464364e-15
Health and medical history,X2149.Lifetime number of sexual partners,C4BPB,C4b-binding protein beta chain,47280,-0.248786617597377,0.0316187005684741,-0.310759270711586,-0.186813964483168,3.7953716456794e-15
Health and medical history,X2149.Lifetime number of sexual partners,ALCAM,CD166 antigen,47442,-0.497677939689747,0.0649514379675651,-0.624982758106175,-0.370373121273319,1.91738184780654e-14
Health and medical history,X2149.Lifetime number of sexual partners,DSC2,Desmocollin-2,47043,-0.270328424836887,0.0372671950820508,-0.343372127197706,-0.197284722476067,4.2187527508078e-13
Health and medical history,X2149.Lifetime number of sexual partners,PTPRS,Receptor-type tyrosine-protein phosphatase S,47442,-0.364642096736481,0.050816460777908,-0.46424235986118,-0.265041833611781,7.47154844365577e-13
Health and medical history,X2149.Lifetime number of sexual partners,CNTN1,Contactin-1,47442,-0.321222210220089,0.0455441825631875,-0.410488808043936,-0.231955612396241,1.81398575185837e-12
Health and medical history,X2149.Lifetime number of sexual partners,NOTCH1,Neurogenic locus notch homolog protein 1,47442,-0.546723700254148,0.0797688196423762,-0.703070586753205,-0.39037681375509,7.41845471266502e-12
Health and medical history,X2149.Lifetime number of sexual partners,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,47365,-0.185461131000953,0.0275830241661223,-0.239523858366552,-0.131398403635353,1.82383464711258e-11
Health and medical history,X2149.Lifetime number of sexual partners,MANSC1,MANSC domain-containing protein 1,47280,-0.307303772142013,0.0460732821123064,-0.397607405082134,-0.217000139201893,2.63402251269715e-11
Health and medical history,X2149.Lifetime number of sexual partners,VWA1,von Willebrand factor A domain-containing protein 1,47323,0.198332415455705,0.0303929723867419,0.138762189577691,0.257902641333719,6.95224300350744e-11
Health and medical history,X2149.Lifetime number of sexual partners,SLITRK1,SLIT and NTRK-like protein 1,44457,-0.300341054144589,0.0470081370966202,-0.392477002853965,-0.208205105435214,1.71668231874652e-10
Health and medical history,X2149.Lifetime number of sexual partners,FOLR1,Folate receptor alpha,47199,-0.278223121031659,0.043575421712236,-0.363630947587641,-0.192815294475676,1.75745760424273e-10
Health and medical history,X2149.Lifetime number of sexual partners,NCAM1,Neural cell adhesion molecule 1,47323,-0.268491765457303,0.0421134282204546,-0.351034084769394,-0.185949446145212,1.8683965298399e-10
Health and medical history,X2149.Lifetime number of sexual partners,VASN,Vasorin,46955,-0.298879560364498,0.0475862388393915,-0.392148588489705,-0.20561053223929,3.44666334238294e-10
Health and medical history,X2149.Lifetime number of sexual partners,MPO,Myeloperoxidase,47235,-0.169325973128502,0.026982302067208,-0.22221128518023,-0.116440661076775,3.56581380267761e-10
Health and medical history,X2149.Lifetime number of sexual partners,VCAM1,Vascular cell adhesion protein 1,47282,-0.291435801156608,0.0464863004099251,-0.382548949960061,-0.200322652353155,3.70927682988881e-10
