Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,FGF21,Fibroblast growth factor 21,36310,-0.112132997208764,0.017363719737374,-0.146165887894017,-0.0781001065235109,1.13171602670246e-10
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,CGREF1,Cell growth regulator with EF hand domain protein 1,36244,-0.277393179029345,0.0457209278565668,-0.367006197628216,-0.187780160430474,1.3699418611538e-09
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,FSTL3,Follistatin-related protein 3,36255,-0.35845940534398,0.0654236820253539,-0.486689822113674,-0.230228988574287,4.42392457830672e-08
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,ERBB4,Receptor tyrosine-protein kinase erbB-4,36292,0.452430281996501,0.0836584496896636,0.28845972060476,0.616400843388241,6.57887387442741e-08
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,ASGR1,Asialoglycoprotein receptor 1,36181,-0.375707782932982,0.069524254459945,-0.511975321674474,-0.23944024419149,6.73326957230972e-08
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,ASGR2,Asialoglycoprotein receptor 2,35359,-0.442430925328311,0.0862432936343934,-0.611467780851722,-0.2733940698049,2.98558581727722e-07
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,ACY1,Aminoacylase-1,36244,-0.177005650103147,0.0345759784363466,-0.244774567838387,-0.109236732367908,3.14758529853159e-07
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,ADM,Pro-adrenomedullin,36318,-0.379679150011005,0.0770042839869978,-0.53060754662552,-0.228750753396489,8.38241827457095e-07
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,TSPAN8,Tetraspanin-8,35325,-0.108666401175547,0.0222110950977652,-0.152200147567167,-0.0651326547839275,1.02142009038432e-06
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,MEGF10,Multiple epidermal growth factor-like domains protein 10,36263,0.249767490893455,0.0520270248083282,0.147794522269131,0.351740459517778,1.61345028265294e-06
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,CDHR2,Cadherin-related family member 2,36216,-0.135060332429977,0.0283817880999953,-0.190688637105968,-0.0794320277539858,1.98748349785246e-06
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,STC1,Stanniocalcin-1,36329,-0.210544461157093,0.0448649550637349,-0.298479773082013,-0.122609149232172,2.74456437815633e-06
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,CXADR,Coxsackievirus and adenovirus receptor,36229,-0.174508484261859,0.0377689516321178,-0.24853562946081,-0.100481339062908,3.89789823263984e-06
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,RBP5,Retinol-binding protein 5,36216,-0.164416029026444,0.0370046407274515,-0.236945124852249,-0.0918869332006391,9.0026241890846e-06
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,HAVCR1,Hepatitis A virus cellular receptor 1,36308,-0.141564550640571,0.0319313067996802,-0.204149911967944,-0.0789791893131975,9.4149289677007e-06
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,OXT,Oxytocin-neurophysin 1,36329,-0.0605043020988981,0.014143465406984,-0.0882254942965868,-0.0327831099012095,1.91132741419482e-05
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,CNTN1,Contactin-1,36350,0.298255579395127,0.0698910811480721,0.161269060344906,0.435242098445348,2.00287341215987e-05
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,PRAP1,Proline-rich acidic protein 1,35366,-0.237945478440573,0.0559864349996892,-0.347678891039964,-0.128212065841183,2.16870025702698e-05
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,LPL,Lipoprotein lipase,36244,0.171371543831683,0.0407932213849814,0.0914168299171189,0.251326257746246,2.69041411518871e-05
Diet and food preferences,X20746.Liking for whole grain breakfast cereal,GRN,Progranulin,36226,-0.347255851627178,0.083177510493524,-0.510283772194485,-0.184227931059871,3.01750258108889e-05
