Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29079.Sexually molested as a child,CNTN1,Contactin-1,35271,-0.612492995863896,0.159344783793522,-0.9248087720992,-0.300177219628593,0.000122369698136859
Mental health,X29079.Sexually molested as a child,ANPEP,Aminopeptidase N,35214,-0.598638140341493,0.170996274032941,-0.933790837446057,-0.263485443236928,0.000467080207382759
Mental health,X29079.Sexually molested as a child,CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,34262,0.243654600085483,0.0700028827690842,0.106448949858078,0.380860250312888,0.000504442226990664
Mental health,X29079.Sexually molested as a child,ICAM3,Intercellular adhesion molecule 3,35271,-0.591169435100731,0.175084381407065,-0.934334822658579,-0.248004047542882,0.000738797324785527
Mental health,X29079.Sexually molested as a child,MET,Hepatocyte growth factor receptor,35223,-0.750905817328245,0.224271027729324,-1.19047703167772,-0.311334602978771,0.000818349888169137
Mental health,X29079.Sexually molested as a child,CR2,Complement receptor type 2,35228,-0.305759630625503,0.0913950031118358,-0.484893836724702,-0.126625424526305,0.00082643723553993
Mental health,X29079.Sexually molested as a child,NTRK2,BDNF/NT-3 growth factors receptor,35193,-0.584469682436519,0.175688683447647,-0.928819501993907,-0.240119862879131,0.000883986302535403
Mental health,X29079.Sexually molested as a child,MEGF9,Multiple epidermal growth factor-like domains protein 9,35257,-0.757312874677345,0.22785942466446,-1.20391734701969,-0.310708402335002,0.000893917440122581
Mental health,X29079.Sexually molested as a child,NOTCH1,Neurogenic locus notch homolog protein 1,35271,-0.938703031521347,0.283614077565325,-1.49458662354938,-0.38281943949331,0.000939101484970459
Mental health,X29079.Sexually molested as a child,ANK2,Ankyrin-2,34262,0.196881042007758,0.0594869423655106,0.0802866349713576,0.313475449044159,0.00094065230444236
Mental health,X29079.Sexually molested as a child,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,35180,-0.464345827171968,0.140419350012121,-0.739567753195726,-0.189123901148211,0.000949075940876066
Mental health,X29079.Sexually molested as a child,CD109,CD109 antigen,35202,-0.427882140606688,0.130513021869442,-0.683687663470794,-0.172076617742581,0.00104967956975436
Mental health,X29079.Sexually molested as a child,MAGEA3,Melanoma-associated antigen 3,34363,-0.166070207873247,0.0512167071036305,-0.266454953796363,-0.0656854619501317,0.00119238304026393
Mental health,X29079.Sexually molested as a child,TNC,Tenascin,35228,-0.301471456258206,0.0946555737713476,-0.486996380850047,-0.115946531666364,0.00145525767420203
Mental health,X29079.Sexually molested as a child,ADGRG2,Adhesion G-protein coupled receptor G2,35193,-0.536845362331377,0.169814378044494,-0.869681543298584,-0.20400918136417,0.00157813617617029
Mental health,X29079.Sexually molested as a child,EGFR,Epidermal growth factor receptor,35271,-0.862506937195199,0.274682113746001,-1.40088388013736,-0.324129994253036,0.0016974759026311
Mental health,X29079.Sexually molested as a child,IL17RB,Interleukin-17 receptor B,35130,-0.267074356931851,0.0862809627925656,-0.43618504400528,-0.0979636698584227,0.00197461466882008
Mental health,X29079.Sexually molested as a child,FCN2,Ficolin-2,35176,-0.322355332044717,0.104701491978502,-0.52757025632258,-0.117140407766854,0.00208775850475025
Mental health,X29079.Sexually molested as a child,AOC3,Membrane primary amine oxidase,35228,-0.462906822573588,0.150873223173419,-0.75861833999349,-0.167195305153686,0.00216319636793047
Mental health,X29079.Sexually molested as a child,MARCO,Macrophage receptor MARCO,35193,-0.519115594812548,0.169525902880998,-0.851386364459305,-0.186844825165792,0.00220719114891683
Mental health,X29079.Sexually molested as a child,ERBB4,Receptor tyrosine-protein kinase erbB-4,35233,-0.569169251207053,0.18874533954597,-0.939110116717153,-0.199228385696952,0.00257589085950117
Mental health,X29079.Sexually molested as a child,NTRK3,NT-3 growth factor receptor,35262,-0.624769754390498,0.209382277500545,-1.03515901829157,-0.21438049048943,0.00285760769769626
Mental health,X29079.Sexually molested as a child,PAMR1,Inactive serine protease PAMR1,35202,-0.497164331947056,0.166726298279999,-0.823947876575854,-0.170380787318257,0.00287597855022506
Mental health,X29079.Sexually molested as a child,PRL,Prolactin,35262,0.179845158561255,0.0612827516100679,0.0597309654055215,0.299959351716988,0.00335146020917076
Mental health,X29079.Sexually molested as a child,THBS4,Thrombospondin-4,35199,-0.298452301285666,0.10183087450867,-0.49804081532266,-0.098863787248672,0.00339297318295735
Mental health,X29079.Sexually molested as a child,ROBO1,Roundabout homolog 1,35204,-0.549470995764757,0.192856448946638,-0.927469635700167,-0.171472355829347,0.00439895648304937
Mental health,X29079.Sexually molested as a child,CSPG5,Chondroitin sulfate proteoglycan 5,34298,0.249686051259851,0.0877127501347142,0.0777690609958116,0.421603041523891,0.00443606293623725
Mental health,X29079.Sexually molested as a child,CLEC4A,C-type lectin domain family 4 member A,35199,-0.354112813078218,0.124531570708332,-0.598194691666549,-0.110030934489887,0.00447635954409441
Mental health,X29079.Sexually molested as a child,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,35078,-0.42136718846584,0.148964067794583,-0.713336761343222,-0.129397615588458,0.00469030149332705
Mental health,X29079.Sexually molested as a child,DNER,Delta and Notch-like epidermal growth factor-related receptor,35180,-0.515929503884446,0.18247680358477,-0.873584038910595,-0.158274968858297,0.00470878874627298
Mental health,X29079.Sexually molested as a child,C9,Complement component C9,34460,-0.272671815403964,0.0965830423204778,-0.4619745783521,-0.0833690524558273,0.0047727682004779
Mental health,X29079.Sexually molested as a child,OSMR,Oncostatin-M-specific receptor subunit beta,35233,-0.60692131606334,0.218130093815387,-1.0344562999415,-0.179386332185183,0.0054129072872428
Mental health,X29079.Sexually molested as a child,ITGB1,Integrin beta-1,35201,-0.623304971376581,0.2240917413738,-1.06252478446923,-0.184085158283934,0.00542817579751586
Mental health,X29079.Sexually molested as a child,NRP2,Neuropilin-2,35202,-0.452393127133131,0.162701572723036,-0.77128820967028,-0.133498044595981,0.0054442888893766
Mental health,X29079.Sexually molested as a child,NRP1,Neuropilin-1,35233,-0.454169436577307,0.163373105806786,-0.774380723958608,-0.133958149196007,0.00545352581833472
Mental health,X29079.Sexually molested as a child,CD58,Lymphocyte function-associated antigen 3,35190,-0.694379194706345,0.25122853041306,-1.18678711431594,-0.201971275096749,0.00572834664625177
Mental health,X29079.Sexually molested as a child,SIL1,Nucleotide exchange factor SIL1,34322,0.333009037456831,0.121346264305362,0.0951703594183214,0.57084771549534,0.00608535593468861
