Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,FCGR2B,Low affinity immunoglobulin gamma Fc region receptor II-b,35097,-0.0742126405115023,0.0173837658453328,-0.108284821568354,-0.04014045945465,1.99359348086943e-05
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,COL18A1,Collagen alpha-1(XVIII) chain,35261,-0.0235944603997363,0.00664248119496591,-0.0366137235418695,-0.0105751972576031,0.000385136987703881
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,REN,Renin,35220,-0.0759730510034322,0.0220510994097944,-0.119193205846629,-0.0327528961602352,0.00057427832053668
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,CD99L2,CD99 antigen-like protein 2,35231,-0.0220218315002009,0.00686604039288785,-0.0354792706702611,-0.00856439233014068,0.00134660638388225
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,SMPD1,Sphingomyelin phosphodiesterase,35260,-0.0446316769195901,0.0140257098886642,-0.072122068301372,-0.0171412855378083,0.00146932196058362
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,SERPIND1,Heparin cofactor 2,34476,-0.0253307636762114,0.00803100822443619,-0.0410715397961064,-0.00958998755631648,0.00161885943408166
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,NPTX1,Neuronal pentraxin-1,35231,-0.0363042377534997,0.0115201514524092,-0.0588837346002217,-0.0137247409067777,0.0016330243821117
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,TF,Serotransferrin,34487,-0.0200741077600135,0.00640212608337045,-0.0326222748834196,-0.00752594063660743,0.00172478983342198
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,PLAUR,Urokinase plasminogen activator surface receptor,35189,-0.0233060002419442,0.00743616024859573,-0.0378808743291918,-0.00873112615469654,0.00173188018754071
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,PALM2,Paralemmin-2,34474,-0.0317991439387058,0.0103187685620611,-0.0520239303203456,-0.0115743575570659,0.0020689640309283
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,ITGAV,Integrin alpha-V,35280,0.0141403417383362,0.00460740955603788,0.00510981900850191,0.0231708644681704,0.00215690438565672
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,TPPP3,Tubulin polymerization-promoting protein family member 3,35080,-0.0352618095718148,0.0116593925763158,-0.0581142190213938,-0.0124094001222358,0.00250262264105045
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,IMMT,MICOS complex subunit MIC60,34455,-0.0363167491585864,0.0121679606773278,-0.0601659520861489,-0.0124675462310239,0.0028523580457273
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,SIGLEC5,Sialic acid-binding Ig-like lectin 5,35231,-0.104761858898545,0.0354336785148075,-0.174211868787568,-0.0353118490095225,0.00312294288923704
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,ASAH2,Neutral ceramidase,35173,-0.0492574573604686,0.0166610424782487,-0.0819131006178361,-0.0166018141031011,0.00312423976288089
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,SUOX,"Sulfite oxidase, mitochondrial",34476,-0.0530686130368665,0.0179626116537401,-0.0882753318781971,-0.017861894195536,0.00314667554504689
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,TLR3,Toll-like receptor 3,35292,0.0536775729086238,0.018248292095542,0.0179109204013615,0.0894442254158862,0.00327842768521296
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,PRSS8,Prostasin,35204,-0.0339049187275078,0.0116329784625527,-0.0567055565141111,-0.0111042809409045,0.00357514515695088
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,MIA,Melanoma-derived growth regulatory protein,35261,-0.0309638243333653,0.0106324262863988,-0.051803379854707,-0.0101242688120237,0.0036019340954077
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,GGT1,Glutathione hydrolase 1 proenzyme,35220,-0.0398490641716261,0.0137330409456492,-0.0667658244250986,-0.0129323039181537,0.00372497099255266
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,CCL24,C-C motif chemokine 24,35239,-0.0718899255048565,0.0248906722200245,-0.120675643056104,-0.0231042079536086,0.00388795180624665
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,IL6,Interleukin-6,35203,-0.0631038314495751,0.0219021148155757,-0.106031976488103,-0.0201756864110468,0.003975980558759
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,PIGR,Polymeric immunoglobulin receptor,35156,-0.0282694384464872,0.00982293182751824,-0.0475223848284229,-0.00901649206455139,0.00401751788412302
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,NT5C1A,Cytosolic 5'-nucleotidase 1A,34474,-0.0265655222996824,0.00926801389496531,-0.0447308295338144,-0.0084002150655504,0.00416855872102468
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,CSF1R,Macrophage colony-stimulating factor 1 receptor,34483,-0.0322902350320832,0.0115141721117473,-0.0548580123711079,-0.00972245769305849,0.00505957163435554
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,HDAC9,Histone deacetylase 9,34320,-0.0559374624399011,0.0200245177024365,-0.0951855171366766,-0.0166894077431256,0.00523428555541926
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,PDXDC1,Pyridoxal-dependent decarboxylase domain-containing protein 1,34295,0.0476754982220195,0.0170795469264932,0.0141995862460927,0.0811514101979462,0.00526791117811232
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,WNT9A,Protein Wnt-9a,35104,-0.0231671356113711,0.00839780750170334,-0.0396268383147097,-0.00670743290803261,0.00582081243265994
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,MYLPF,"Myosin regulatory light chain 2, skeletal muscle isoform",34337,-0.0368372715346062,0.0134710022318354,-0.0632404359090035,-0.0104341071602088,0.00626775895699505
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,FABP4,"Fatty acid-binding protein, adipocyte",35299,-0.0374194041803259,0.0137221018998652,-0.0643147239040616,-0.0105240844565901,0.00641064955986635
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,SIGLEC8,Sialic acid-binding Ig-like lectin 8,34345,-0.0354009905685455,0.0129978389937313,-0.0608767549962588,-0.00992522614083226,0.0064791222568487
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,35226,-0.0220736396177499,0.0081165595959549,-0.0379820964258215,-0.0061651828096783,0.00655518931484742
Lifestyle factors,X29167#5.Sports and social activities attended in person at least once a week_Other group activity,SCLY,Selenocysteine lyase,35259,-0.0356435023743644,0.0131398177239241,-0.0613975451132556,-0.00988945963547307,0.00669393604453224
