Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20653.Liking for diet fizzy drinks,RAB6A,Ras-related protein Rab-6A,36229,-0.21660831113236,0.043581095307403,-0.302027257934869,-0.13118936432985,6.84542528756444e-07
Diet and food preferences,X20653.Liking for diet fizzy drinks,APOL1,Apolipoprotein L1,35359,-0.204114226581353,0.041391121085144,-0.285240823908235,-0.12298762925447,8.38042124301243e-07
Diet and food preferences,X20653.Liking for diet fizzy drinks,TGFA,Protransforming growth factor alpha,36229,0.210210348272619,0.0442735614872906,0.12343416775753,0.296986528787709,2.09520734282843e-06
Diet and food preferences,X20653.Liking for diet fizzy drinks,APOC1,Apolipoprotein C-I,35356,-0.299715653896546,0.06528854812505,-0.427681208221644,-0.171750099571448,4.50691819566977e-06
Diet and food preferences,X20653.Liking for diet fizzy drinks,SIT1,Signaling threshold-regulating transmembrane adapter 1,36110,0.170500571369493,0.0372169513103639,0.0975553468011793,0.243445795937806,4.70293860032284e-06
Diet and food preferences,X20653.Liking for diet fizzy drinks,GDF15,Growth/differentiation factor 15,36350,0.231775829975079,0.0520624721742827,0.129733384513485,0.333818275436673,8.64150085634416e-06
Diet and food preferences,X20653.Liking for diet fizzy drinks,AREG,Amphiregulin,36216,0.231081209467424,0.0520331174796567,0.129096299207297,0.333066119727551,9.08976963667072e-06
Diet and food preferences,X20653.Liking for diet fizzy drinks,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",36292,0.251366765792334,0.0582651467988463,0.137167078066595,0.365566453518072,1.62365272056611e-05
Diet and food preferences,X20653.Liking for diet fizzy drinks,REN,Renin,36244,0.110010440633957,0.025798138650472,0.0594460888790321,0.160574792388882,2.03170659651098e-05
Diet and food preferences,X20653.Liking for diet fizzy drinks,HGF,Hepatocyte growth factor,36327,0.248750151484731,0.0590600541903747,0.132992445271596,0.364507857697865,2.56445402850055e-05
Diet and food preferences,X20653.Liking for diet fizzy drinks,MZB1,Marginal zone B- and B1-cell-specific protein,36288,0.157487881245304,0.0385393709712064,0.0819507141417394,0.233025048348869,4.42924621928866e-05
Diet and food preferences,X20653.Liking for diet fizzy drinks,IL18R1,Interleukin-18 receptor 1,36327,0.24447919312135,0.0603563318676198,0.126180782660815,0.362777603581885,5.16293738755011e-05
Diet and food preferences,X20653.Liking for diet fizzy drinks,APOA1,Apolipoprotein A-I,35370,-0.3573918093711,0.0885632748158878,-0.53097582801024,-0.18380779073196,5.51592207985027e-05
Diet and food preferences,X20653.Liking for diet fizzy drinks,APOD,Apolipoprotein D,35110,-0.237314743415452,0.0594260734618814,-0.353789847400739,-0.120839639430164,6.59106579972875e-05
Diet and food preferences,X20653.Liking for diet fizzy drinks,APOM,Apolipoprotein M,36278,-0.286216306351708,0.0735410991820184,-0.430356860748464,-0.142075751954952,0.000100366130530417
Diet and food preferences,X20653.Liking for diet fizzy drinks,PLTP,Phospholipid transfer protein,36334,-0.218038664538136,0.0569362642433696,-0.32963374245514,-0.106443586621132,0.000129492967350997
Diet and food preferences,X20653.Liking for diet fizzy drinks,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,36327,0.200776209346282,0.0530948528995222,0.096710297663219,0.304842121029346,0.000157184834602753
Diet and food preferences,X20653.Liking for diet fizzy drinks,SDC1,Syndecan-1,36244,0.193788568165736,0.0524926937451124,0.0909028884253161,0.296674247906157,0.000224422481381571
Diet and food preferences,X20653.Liking for diet fizzy drinks,POF1B,Protein POF1B,35166,0.196613521108876,0.0535330746044269,0.0916886948841988,0.301538347333552,0.000242057384218479
Diet and food preferences,X20653.Liking for diet fizzy drinks,CRTAC1,Cartilage acidic protein 1,36350,-0.237921822069559,0.0658158208528823,-0.366920830941208,-0.108922813197909,0.000302456641754724
Diet and food preferences,X20653.Liking for diet fizzy drinks,BST2,Bone marrow stromal antigen 2,36329,0.144525496047764,0.0402073798510349,0.0657190315397355,0.223331960555792,0.000327209046116703
Diet and food preferences,X20653.Liking for diet fizzy drinks,ANGPT2,Angiopoietin-2,36318,0.191117429877609,0.0539370127772808,0.0854008848341383,0.296833974921079,0.000397619700731729
Diet and food preferences,X20653.Liking for diet fizzy drinks,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,36181,0.21619486071785,0.0610349606050631,0.0965663379319265,0.335823383503774,0.000399474934766249
Diet and food preferences,X20653.Liking for diet fizzy drinks,IL17C,Interleukin-17C,36110,0.0987256168494355,0.0280417525313388,0.0437637818880114,0.15368745181086,0.000433242564305137
Diet and food preferences,X20653.Liking for diet fizzy drinks,ANXA10,Annexin A10,36087,0.0878360573596935,0.0250999497082388,0.0386401559315455,0.137031958787841,0.000469166082547773
Diet and food preferences,X20653.Liking for diet fizzy drinks,TFF1,Trefoil factor 1,36220,0.0900666008990648,0.0263326414891296,0.0384546235803709,0.141678578217759,0.000628992271049437
Diet and food preferences,X20653.Liking for diet fizzy drinks,TNFSF11,Tumor necrosis factor ligand superfamily member 11,36229,-0.110640729408994,0.0324959571787912,-0.174332805479425,-0.0469486533385636,0.000665943303307901
Diet and food preferences,X20653.Liking for diet fizzy drinks,CLEC4D,C-type lectin domain family 4 member D,36229,0.111224704450087,0.0326676919734232,0.047196028182178,0.175253380717997,0.000665998423154628
Diet and food preferences,X20653.Liking for diet fizzy drinks,STX1B,Syntaxin-1B,35204,-0.193491191662205,0.0577256014506749,-0.306633370505527,-0.0803490128188817,0.000807514515584269
Diet and food preferences,X20653.Liking for diet fizzy drinks,TFF3,Trefoil factor 3,36250,0.175087432604489,0.0524705414473251,0.0722451713677314,0.277929693841246,0.000851658221819691
Diet and food preferences,X20653.Liking for diet fizzy drinks,TMOD4,Tropomodulin-4,35148,-0.194064861591299,0.0584080283914192,-0.30854459723848,-0.0795851259441171,0.000897305232865867
Diet and food preferences,X20653.Liking for diet fizzy drinks,CLUL1,Clusterin-like protein 1,36241,-0.149505560944427,0.0451310385711134,-0.237962396543809,-0.0610487253450444,0.000928664235794778
Diet and food preferences,X20653.Liking for diet fizzy drinks,OSM,Oncostatin-M,36196,0.0938586836784212,0.0285576096499096,0.0378857687645984,0.149831598592244,0.00101889038396139
Diet and food preferences,X20653.Liking for diet fizzy drinks,APOBR,Apolipoprotein B receptor,35207,-0.180023708799661,0.0547730003014606,-0.287378789390524,-0.0726686282087985,0.00101942633530806
Diet and food preferences,X20653.Liking for diet fizzy drinks,IL1RN,Interleukin-1 receptor antagonist protein,36256,0.124523992868043,0.0380339010820811,0.0499775467471635,0.199070438988921,0.00106537776166656
Diet and food preferences,X20653.Liking for diet fizzy drinks,VSIG4,V-set and immunoglobulin domain-containing protein 4,36258,0.167416924913416,0.0511734545119667,0.067116954069961,0.267716895756871,0.00107470580256936
Diet and food preferences,X20653.Liking for diet fizzy drinks,SELENOP,Selenoprotein P,35370,-0.335567917946829,0.104018540732207,-0.539444257781955,-0.131691578111702,0.00126171281542085
Diet and food preferences,X20653.Liking for diet fizzy drinks,BPIFB1,BPI fold-containing family B member 1,36235,-0.102650972102913,0.0319491312734109,-0.165271269398798,-0.0400306748070272,0.00131971404030515
Diet and food preferences,X20653.Liking for diet fizzy drinks,TMPRSS15,Enteropeptidase,36216,-0.0703421075581975,0.0220408183232457,-0.113542111471759,-0.0271421036446359,0.00142186366913709
