Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20679.Liking for ice cream,SERPINA6,Corticosteroid-binding globulin,35370,-0.799196674781914,0.142929846619084,-1.07933917415532,-0.51905417540851,2.34728127900442e-08
Diet and food preferences,X20679.Liking for ice cream,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,35207,0.196244787047146,0.0378713408595997,0.12201695896233,0.270472615131961,2.2683203546994e-07
Diet and food preferences,X20679.Liking for ice cream,PCDH9,Protocadherin-9,35325,0.34526542963893,0.0686253359861091,0.210759771106156,0.479771088171704,5.01412742547265e-07
Diet and food preferences,X20679.Liking for ice cream,KITLG,Kit ligand,36244,0.270921780108923,0.0544081892463647,0.164281729186048,0.377561831031798,6.52886772550781e-07
Diet and food preferences,X20679.Liking for ice cream,EPHA1,Ephrin type-A receptor 1,36284,0.296773073638837,0.0598414781768903,0.179483776412131,0.414062370865542,7.23870808365312e-07
Diet and food preferences,X20679.Liking for ice cream,GPC1,Glypican-1,36318,0.320210453598349,0.0655471234458351,0.191738091644512,0.448682815552186,1.05584527669497e-06
Diet and food preferences,X20679.Liking for ice cream,RTN4R,Reticulon-4 receptor,36318,0.270140976336486,0.0569078496836785,0.158601590956476,0.381680361716496,2.10502480137166e-06
Diet and food preferences,X20679.Liking for ice cream,FETUB,Fetuin-B,36278,0.284623042174536,0.0602244243627575,0.166583170423531,0.40266291392554,2.33364884356931e-06
Diet and food preferences,X20679.Liking for ice cream,CDHR5,Cadherin-related family member 5,36244,0.233579074065645,0.0495895170745324,0.136383620599561,0.330774527531728,2.52154619101955e-06
Diet and food preferences,X20679.Liking for ice cream,PLG,Plasminogen,35192,-0.491928407018677,0.10587424044514,-0.699441918291152,-0.284414895746203,3.45096669921803e-06
Diet and food preferences,X20679.Liking for ice cream,PTGR1,Prostaglandin reductase 1,35360,-0.121211012210937,0.0273841733180835,-0.174883991914381,-0.0675380325074934,9.75104608355905e-06
Diet and food preferences,X20679.Liking for ice cream,CSF1,Macrophage colony-stimulating factor 1,36293,0.324145510849593,0.0747316860115927,0.177671406266871,0.470619615432315,1.46137340202045e-05
Diet and food preferences,X20679.Liking for ice cream,IL1RL2,Interleukin-1 receptor-like 2,36110,0.221705008629585,0.0519489061365372,0.119885152601972,0.323524864657198,2.00092623561891e-05
Diet and food preferences,X20679.Liking for ice cream,PTGDS,Prostaglandin-H2 D-isomerase,36202,0.278752468733054,0.0654900048581244,0.15039205921113,0.407112878254978,2.10445629126596e-05
Diet and food preferences,X20679.Liking for ice cream,SUSD5,Sushi domain-containing protein 5,35182,0.28598805972751,0.0674651332054777,0.153756398644774,0.418219720810246,2.27848047143457e-05
