Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29076.Felt loved as a child,SUSD4,Sushi domain-containing protein 4,34465,-0.222599910062878,0.0650506476197593,-0.350099179397606,-0.09510064072815,0.000626473653784834
Mental health,X29076.Felt loved as a child,GASK1A,Golgi-associated kinase 1A,34295,-0.210872169224935,0.0621365754296631,-0.332659857067074,-0.0890844813827953,0.000694838632197765
Mental health,X29076.Felt loved as a child,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,35289,-0.261343516729926,0.0780126448939428,-0.414248300722053,-0.108438732737798,0.000812983422653991
Mental health,X29076.Felt loved as a child,LTB,Lymphotoxin-beta,34465,-0.254930186517954,0.0774161815368361,-0.406665902330152,-0.103194470705755,0.000997842419086653
Mental health,X29076.Felt loved as a child,RNASE4,Ribonuclease 4,34315,-0.338784726000295,0.103942312663363,-0.542511658820486,-0.135057793180104,0.00112396353475937
Mental health,X29076.Felt loved as a child,SHISA5,Protein shisa-5,34489,-0.364982234234962,0.112513188893478,-0.58550808446618,-0.144456384003745,0.00118634800014444
Mental health,X29076.Felt loved as a child,SCG2,Secretogranin-2,35254,-0.242755193603368,0.0748690618861632,-0.389498554900248,-0.0960118323064885,0.00119170847766678
Mental health,X29076.Felt loved as a child,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,34467,-0.301243527037623,0.0931463936437962,-0.483810458579463,-0.118676595495782,0.00122784913911884
Mental health,X29076.Felt loved as a child,TOR1AIP1,Torsin-1A-interacting protein 1,34355,-0.164157740067529,0.0515287934156915,-0.265154175162284,-0.0631613049727735,0.00145240924920908
Mental health,X29076.Felt loved as a child,TNFSF13,Tumor necrosis factor ligand superfamily member 13,35263,-0.279903460526451,0.0895960432428382,-0.455511705282414,-0.104295215770489,0.00179214719106026
Mental health,X29076.Felt loved as a child,ISM1,Isthmin-1,35235,-0.190917694278062,0.0611211415254286,-0.310715131667902,-0.0711202568882215,0.00179501886444031
Mental health,X29076.Felt loved as a child,CXCL16,C-X-C motif chemokine 16,35299,-0.307357514580514,0.100050368653465,-0.503456237141305,-0.111258792019722,0.00213546730793991
Mental health,X29076.Felt loved as a child,VWC2,Brorin,35165,-0.190649515209069,0.0621841914249048,-0.312530530401883,-0.068768500016256,0.00217998144281716
Mental health,X29076.Felt loved as a child,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,34295,-0.153573261533689,0.0515395557406896,-0.25459079078544,-0.0525557322819373,0.00289876476654459
Mental health,X29076.Felt loved as a child,ADIPOQ,Adiponectin,34498,0.117257181107277,0.0407343464617162,0.0374178620423129,0.197096500172241,0.00401064887349794
Mental health,X29076.Felt loved as a child,APOF,Apolipoprotein F,34494,0.365830151218789,0.127735336512248,0.115468891654783,0.616191410782794,0.00420012319970848
Mental health,X29076.Felt loved as a child,FOLR1,Folate receptor alpha,35244,-0.247382729901709,0.0865722225054528,-0.417064286012397,-0.0777011737910216,0.0042841011064395
Mental health,X29076.Felt loved as a child,COL15A1,Collagen alpha-1(XV) chain,34489,-0.308577189071782,0.108444333616865,-0.521128082960836,-0.0960262951827271,0.00445136698186178
Mental health,X29076.Felt loved as a child,BTN2A1,Butyrophilin subfamily 2 member A1,35263,-0.267876361779387,0.0945259745770089,-0.453147271950324,-0.0826054516084494,0.00461368293223326
