Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,TNFRSF10C,Tumor necrosis factor receptor superfamily member 10C,35256,-0.14201193396304,0.0306776841075131,-0.202140194813766,-0.0818836731123145,3.74802745559985e-06
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,QPCT,Glutaminyl-peptide cyclotransferase,35241,-0.0600825400248988,0.0161000701370718,-0.0916386774935596,-0.0285264025562381,0.000191846088969962
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,ICAM3,Intercellular adhesion molecule 3,35299,-0.0535491917574556,0.0159205394798848,-0.0847534491380298,-0.0223449343768814,0.00077426550348012
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,ADA2,Adenosine deaminase 2,35188,-0.083515556248991,0.0254564102750218,-0.133410120388034,-0.0336209921099482,0.00104131402441669
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,MPO,Myeloperoxidase,35231,-0.0948450682898452,0.0293461739963965,-0.152363569322782,-0.037326567256908,0.0012361308984149
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,GAS2,Growth arrest-specific protein 2,34385,-0.105938222358086,0.0329016909263738,-0.170425536573778,-0.041450908142393,0.00129051640791288
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,MMP8,Neutrophil collagenase,35283,-0.143576421640139,0.0446967320366793,-0.23118201643203,-0.0559708268482473,0.00132391867128186
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,34288,-0.0948146887001784,0.0303024271944482,-0.154207446001297,-0.03542193139906,0.00176424786444557
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,LCN2,Neutrophil gelatinase-associated lipocalin,35048,-0.0725292404048339,0.0232173579402684,-0.11803526196776,-0.027023218841908,0.0017932881105487
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,RNF149,E3 ubiquitin-protein ligase RNF149,34345,-0.056282905988326,0.018063320893538,-0.0916870149396605,-0.0208787970369915,0.00184413664136117
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,PRCP,Lysosomal Pro-X carboxypeptidase,35265,-0.058377969415811,0.0187559128501011,-0.0951395586020091,-0.0216163802296129,0.00186365644054572
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,TGOLN2,Trans-Golgi network integral membrane protein 2,34483,-0.0487902849801248,0.0157028981419338,-0.079567965338315,-0.0180126046219345,0.00189941757337843
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,RCC1,Regulator of chromosome condensation,34455,-0.0997611912116108,0.0323364585127146,-0.163140649896531,-0.0363817325266902,0.00204540552197401
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,PDCD1,Programmed cell death protein 1,35269,-0.0800235713030561,0.0263427926879851,-0.131655444971507,-0.0283916976346053,0.00239341344900175
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,SIGLEC1,Sialoadhesin,35253,-0.0750393669557087,0.025161425201538,-0.124355760350723,-0.0257229735606942,0.00287213820479324
Lifestyle factors,X29167#4.Sports and social activities attended in person at least once a week_Adult education class,TNC,Tenascin,35257,-0.0868263348119207,0.0294787350069729,-0.144604655425588,-0.0290480141982537,0.00323775433888155
