Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
OTUD6B,Deubiquitinase OTUD6B,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",40781,2014,0.87 [0.80-0.94],0.000534056173355
OTUD6B,Deubiquitinase OTUD6B,Chapter IX Diseases of the circulatory system,Angina pectoris,39966,1199,0.85 [0.77-0.94],0.0012455238080952
OTUD6B,Deubiquitinase OTUD6B,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,40324,1589,0.86 [0.79-0.94],0.0008661612592757
OTUD6B,Deubiquitinase OTUD6B,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,25170,756,0.76 [0.67-0.87],3.636441669276219e-05
OTUD6B,Deubiquitinase OTUD6B,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,37113,160,0.55 [0.41-0.72],1.868642974141748e-05
OTUD6B,Deubiquitinase OTUD6B,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,35578,3600,1.10 [1.03-1.16],0.001982998424944
OTUD6B,Deubiquitinase OTUD6B,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,39768,1759,1.12 [1.03-1.21],0.0056514477633173
OTUD6B,Deubiquitinase OTUD6B,Chapter XI Diseases of the digestive system,Diseases of liver,43153,210,0.67 [0.53-0.84],0.0007461006459408
OTUD6B,Deubiquitinase OTUD6B,Chapter XI Diseases of the digestive system,Diseases of the digestive system,42182,533,1.27 [1.10-1.46],0.0007897782030611
OTUD6B,Deubiquitinase OTUD6B,Chapter XI Diseases of the digestive system,Intestinal malabsorption,41766,117,1.72 [1.29-2.29],0.0001934640835014
OTUD6B,Deubiquitinase OTUD6B,Chapter XI Diseases of the digestive system,Coeliac disease,41746,97,1.65 [1.20-2.26],0.0018592613271603
OTUD6B,Deubiquitinase OTUD6B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,31163,262,1.32 [1.09-1.61],0.0054775764486108
OTUD6B,Deubiquitinase OTUD6B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",43825,251,1.34 [1.10-1.64],0.003932237743289
OTUD6B,Deubiquitinase OTUD6B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,43841,227,1.39 [1.12-1.71],0.0023712990773121
OTUD6B,Deubiquitinase OTUD6B,Chapter XIV Diseases of the genitourinary system,Irregular menses,23985,409,1.23 [1.05-1.45],0.0088297106489621
OTUD6B,Deubiquitinase OTUD6B,"Chapter XV Pregnancy, childbirth and the puerperium",Medical abortion,23815,139,1.44 [1.09-1.89],0.009976363592644
