Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CLASP1,CLIP-associating protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,38459,1307,1.16 [1.09-1.24],1.2816566144010587e-05
CLASP1,CLIP-associating protein 1,Chapter II Neoplasms,Leiomyoma of uterus,22865,839,1.15 [1.06-1.26],0.0008103810492932
CLASP1,CLIP-associating protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,41050,323,1.25 [1.10-1.41],0.0003729092152841
CLASP1,CLIP-associating protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,40528,571,1.18 [1.07-1.30],0.0009095170989138
CLASP1,CLIP-associating protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,40528,571,1.18 [1.07-1.30],0.0009095170989138
CLASP1,CLIP-associating protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,33117,85,1.36 [1.09-1.69],0.0059712945846577
CLASP1,CLIP-associating protein 1,Chapter IX Diseases of the circulatory system,Transient ischemic attack,41786,130,1.33 [1.11-1.59],0.0017607196920963
CLASP1,CLIP-associating protein 1,Chapter XI Diseases of the digestive system,Diseases of the digestive system,40827,516,1.25 [1.13-1.38],1.0902277841893952e-05
CLASP1,CLIP-associating protein 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,40424,113,1.69 [1.46-1.95],9.84023711607243e-13
CLASP1,CLIP-associating protein 1,Chapter XI Diseases of the digestive system,Coeliac disease,40404,93,1.73 [1.48-2.02],3.164901169636477e-12
CLASP1,CLIP-associating protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,42197,237,1.27 [1.10-1.46],0.0009870903044314
