Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TBCC,Tubulin-specific chaperone C,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,50000,136,0.75 [0.62-0.90],0.0021170357250973
TBCC,Tubulin-specific chaperone C,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",46720,2384,0.90 [0.86-0.95],3.608777671424411e-05
TBCC,Tubulin-specific chaperone C,Chapter IX Diseases of the circulatory system,Angina pectoris,45763,1427,0.88 [0.83-0.94],5.280959483149696e-05
TBCC,Tubulin-specific chaperone C,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,46191,1891,0.90 [0.85-0.95],0.0001336786811414
TBCC,Tubulin-specific chaperone C,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,28841,875,0.83 [0.76-0.89],2.5119193550155173e-06
TBCC,Tubulin-specific chaperone C,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,42416,184,0.71 [0.60-0.84],5.450696329281457e-05
TBCC,Tubulin-specific chaperone C,Chapter XI Diseases of the digestive system,Diseases of liver,49460,249,0.76 [0.66-0.88],0.0001601272367791
TBCC,Tubulin-specific chaperone C,Chapter XI Diseases of the digestive system,Other diseases of liver,49348,137,0.76 [0.63-0.92],0.0049311890111828
TBCC,Tubulin-specific chaperone C,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,46038,2399,1.07 [1.02-1.12],0.0038614984706282
TBCC,Tubulin-specific chaperone C,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,50261,262,1.20 [1.04-1.37],0.0098578604867322
TBCC,Tubulin-specific chaperone C,Chapter XIV Diseases of the genitourinary system,Uterine polyps,20874,316,0.84 [0.74-0.95],0.0051594686611658
TBCC,Tubulin-specific chaperone C,"Chapter XV Pregnancy, childbirth and the puerperium",Haemorrhage in early pregnancy,27290,128,0.74 [0.61-0.90],0.0027549363614642
