Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TERF1,Telomeric repeat-binding factor 1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",39772,1960,1.22 [1.05-1.42],0.0099367465736671
TERF1,Telomeric repeat-binding factor 1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,39321,1541,1.26 [1.07-1.50],0.0070722747288616
TERF1,Telomeric repeat-binding factor 1,Chapter X Diseases of the respiratory system,Acute upper respiratory infections,43138,186,1.73 [1.17-2.58],0.0065679058232211
TERF1,Telomeric repeat-binding factor 1,Chapter XI Diseases of the digestive system,Inguinal hernia,36364,1011,0.69 [0.55-0.87],0.0017394547383505
TERF1,Telomeric repeat-binding factor 1,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,38183,2641,1.22 [1.08-1.39],0.0017204515456266
TERF1,Telomeric repeat-binding factor 1,Chapter XII Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,42978,155,1.82 [1.20-2.78],0.0052032375518437
TERF1,Telomeric repeat-binding factor 1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,39494,81,2.11 [1.22-3.67],0.0078531196200123
TERF1,Telomeric repeat-binding factor 1,Chapter XIV Diseases of the genitourinary system,Dysplasia of cervi uteri,17673,162,1.85 [1.25-2.76],0.0023560731324498
TERF1,Telomeric repeat-binding factor 1,Chapter XIV Diseases of the genitourinary system,"All dysplastic lesions of the cervix uteri, vagina or vulva",23486,225,1.68 [1.17-2.40],0.0050211111733894
TERF1,Telomeric repeat-binding factor 1,Chapter XIV Diseases of the genitourinary system,All dysplastic lesions of the cervix uteri,23495,214,1.68 [1.16-2.43],0.0060498592933936
TERF1,Telomeric repeat-binding factor 1,"Chapter XV Pregnancy, childbirth and the puerperium",Haemorrhage in early pregnancy,23284,103,2.37 [1.38-4.07],0.0017763172062281
TERF1,Telomeric repeat-binding factor 1,"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,22727,185,0.45 [0.26-0.78],0.0041562264807932
