Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CASC3,Protein CASC3,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,24611,737,0.71 [0.59-0.86],0.0004634434965899
CASC3,Protein CASC3,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,36286,160,0.57 [0.39-0.85],0.0059683422005596
CASC3,Protein CASC3,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,34778,3510,1.15 [1.06-1.25],0.0006311353593204
CASC3,Protein CASC3,Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,42140,1038,1.20 [1.05-1.38],0.0082912150025948
CASC3,Protein CASC3,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,38843,1720,1.18 [1.06-1.32],0.0023191908730129
CASC3,Protein CASC3,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,41887,1285,1.18 [1.04-1.34],0.0086736453980731
CASC3,Protein CASC3,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,41657,1055,1.21 [1.05-1.38],0.0074616242327722
CASC3,Protein CASC3,Chapter XI Diseases of the digestive system,Diseases of the digestive system,41197,520,1.37 [1.14-1.65],0.0009673730986276
CASC3,Protein CASC3,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,41011,334,1.39 [1.10-1.75],0.0052281785321244
CASC3,Protein CASC3,Chapter XI Diseases of the digestive system,GI-bleeding,41000,323,1.41 [1.12-1.78],0.0036283247780527
CASC3,Protein CASC3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,30431,259,1.47 [1.13-1.91],0.0044222014100575
CASC3,Protein CASC3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",42801,248,1.48 [1.14-1.93],0.0036715082499626
CASC3,Protein CASC3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,42818,227,1.52 [1.15-2.00],0.0028274552907437
CASC3,Protein CASC3,"Chapter XV Pregnancy, childbirth and the puerperium",Haemorrhage in early pregnancy,23287,107,0.41 [0.24-0.70],0.0010489385440528
