Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,43729,152,1.37 [1.11-1.69],0.0032453425183609
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,42854,117,0.66 [0.51-0.85],0.0016191476826396
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,42727,115,0.70 [0.54-0.90],0.0068171586748108
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter IX Diseases of the circulatory system,Angina pectoris,39275,1165,0.89 [0.82-0.97],0.0091793595245762
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,24763,745,0.78 [0.70-0.87],8.835153162277546e-06
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,36447,159,0.59 [0.47-0.75],7.64254363368663e-06
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter IX Diseases of the circulatory system,Varicose veins,41853,816,0.86 [0.78-0.94],0.0017349618804651
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter XI Diseases of the digestive system,Diseases of liver,42390,210,0.60 [0.50-0.73],4.948979797131176e-07
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter XI Diseases of the digestive system,Other diseases of liver,42297,117,0.70 [0.54-0.91],0.0068790158860043
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,38446,2651,0.93 [0.88-0.98],0.0085857190154571
LZTFL1,Leucine zipper transcription factor-like protein 1,"Chapter XV Pregnancy, childbirth and the puerperium",Haemorrhage in early pregnancy,23453,105,0.66 [0.49-0.87],0.0037791514834465
