Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,28493,1274,0.89 [0.82-0.96],0.0026157971137806
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter V Mental and behavioural disorders,Alcohol dependence,40586,120,0.71 [0.56-0.89],0.0035970303209012
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,30785,5430,0.94 [0.90-0.98],0.0032427637770951
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,42516,118,0.70 [0.55-0.88],0.0021011985679978
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter IX Diseases of the circulatory system,Angina pectoris,39084,1170,0.89 [0.82-0.97],0.0046717482184824
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,24096,197,0.78 [0.65-0.94],0.0087618201494797
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,24646,747,0.77 [0.70-0.85],2.857895686405916e-07
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,36270,159,0.56 [0.46-0.67],2.80575782572801e-09
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter X Diseases of the respiratory system,Nasal polyp,41349,212,1.29 [1.07-1.56],0.0088798776286426
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),34114,1368,0.91 [0.84-0.97],0.0078630070290326
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter XI Diseases of the digestive system,Diseases of liver,42181,210,0.62 [0.52-0.73],2.623993899720114e-08
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter XI Diseases of the digestive system,Other diseases of liver,42086,115,0.63 [0.50-0.79],6.452339941924431e-05
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,42582,243,0.80 [0.68-0.94],0.0072481513793559
RNF5,E3 ubiquitin-protein ligase RNF5,Chapter VI Diseases of the nervous system,Falls/tendency to fall,39344,995,0.89 [0.82-0.96],0.0047739134862075
